objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[22.353557322164267, 1813.2536221408918, 117.251388974247];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 36.97938687657792, 0.47546335467127676, 0.4410278833909948, 2143.3974409936177, 18531.38056148799, 8968.130228019474, 0.0, 3.0, 1.0, 0.01009155466260105, 0.04776525221846271, 0.1413618010820572, 0.5755438349088791, 0.03758682678602408, 0.3333333333333333, 0.3333333333333333, 0.04055004443343019, 0.3333333333333333, 0.3333333333333333, 0.0032811974196037957, 0.3333333333333333, 0.3333333333333333, 0.0524955582173272, 0.3333333333333333, 0.3333333333333333, 0.08351029809647159, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 2.0];[2.169171775951667, -1.3297470911887401, 756.1173789255209, 0.7704083112657578, -0.42453664532872326, -13.928611700028753, -8.899970931915579, -9.341766022366102, -0.28309436400906374, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, 0.015098131081452082];36.11714520002715
[8.172448565119602, 4384.466561020716, 123.88097228903138];True;False;[1.0, 6.538169609190745, 1.455236172927806, 0.0, 2.0, 57.21084058096608, 0.8610463018050162, 0.5846133312790429, 14210.707998466143, 14315.674224154509, 9429.267498387067, 1.0, 3.2415802550547044, 0.0, 0.025, 0.023516554058655128, 0.3333333333333333, 0.3333333333333333, 0.055934142147097535, 0.3333333333333333, 0.3333333333333333, 0.014670979980667166, 0.5218847271046007, 0.3266077449406809, 0.08607608278452729, 0.3333333333333333, 0.3333333333333333, 0.06972031437850752, 0.04253676582408092, 0.19877697010371975, 0.07975014434839388, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[1.246313186756299, 0.2950860864084821, 119.44330574682718, -0.8276759578389511, -0.03895369819498384, -11.599717900957668, -11.59971790095767, -11.59971790095767, -0.33333333333333337, -0.33333333333333337, -0.15150752795471845, -0.33333333333333337, -0.7586862640721993, -0.33333333333333337, -0.2462853916262316];40.79766230005771
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 8.286404682662448, 0.5, 0.5, 5579.966666702985, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.018914348374016926, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07459311134541123, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];26.48612460005097
[21.980478069623306, 1463.1978380854182, 117.11626249659837];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 42.6743505001863, 0.5, 0.5, 16276.286625368477, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03672336796386521, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0815290174918411, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.523591346425035, -1.4259242094496065, 47.96345351349617, 0.7789188926596904, -0.4, 27.6743505001863, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.013770919400204473];4.065256699919701
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 27.756496181853443, 0.23599283224953022, 0.5, 8599.186707147044, 7851.31956386903, 10500.0, 0.0, 3.0, 1.0, 0.0360902859801556, 0.07611943669664645, 0.9577098921292582, 0.0, 0.041009175472595805, 0.9775550875896892, 0.0, 0.05, 0.5, 0.5, 0.0802714009050184, 0.6424486539136655, 0.0, 0.02360796088469639, 0.9634084975049513, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];78.67770399991423
[20.969787356989137, 1916.1948503869805, 116.14868834073224];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 41.6938862035688, 0.35802462543339253, 0.26752901570652543, 17601.768595611487, 19034.399045410202, 18941.195577973238, 0.0, 3.0, 0.0, 0.025, 0.06316512679730527, 0.14727811773536387, 0.381530031029336, 0.01571549306910678, 0.38744130082620754, 0.36472278102285816, 0.054794946624128066, 0.07099547790251848, 0.4254158565905034, 0.015936168819438344, 0.3333333333333333, 0.3333333333333333, 0.029657616631591627, 0.3333333333333333, 0.3333333333333333, 0.019941866072916543, 0.5587735080229694, 0.3150786120545645, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[1.8156575148301117, -1.3096785326474722, 60.031747302866066, 0.6907290872974432, -0.5419753745666075, -11.062783741000967, -11.235454443542555, -12.186994704394149, -0.47119185123530016, -0.2478359181509343, -0.5035886655069781, -0.33333333333333337, -0.33333333333333337, -0.126147879922466, -0.005517847063960524];29.74742030003108
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 37.09287306871479, 0.11751552256276065, 0.5, 16051.42593925672, 13435.232030973413, 10500.0, 0.0, 3.0, 1.0, 0.0002321351948728935, 0.024678120048832186, 0.16498331395998178, 0.0, 0.07707211631347285, 0.9377069890397363, 0.0, 0.05, 0.5, 0.5, 0.006000527496131565, 0.4989596415020171, 0.0, 0.05777355789084714, 0.019580159884447612, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];90.99178710009437
[22.147710385742986, 1588.9271729814757, 116.80447115302616];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 32.086945349726676, 0.8586729682443816, 0.5, 15581.484860597313, 7281.614158124019, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02216134122426698, 0.959768160676385, 0.0, 0.056294140489039635, 0.4538852859944634, 0.0, 0.05, 0.5, 0.5, 0.08554084760749073, 0.5004214909695606, 0.0, 0.037931069715100234, 0.3625178248242615, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1.1246285312753592, -1.3721358361823406, 28.105904186446708, 0.7111702524747627, -0.04132703175561847, -12.701931813593218, -1.03742676587102, -14.0, -0.04023183932361496, -0.5461147140055366, 0.0, -0.49957850903043943, -0.6374821751757385, 0.0, 0.00475736191849796];16.491970299975947
[1e+30, 1e+30, 1e+30];False;False;[1.0, 6.530775218713195, 1.2273947342310292, 0.0, 2.0, 12.732293490049571, 0.12543278537061506, 0.58797211019583, 14237.383967534777, 9588.41324252453, 19562.640399825643, 1.0, 3.6247373020990685, 0.0, 0.025, 0.024143794745161193, 0.15982665628199405, 0.5019925622544621, 0.061399518818329474, 0.3333333333333333, 0.3333333333333333, 0.0481823714006793, 0.3333333333333333, 0.3333333333333333, 0.08741895137051514, 0.4912816960145119, 0.23942632473006747, 0.029948538627292673, 0.019580159884447612, 0.4025117724444861, 0.05794891917427725, 0.35463817381947005, 0.5734350445643799, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 2.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];81.01751359994523
[8.228878582621574, 4150.610648961527, 106.767190670079];True;False;[1.0, 7.676568434013848, 1.2297691890534885, 0.0, 2.0, 43.90637314547086, 0.12226900241629346, 0.5852793307543107, 14237.383967534777, 1992.454898505298, 19692.127279889388, 1.0, 1.617426491745542, 0.0, 0.025, 0.024678120048832186, 0.3333333333333333, 0.3333333333333333, 0.06062660508267749, 0.3333333333333333, 0.3333333333333333, 0.03537167229916256, 0.3333333333333333, 0.3333333333333333, 0.07163380474856776, 0.3333333333333333, 0.3333333333333333, 0.03979579732716611, 0.019580159884447612, 0.19377757745725252, 0.06542067736216871, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 2.0];[1.1447101095121148, 0.29759614279816526, 64.36878919500917, -1.1102230246251565e-16, -0.7777309975837066, -11.505560434395658, -13.539035033301023, -8.006628163581668, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.7866422626582998, -0.33333333333333337, -0.24699896060358006];33.87347959994804
[1e+30, 1e+30, 1e+30];False;False;[1.0, 7.653158421403544, 1.6283012302369284, 1.0, 2.0, 45.61545732189773, 0.7864302768317462, 0.783520582239049, 10120.105444543673, 1654.0371232217494, 1825.8338515152027, 0.0, 3.0, 1.0, 0.044656085611471205, 0.09233915663303674, 0.3333333333333333, 0.3333333333333333, 0.07672135397330779, 0.3333333333333333, 0.3333333333333333, 0.08427151481319337, 0.6408597186746596, 0.3490027533174087, 0.00917488744839911, 0.3333333333333333, 0.3333333333333333, 0.06972031437850752, 0.3333333333333333, 0.3333333333333333, 0.07798956270621528, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];95.81688389996998
[22.1905763738887, 1656.6975735106626, 116.22686351920677];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 28.26273627617914, 0.5852893682079682, 0.5, 8079.491060754225, 7958.620530268591, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09847169792091107, 0.8760498690674086, 0.0, 0.04013690782932091, 0.29622121551709824, 0.0, 0.05, 0.5, 0.5, 0.08021826008441352, 0.5557851133624572, 0.0, 0.060398451403293966, 0.9938848622390242, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1.2869380032026676, -1.3332406239132022, 21.04593151841248, 0.6193149594106475, -0.31471063179203185, -10.524986290897832, -8.684324090741267, -14.0, -0.12395013093259144, -0.7037787844829018, 0.0, -0.4442148866375428, -0.006115137760975831, 0.0, -0.009399848823881007];19.34855150000658
[18.809826579587885, 2521.657445119771, 113.75636445949634];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 57.00504613548793, 0.32823864990382506, 0.4062199437269667, 8297.17390108154, 15815.625821546735, 17531.127475619873, 0.0, 3.0, 0.0, 0.025, 0.06471423033279175, 0.47552679181017987, 0.40544305385267854, 0.06691140735377359, 0.3333333333333333, 0.3333333333333333, 0.02645257992757735, 0.3333333333333333, 0.3333333333333333, 0.07858093600962221, 0.3333333333333333, 0.3333333333333333, 0.05544963549395118, 0.1135888405540495, 0.31507438479236094, 0.08298434900486762, 0.8931293848175743, 0.057844728342734575, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[2.4515664961118597, -1.1676765185296971, 119.33120042088814, 0.48328102416676444, -0.5717613500961749, -11.887741836581954, -11.152903489966015, -10.23892957676949, -0.11903015433714159, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.5713367746535896, -0.04902588683969111, -0.05075162887579282];75.2248310999712
[20.42828675144483, 1851.6693186987623, 116.22738670820023];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 38.92892994070512, 0.12303752161482394, 0.2697372730608541, 8059.002116714912, 4743.206020122707, 8868.17012229883, 0.0, 3.0, 0.0, 0.025, 0.021777064084567477, 0.3333333333333333, 0.3333333333333333, 0.03784054572494782, 0.3333333333333333, 0.3333333333333333, 0.029513338926463684, 0.3333333333333333, 0.3333333333333333, 0.005316666116949041, 0.3333333333333333, 0.3333333333333333, 0.055369529120323654, 0.7811656389193455, 0.09573216085142686, 0.0834615381282381, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 2.0];[1.7548441258882868, -1.323258500802125, 49.2809554327695, 0.7465336944749204, -0.7769624783851761, -7.437515399275274, -13.467670059864407, -11.640646738841024, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.12310220022922758, -0.33333333333333337, -0.0007101916074777059];32.342522499966435
[27.47924460701424, 1120.915156239827, 118.69573126582226];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.390933976391713, 0.5, 0.5, 12860.689597184677, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.018829319552697732, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07459311134541123, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.380218483773481, -1.46285702061692, -4.4325835762578265, 0.6679688729870341, -0.4, -1.6090660236082872, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02886467139234128];8.16163579991553
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 33.243901945741634, 0.8308402425548366, 0.5, 6702.428821178126, 13378.096082499742, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08934153077677649, 0.7536159024895681, 0.0, 0.06137284685666439, 0.16404047546515732, 0.0, 0.05, 0.5, 0.5, 0.06684591900577612, 0.5049891096585286, 0.0, 0.038413735613935296, 0.17154270612163836, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];64.45597559993621
[35.3430921639512, 1187.1705044815249, 122.27469627817253];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 50.775537710500494, 0.47457604287243904, 0.5, 11028.7809796982, 18239.228003860942, 10500.0, 0.0, 3.0, 1.0, 0.03551794008100717, 0.0006429454358243963, 0.1430339397701238, 0.0, 0.06655291995076545, 0.0, 0.0, 0.05, 0.5, 0.5, 0.016111191253024994, 0.42057511180829676, 0.0, 0.05288254662917062, 0.31902463634864336, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[0.6116962873802612, -1.5785297743345879, 55.47732723720392, 0.8812167366089831, -0.425423957127561, -7.5022786550668235, -8.227870792395656, -14.0, -0.8569660602298762, -1.0, 0.0, -0.5794248881917032, -0.6809753636513567, 0.0, 0.11094786340297291];25.922087399987504
[27.270611944185923, 1121.2785782159187, 118.75220267800509];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 14.26785219069085, 0.5, 0.5, 10043.632493845296, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.053192453951017585, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02933239070774705, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.35783353934795414, -1.4686233763286578, -3.446435347338138, 0.6886729534773326, -0.4, -0.7321478093091507, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.031301684966777876];17.12316540000029
[21.797706387624572, 1624.484414056613, 116.33239947668251];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 28.26629392596916, 0.5898091193763269, 0.5, 8079.491060754225, 11606.179883797986, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09847169792091107, 0.011348793376440847, 0.0, 0.04013690782932091, 0.29622121551709824, 0.0, 0.05, 0.5, 0.5, 0.08021552169837116, 0.5557851133624572, 0.0, 0.060398451403293966, 0.34205256533836526, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.2367625850230102, -1.3452644664999371, 21.04790664914136, 0.6608888584047881, -0.31019088062367317, -10.566244969837546, -8.624750638301846, -14.0, -0.9886512066235591, -0.7037787844829018, 0.0, -0.4442148866375428, -0.6579474346616347, 0.0, -0.005108915151896043];17.746839000028558
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 7.493233860819695, 0.43393398084970336, 0.5, 19587.569931302187, 12734.949897968838, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03404529273531643, 0.3650603576263509, 0.0, 0.033569150780858335, 0.841291188528682, 0.0, 0.05, 0.5, 0.5, 0.09713623316921463, 0.7017695997915916, 0.0, 0.016408598409203234, 0.021336191456732715, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];67.1199771000538
[9.834844280442491, 3369.0666814824335, 111.25402027477735];True;False;[1.0, 5.280598920435274, 1.6937921898178185, 0.0, 2.0, 26.840147388748587, 0.16311329406124292, 0.31033460837866966, 17601.768595611487, 2372.2789054043164, 11377.079792551607, 0.0, 3.0, 0.0, 0.025, 0.009351142879792385, 0.3333333333333333, 0.3333333333333333, 0.06134311865128496, 0.40311885116246604, 0.39538114044650874, 0.04795953223045357, 0.08283845622899205, 0.8129072088212785, 0.07451492659161237, 0.3333333333333333, 0.3333333333333333, 0.0134774095558536, 0.3333333333333333, 0.3333333333333333, 0.05793737380054417, 0.6114588446974438, 0.32317104013659437, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 2.0];[0.6521384129746934, -0.13532413578083702, 18.525322454360015, -0.28123864387977504, -0.7368867059387572, -10.572458588476472, -13.62845316242662, -12.390534884596676, -0.33333333333333337, -0.20150000839102522, -0.10425433494972935, -0.33333333333333337, -0.33333333333333337, -0.0653701151659618, -0.20237951880966448];63.07319540006574
[28.271753902458588, 1117.8998094549238, 118.54879983865342];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.004406130055179, 0.5, 0.5, 14707.29155329606, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06902632753464077, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05322446643474253, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4459241786067718, -1.445931251158071, -6.935285582284772, 0.6049072243999265, -0.4, -3.9955938699448215, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.021838801311897638];33.535009999992326
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 41.74715280840035, 0.13383885888551808, 0.5, 18781.70112615261, 2623.8172931416975, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017781358341519105, 0.7959597551839619, 0.0, 0.06171490494413996, 0.48984830448058037, 0.0, 0.05, 0.5, 0.5, 0.07452087351588098, 0.15068616249550215, 0.0, 0.013023447227719365, 0.86750324392601, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];63.91002009995282
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 51.938161922166046, 0.36401787831259447, 0.6291700339829878, 2390.2239816501906, 17209.902970714065, 4097.283067439323, 0.0, 3.0, 1.0, 0.03630102744485843, 0.004994420428908708, 0.0923644775539626, 0.7261774842175764, 0.022996767967163146, 0.31071207337549145, 0.5153961358878563, 0.024610425581833174, 0.3333333333333333, 0.3333333333333333, 0.052891828685329934, 0.15231963763948345, 0.28652830551984587, 0.05646365567150139, 0.2674378121908856, 0.6529739067522414, 0.008189987065070103, 0.5333015795778829, 0.0, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];119.83506009995472
[22.029280153652852, 1613.2180219124232, 116.46469795551921];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 28.631811407455686, 0.23382006384383225, 0.5, 8599.186707147044, 11352.405983058296, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07608889247391853, 0.0676460211779431, 0.0, 0.08084133548432071, 0.9744776607217024, 0.0, 0.05, 0.5, 0.5, 0.08026866251897605, 0.6389365440119301, 0.0, 0.02360796088469639, 0.8076494561006384, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.2133579678880464, -1.3508730581658128, 21.391819400828844, 0.6646107388466289, -0.6661799361561678, -5.313900801134242, -12.044030747609062, -14.0, -0.932353978822057, -0.025522339278297612, 0.0, -0.3610634559880699, -0.19235054389936157, 0.0, -0.0030816071432765435];20.240181599976495
[8.192189832905335, 4406.894172983861, 106.8847132200413];True;False;[1.0, 7.323459955297461, 1.3311081842502683, 0.0, 2.0, 38.07912447391246, 0.12303752161482394, 0.4029828007187479, 8059.002116714912, 4743.206020122707, 8868.17012229883, 0.0, 3.0, 0.0, 0.025, 0.021777064084567477, 0.3333333333333333, 0.3333333333333333, 0.042175701091357945, 0.3333333333333333, 0.3333333333333333, 0.0762845049482722, 0.3333333333333333, 0.3333333333333333, 0.015330174729349378, 0.3333333333333333, 0.3333333333333333, 0.036134123673040384, 0.7734708246059353, 0.08925714439152233, 0.0834615381282381, 0.18339611123308364, 0.5439375926954099, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 2.0];[0.9030225937488874, 0.1344077320919026, 46.426618694966535, -2.220446049250313e-16, -0.7769624783851761, -9.939155585525036, -13.686285966729901, -10.697213715601027, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.13727203100254237, -0.2726662960715065, -0.2321407430809045];64.6755171000259
[19.859804032342822, 2150.7170532323444, 114.86446540575496];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 41.89980434368909, 0.8116598321260037, 0.38658176601723815, 15043.982982381203, 12812.003432520696, 4493.272272830314, 0.0, 3.0, 0.0, 0.025, 0.050983018856323184, 0.3333333333333333, 0.3333333333333333, 0.08070446249023822, 0.3333333333333333, 0.3333333333333333, 0.018048232972486155, 0.6114872150722066, 0.029399889423889825, 0.09516336780501884, 0.27617709235774623, 0.09055355422338271, 0.04983866201890365, 0.3333333333333333, 0.3333333333333333, 0.04966535726601695, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[2.143474032526832, -1.2364752800685006, 60.81034528989757, 0.577331009023905, -0.08834016787399634, -11.526739705069142, -11.526739705069144, -11.526739705069144, -0.33333333333333337, -0.33333333333333337, -0.3591128955039036, -0.633269353418871, -0.33333333333333337, -0.33333333333333337, -0.029917644014321287];30.39186089998111
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 51.975234306077965, 0.12303752161482394, 0.40259829273571063, 8393.363966143392, 4417.875239022905, 7144.462604993401, 0.0, 3.0, 0.0, 0.025, 0.021777064084567477, 0.3333333333333333, 0.3333333333333333, 0.014596533378267456, 0.10410306296892369, 0.6605886081591548, 0.030393274722417814, 0.3333333333333333, 0.3333333333333333, 0.04796417082562063, 0.3333333333333333, 0.3333333333333333, 0.055369529120323654, 0.3269545975400866, 0.09573216085142686, 0.08543906815886387, 0.18339611123308364, 0.5439375926954099, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];111.45553900010418
[25.75057598062502, 1555.1977761066178, 116.59991850064984];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 9.813743113925389, 0.7840569589324489, 0.5787744012584212, 14224.896224334221, 7495.5607381219725, 1580.8968906729842, 0.0, 3.0, 0.0, 0.025, 0.09105247613128223, 0.3333333333333333, 0.3333333333333333, 0.06135549334730416, 0.3333333333333333, 0.3333333333333333, 0.08216756608781914, 0.3333333333333333, 0.3333333333333333, 0.07531770214473427, 0.021741358685044482, 0.49933115178409815, 0.037931069715100234, 0.36700417461499113, 0.5632068043237729, 0.008929958876224898, 0.1661458368206603, 0.5776172891440858, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1.9353149945279178, -1.2829583515814693, -7.575682261729613, 0.47832089488255347, -0.11594304106755116, -12.859025168712083, -12.859025168712083, -12.859025168712083, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.4789274895308574, -0.06978902106123597, -0.25623687403525386, -0.014712189256407548];91.62550610001199
[1e+30, 1e+30, 1e+30];False;False;[1.0, 10.201193415719578, 1.4323406319672825, 1.0, 2.0, 28.891126383213937, 0.46038392786479626, 0.3862048961546618, 6413.667950371357, 15955.75238447238, 10788.072466208041, 1.0, 2.41449812080401, 0.0, 0.025, 0.009651214674728764, 0.38216558775716836, 0.4579342423646926, 0.09964555324156443, 0.3333333333333333, 0.3333333333333333, 0.041048501568962795, 0.3560601964544465, 0.09042112128701577, 0.09577559051025249, 0.49186839543140537, 0.47252380824889073, 0.014951084300210221, 0.3333333333333333, 0.3333333333333333, 0.03746708398415416, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 0.0, 0.030807376537599074, 0.46690868732554314, 224.0, 2.0, 2.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];66.96873299998697
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 10.970744839772522, 0.8299740548014197, 0.5, 6702.428821178126, 13378.096082499742, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08871243521233324, 0.7536159024895681, 0.0, 0.049149315573604725, 0.2055747239264516, 0.0, 0.05, 0.5, 0.5, 0.06585492911234847, 0.028203997981911838, 0.0, 0.06391697532432064, 0.5566739918923718, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];63.354267599992454
