objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[35.98988077688834, 1027.9581495854259, 119.13157414913846];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01709137090971734, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5333346884214176, -1.4234143271508448, -11.943845014644825, 0.38574548887186144, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.012776380772156481];6.088001700001769
[22.870684224349777, 1461.6600051461205, 117.60754792350787];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 30.73920627051422, 0.19018472801909914, 0.5, 12705.164221639152, 19187.325785360994, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02939129978391972, 0.11327722444246968, 0.0, 0.028608503904474343, 0.48993887718065926, 0.0, 0.05, 0.5, 0.5, 0.002386853675567612, 0.4929168304558934, 0.0, 0.054423996916729035, 0.4051275537315738, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.9387215704053018, -1.416685859169224, 25.69267764955285, 0.7957928950235063, -0.7098152719809009, -3.55932928203098, -12.31316397191343, -14.0, -0.8867227755575303, -0.5100611228193408, 0.0, -0.5070831695441066, -0.5948724462684263, 0.0, 0.0220110319062522];17.681393700069748
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.195007539901747, 0.5, 0.5, 3572.5723489306547, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06436363337246691, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.041775210225885304, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];44.95614799996838
[24.112410166754987, 1272.5802169752562, 117.90612071781413];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 24.58253508333923, 0.5, 0.5, 2149.751851105739, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0858726305251224, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04147579861879472, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.43084931925605563, -1.4498145309048625, 10.823262195574426, 0.7539974024742748, -0.4, 9.58253508333923, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.023434195132351565];4.669926300062798
[27.358485724581367, 1095.116822933661, 119.13882610559135];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 16.109712829893326, 0.5, 0.5, 18198.396188009334, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.014772071175189819, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.005725998769741343, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2633926250300922, -1.4929513306602098, -1.2592228263235494, 0.7474809046742656, -0.4, 1.1097128298933256, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.041835483218727876];24.581565400003456
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 25.857994068156145, 0.4144348332929364, 0.10758026337364071, 11041.768594162919, 12877.740000857078, 16969.96475195423, 0.0, 3.0, 1.0, 0.02997953201606864, 0.09092604722823028, 0.0, 0.7987651581191115, 0.07808604812440717, 0.6556062097690325, 0.028641182962087508, 0.08999143232121895, 0.05463092684209814, 0.629085388170156, 0.003912409245364434, 0.3333333333333333, 0.3333333333333333, 0.044523569980385085, 0.044249035153071326, 0.6321319361199964, 0.024086799553302868, 0.33269836145751774, 0.6059591462493659, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];95.78025409998372
[27.115147285039868, 1377.8781774129247, 118.95464388719449];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 22.874544077637083, 0.8226227851478154, 0.5, 6317.295124378729, 8211.197687915213, 10500.0, 0.0, 3.0, 1.0, 0.011824088522202188, 0.06641401366956101, 0.3364135500678372, 0.0, 0.036574321489027374, 0.9494549283865602, 0.0, 0.05, 0.5, 0.5, 0.01301176759665807, 0.8886097121186688, 0.0, 0.03716957030524056, 0.42981641380959446, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.3086547746614707, -1.4228950658092812, 274.8583435341619, 0.7307762748003632, -0.07737721485218463, -12.779121643070873, -4.700226486395064, -14.0, -0.6635864499321629, -0.050545071613439796, 0.0, -0.11139028788133121, -0.5701835861904055, 0.0, 0.03764254311737414];11.313377100042999
[26.152737442648252, 1181.0290913020635, 118.21862505786504];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 15.349635427981584, 0.5, 0.5, 11290.398941763375, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0974719637385216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04535464745745447, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4442860708426295, -1.4463532272810686, -2.18083047199511, 0.671511325249561, -0.4, 0.34963542798158365, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.022011693450380565];7.045683800010011
[10.195818537123893, 3424.6186856648574, 107.79509022839825];True;False;[1.0, 4.702737329586144, 1.524754793418545, 0.0, 2.0, 27.447525973637454, 0.16693529727474088, 0.2947335918432567, 14738.302413264291, 3638.513300617288, 3463.471388603628, 1.0, 2.7972760554806415, 0.0, 0.025, 0.03267588751479698, 0.13129191846716737, 0.0, 0.09307124114560891, 0.3333333333333333, 0.3333333333333333, 0.0009397859766171052, 0.12085750694571043, 0.8027604137685653, 0.07335604789451798, 0.14285950546343684, 0.3931343697773736, 0.09543439400049172, 0.3333333333333333, 0.3333333333333333, 0.011731576873271374, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[0.7246728620961909, -0.13873703304271157, 20.01320988414865, 0.0, -0.7330647027252591, -10.266946125205761, -13.532290369933076, -12.40867666626178, -0.8687080815328326, -0.33333333333333337, -0.07638207928572427, -0.46400612475918956, -0.33333333333333337, -0.33333333333333337, -0.20146521436217485];58.3541367999278
[25.254729314305695, 1210.507485210494, 118.17333768105456];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 19.102808809179933, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08533394321366167, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04208166566822107, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4166940569039914, -1.4534609227101392, 2.6294505416261984, 0.7202772505576915, -0.4, 4.102808809179933, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.024941172843465975];5.499962399946526
[19.831192507578738, 2326.098132758064, 114.18441797307838];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 30.670270213542544, 0.23262607350598527, 0.46344288286724333, 12701.499285251099, 7061.476521222693, 17575.029574097505, 0.0, 3.0, 1.0, 0.0012828995366801939, 0.06013828790001764, 0.14094759437038706, 0.12666864250724608, 0.029077728227038427, 0.3333333333333333, 0.3333333333333333, 0.08281917654505845, 0.3333333333333333, 0.3333333333333333, 0.0024015796075015474, 0.3333333333333333, 0.3333333333333333, 0.04123696144308129, 0.29900054964333245, 0.6918037702149579, 0.04786368168059043, 0.09544337608652215, 0.7775606733885622, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 0.0];[3.0568536690952737, -1.1447012750812435, 180.80960917608337, 0.4816760862708789, -0.6673739264940147, -12.026935217285077, -12.724443089363387, -10.466584467941093, -0.7323837631223669, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.009195680141709683, -0.12699595052491564, -0.04540896673666589];36.51168580004014
[37.03604201452738, 1091.1094073674076, 118.31064216317877];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.233187650514537, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08196143667948974, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0071987972364241926, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7404803006345304, -1.3700536727109793, -12.563489844890452, 0.28263079690912596, -0.4, -10.766812349485463, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.007492634896233419];20.031626499956474
[34.957575325181374, 1067.536840194613, 118.63948507994432];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 13980.721026019575, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00873311386666472, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07123808082332818, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.619425417215056, -1.4012373783825194, -11.943845014644792, 0.36672531935240626, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.00415328565285189];5.684251199942082
[24.438292962133122, 1264.05909956863, 117.78549222654718];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 20.951783782718756, 0.5, 0.5, 18420.26469591612, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08427544398809798, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07960583800564117, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.476957183708393, -1.437937157323465, 5.238557501841516, 0.7110699047981601, -0.4, 5.951783782718756, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.018584960544219875];5.122441199957393
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.195007539901747, 0.5, 0.5, 3572.5723489306547, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.014164708412602763, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06935760800097591, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];31.851400299929082
[1e+30, 1e+30, 1e+30];False;False;[1.0, 10.8584395932575, 1.5143187786152579, 1.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 1.0, 4.382163058000326, 0.0, 0.025, 0.00873311386666472, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.030625998902776237, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];47.40826290007681
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 10.949068417080618, 0.517842701865453, 0.5, 10938.599598056868, 14963.554284024749, 10500.0, 0.0, 3.0, 1.0, 0.02713633828291283, 0.07934166053765022, 0.4297260459147035, 0.0, 0.08065528958390637, 0.9232792857338519, 0.0, 0.05, 0.5, 0.5, 0.06877615561038646, 0.14152891795526834, 0.0, 0.07185164740522094, 0.46795742127474943, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];74.70188010006677
[45.97521009855271, 1270.9429185274225, 122.95567196588703];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 51.994324389234755, 0.10838629134108138, 0.5, 16478.979377881165, 15213.890082087446, 10500.0, 0.0, 3.0, 1.0, 0.048497632910185745, 0.05524726609096569, 0.06279485430574558, 0.0, 0.026862574702637053, 0.8165405715898393, 0.0, 0.05, 0.5, 0.5, 0.06866888215161543, 0.44663460487497814, 0.0, 0.00784435968838385, 0.2706557648850194, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.7585480020727289, -1.5457369692684513, 10.409297664774293, 0.5565903953880946, -0.7916137086589187, 5.681363129465424, -12.485933395020915, -14.0, -0.9372051456942544, -0.18345942841016072, 0.0, -0.5533653951250219, -0.7293442351149806, 0.0, 0.09388635872657614];26.301366799976677
[17.321987984145263, 4598.124067133105, 107.75667734855195];True;False;[1.0, 4.938832799043793, 1.1469100671293242, 0.0, 0.0, 29.729712768427106, 0.5, 0.5, 8134.723803751439, 10500.0, 10500.0, 1.0, 1.7474895366296939, 0.0, 0.025, 0.08822049955673998, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05100786879476918, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03837930623467753, 0.2316061603871185, 218.0, 0.0, 0.0];[0.52531445189911, 0.3130804157390803, 15.966926693850983, 0.0, -0.4, 10.921572772344337, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.2740977763506105];10.530746500007808
[20.790297931433074, 1754.493918504467, 115.92909107507501];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 38.62872079068908, 0.8805576847368243, 0.5, 2357.3047078881964, 16088.923643375061, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08652382897727448, 0.07965579675710724, 0.0, 0.07083886923001327, 0.8761971485020196, 0.0, 0.05, 0.5, 0.5, 0.044058698443501354, 0.2944125214833176, 0.0, 0.06720164502560926, 0.4213671974754132, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1.2912449436334246, -1.3322085254146072, 43.8323143703558, 0.6709469151618248, -0.019442315263175747, -12.710949552462594, 1.8754344545994783, -14.0, -0.9203442032428928, -0.12380285149798043, 0.0, -0.7055874785166825, -0.5786328025245868, 0.0, -0.009764707441844378];42.051256399950944
[22.59698787513209, 1826.0483006601694, 115.55184438415812];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 22.402650318179564, 0.5887542041817465, 0.5, 11028.089248500966, 7544.078821828287, 10500.0, 0.0, 3.0, 1.0, 0.003684701922931216, 0.08736797278140594, 0.3108004916418089, 0.0, 0.039551398240411643, 0.1404813707932454, 0.0, 0.05, 0.5, 0.5, 0.07287589592811017, 0.3048509784718302, 0.0, 0.08486275712394807, 0.9559480218873915, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[2.0933542178797717, -1.2476673135773628, 102.20994169975371, 0.504576828610108, -0.3112457958182535, -11.044208208603491, -9.336746851312217, -14.0, -0.6891995083581911, -0.8595186292067546, 0.0, -0.6951490215281698, -0.044051978112608525, 0.0, -0.026344282145340514];11.369163900031708
[21.92628647270485, 1531.0697444081977, 117.01557601454343];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 30.73920627051422, 0.23194739376589632, 0.5, 6316.345104114758, 19187.325785360994, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05999969481625009, 0.131536121873353, 0.0, 0.07574244735090999, 0.48993887718065926, 0.0, 0.05, 0.5, 0.5, 0.0024268294835332214, 0.3522885524760331, 0.0, 0.054423996916729035, 0.4051275537315738, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1.0516532792874766, -1.3896233425044173, 25.96971798959202, 0.7649681706335301, -0.6680526062341037, -4.911024678956531, -11.953188476296623, -14.0, -0.8684638781266469, -0.5100611228193408, 0.0, -0.6477114475239669, -0.5948724462684263, 0.0, 0.011392285575592687];14.786014199955389
[1e+30, 1e+30, 1e+30];False;False;[1.0, 4.5981366965774235, 1.7994211174384025, 1.0, 0.0, 15.349635427981584, 0.5, 0.5, 2232.2915555652753, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0974719637385216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04593724542935629, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04469565426330974, 0.07708019691786555, 56.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];6.315925600007176
[12.773707544320501, 2565.403332500492, 107.09183802824893];True;False;[1.0, 4.245377280728567, 1.4566204332153136, 0.0, 0.0, 30.492019255557675, 0.5, 0.5, 17901.463177050482, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00859230934165981, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.058951938373214996, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.31308523893830387, -0.3115338479226555, 21.87921838954206, 0.0, -0.4, 5.933400740679044, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.18504168866619375];4.838969399919733
[16.62832260014187, 2699.3257387036147, 107.63741109359518];True;False;[1.0, 2.5587202043978627, 1.418827314784449, 0.0, 0.0, 24.374266872911225, 0.5, 0.5, 6317.295124378729, 10500.0, 10500.0, 1.0, 3.318333979869463, 0.0, 0.025, 0.05215109245201878, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.012981273580589738, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.30337869692208574, -0.5003030949007572, 10.848108145277774, 0.0, -0.4, 2.1791638199566314, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.1551884660779001];7.438165199942887
[12.317774363266343, 2548.4627351310514, 107.1764803812026];True;False;[1.0, 4.245377280728567, 1.5259419059867336, 0.0, 0.0, 32.87823849726527, 0.5, 0.5, 17901.463177050482, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.008592950085861894, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05908155452228558, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.34291095067885013, -0.3312345397724519, 26.74402666991545, 0.0, -0.4, 6.546192792971972, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.18239877936360194];5.9647523999447
[20.922995518320583, 2235.8240592140446, 114.95003470169493];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 58.63753106724377, 0.8356411347888356, 0.5, 7230.815827150478, 16516.695262676618, 10500.0, 0.0, 3.0, 1.0, 0.005647603001895336, 0.061741891314163466, 0.5928726298090726, 0.0, 0.010483592643787482, 0.1875841164659411, 0.0, 0.05, 0.5, 0.5, 0.034739865066936784, 0.28167422915226636, 0.0, 0.08158067229291124, 0.45336456043286844, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[2.1850712072773577, -1.2271863994738605, 143.8400934868416, 0.5207179432181406, -0.0643588652111644, -11.603946682448836, 2.2663752845689302, -14.0, -0.4071273701909274, -0.8124158835340589, 0.0, -0.7183257708477336, -0.5466354395671316, 0.0, -0.032842683599209554];24.83192530006636
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 19.102808809179933, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08533394321366167, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06876586088450794, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];37.30907939991448
[20.072010746186372, 1867.7688706436288, 115.40437560333228];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 25.687157153745673, 0.18917092911032546, 0.2929694611611093, 2775.526781544039, 11556.264509868532, 3558.604196012673, 0.0, 3.0, 0.0, 0.025, 0.033102066401542715, 0.3333333333333333, 0.3333333333333333, 0.09311141466089089, 0.20979062913867919, 0.5950969418573775, 0.07336667331014085, 0.3333333333333333, 0.3333333333333333, 0.05775533453219936, 0.3333333333333333, 0.3333333333333333, 0.09922902163565706, 0.3293825256491677, 0.46157168789431424, 0.07051300774203335, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.9879128162898354, -1.2712129652946724, 16.95724213834738, 0.6407605326274581, -0.7108290708896745, -10.009380517762738, -13.176957409778007, -12.176649668937223, -0.33333333333333337, -0.19511242900394332, -0.33333333333333337, -0.33333333333333337, -0.20904578645651806, -0.33333333333333337, -0.018646440917222673];97.25856079999357
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 35.49534522370492, 0.17337160562648324, 0.5166938240685306, 18954.114960838066, 4501.8326356986145, 10932.993175625177, 0.0, 3.0, 1.0, 0.0367335863241327, 0.05173371882017797, 0.3333333333333333, 0.3333333333333333, 0.08363399927989013, 0.3333333333333333, 0.3333333333333333, 0.02916892135430306, 0.43913169555247844, 0.28585736153204605, 0.07315772204438994, 0.3333333333333333, 0.3333333333333333, 0.06829754372995087, 0.3333333333333333, 0.3333333333333333, 0.05200060330582761, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];101.74827520002145
[25.705005695104337, 1156.1239341297378, 118.87424787540803];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 22.558788660267215, 0.5, 0.5, 6200.394906024387, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.011900440787363603, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.25644375223844573, -1.4947413584373863, 7.634840678383469, 0.8136155162226015, -0.4, 7.558788660267215, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.04262707164970969];5.799160100053996
[33.69220704298505, 1121.4919929218954, 117.99520351733216];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08050771461684358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0768520929307807, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7339688989341866, -1.3717310080517486, -11.9438450146448, 0.3412386185454186, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006879923327540227];5.811721500009298
[35.98988077712324, 1027.9581495854216, 119.13157414898649];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4957.500605281686, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01709137090971734, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5333346884214079, -1.4234143271508475, -11.943845014629948, 0.38574548887161764, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01277638077215748];5.849070900003426
[25.254729314305695, 1210.507485210494, 118.17333768105456];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 19.102808809179933, 0.5, 0.5, 10268.997658355232, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08533394321366167, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04208166566822107, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4166940569039914, -1.4534609227101392, 2.6294505416261984, 0.7202772505576915, -0.4, 4.102808809179933, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.024941172843465975];4.774260699981824
