objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[22.504303048962054, 1687.5039577434782, 116.36638641019437];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 19.252806012034583, 0.6255964317709161, 0.14823497948410866, 2511.6853979907883, 18340.98593041618, 2718.2154315684575, 0.0, 3.0, 0.0, 0.025, 0.0469526652054843, 0.676812095576082, 0.29085659656750346, 0.09523537941640052, 0.3333333333333333, 0.3333333333333333, 0.05134068184144597, 0.10552561569884952, 0.6523920590770963, 0.07940447526864262, 0.3333333333333333, 0.3333333333333333, 0.008438087201920116, 0.4666843136692108, 0.4759673409972178, 0.06186529635112331, 0.30640131670677256, 0.6592863089108396, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[1.842429846143144, -1.3037001220871811, 4.732125573694201, 0.6186067031840274, -0.27440356822908396, -12.801948399342837, -8.920052091008941, -13.559357266468925, -0.03233130785641447, -0.33333333333333337, -0.24208232522405415, -0.33333333333333337, -0.05734834533357136, -0.03431237438238788, -0.007605129122718268];57.20110790000763
[46.737431697641775, 1040.6515161566135, 122.63620516952705];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.082900587751375, 0.1589839670135069, 0.5, 5857.458791777584, 11744.220562612167, 10500.0, 0.0, 3.0, 1.0, 0.04449208750434088, 0.07660079252713414, 0.46645784360100484, 0.0, 0.029168954024565773, 0.9995878797445528, 0.0, 0.05, 0.5, 0.5, 0.09283164239421085, 0.7548511124459398, 0.0, 0.05574410300088382, 0.387947804242916, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[0.8752905324671252, -1.5196677126025067, 60.98312144900777, 0.4915684562112175, -0.7410160329864931, -7.005136116780237, -13.48866712876602, -14.0, -0.5335421563989952, -0.00041212025544723474, 0.0, -0.24514888755406017, -0.612052195757084, 0.0, 0.08098811706583131];84.37835949996952
[1e+30, 1e+30, 1e+30];False;False;[1.0, 8.750337975091364, 1.1686615729645704, 1.0, 2.0, 50.933443752814945, 0.4029840746641281, 0.5017890733004742, 14325.098394506274, 18244.33646198921, 10970.167695348384, 1.0, 2.302495087050751, 0.0, 0.025, 0.07552543030858964, 0.3333333333333333, 0.3333333333333333, 0.07430681535241132, 0.6380742513564095, 0.25670166351001644, 0.0857497632337117, 0.3333333333333333, 0.3333333333333333, 0.04188790529809429, 0.3333333333333333, 0.3333333333333333, 0.08502785291881551, 0.5185344286898035, 0.04073373583753148, 0.06199288474086556, 0.21398581816983273, 0.23813600724222972, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];149.3865902000107
[24.365930404500922, 1253.4010089065246, 118.04275060254514];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 23.911474074384284, 0.5, 0.5, 18866.231717914216, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05697414372358105, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05799892690319606, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.40818905387560545, -1.4556518092211295, 9.744868951504944, 0.7594616467460897, -0.4, 8.911474074384284, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.025850800858149503];7.21078550000675
[21.445156691890247, 1535.8678005375175, 116.91887942132641];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 52.93386665585326, 0.5, 0.5, 6673.767539463069, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07967434571952053, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.006032228299023855, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5448468375661752, -1.4204488006025877, 76.19196227359738, 0.7880128858269608, -0.4, 37.93386665585326, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.011606244519576703];7.151609700056724
[21.277780460950947, 1562.8781111057854, 116.67788940817377];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 51.12068017522069, 0.5, 0.5, 13862.922609146539, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0488149317418444, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07600489033074152, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5980545063325051, -1.4067425193241243, 70.81207931760207, 0.758730007239468, -0.4, 36.12068017522069, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0062666830136368645];6.16032050002832
[38.65787277982545, 1075.9026845503442, 118.49462072642135];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9426673932976124, 0.5, 0.5, 19976.879013923124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026490685923511517, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7334035822665399, -1.3718766334745072, -12.754539932960475, 0.26100107091661173, -0.4, -11.057332606702388, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006826656081070692];11.547671600012109
[33.112382783324236, 1130.9827657364024, 120.64530577570018];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.663023222356193, 0.8351433939154388, 0.5, 18485.442891740913, 11459.80052297399, 10500.0, 0.0, 3.0, 1.0, 0.021339267607924435, 0.076469613522817, 0.6283160499151584, 0.0, 0.029583625035333228, 0.23940749592560218, 0.0, 0.05, 0.5, 0.5, 0.09399659221511197, 0.7624808473927717, 0.0, 0.028626128408461116, 0.046739714094708784, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1.059937574181279, -1.4784350006954539, 286.9619637835156, 0.6817566900496561, -0.06485660608456123, -13.418965474092047, -6.990672553413024, -14.0, -0.37168395008484156, -0.7605925040743978, 0.0, -0.23751915260722833, -0.9532602859052912, 0.0, 0.06169334340048549];31.124178399913944
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 57.596027861095486, 0.7433362463963864, 0.8262418816177323, 19832.979536709576, 13010.126696145053, 1100.8321391433165, 0.0, 3.0, 0.0, 0.025, 0.027678929287943833, 0.08973867095786792, 0.7245955152461391, 0.008642781899778646, 0.3333333333333333, 0.3333333333333333, 0.09599593540875624, 0.22316937293310524, 0.550385728724539, 0.05673254933554513, 0.3333333333333333, 0.3333333333333333, 0.06592582387887103, 0.3333333333333333, 0.3333333333333333, 0.045911306623918326, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];130.19891669997014
[1e+30, 1e+30, 1e+30];False;False;[1.0, 3.324567493888276, 1.4915898504386254, 1.0, 2.0, 9.95230776726266, 0.30609779514848584, 0.6728056358141745, 10907.985892292458, 17428.182025711507, 12340.942360335928, 0.0, 3.0, 1.0, 0.0499942652304646, 0.07058793191059436, 0.3645294584032621, 0.6250168735092726, 0.07491174116615544, 0.0, 0.7717980879784192, 0.0793613347899519, 0.3333333333333333, 0.3333333333333333, 0.07856301944712785, 0.3333333333333333, 0.3333333333333333, 0.0044685320935613174, 0.9090384840486383, 0.0, 0.01300452542608509, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 1.0, 0.019254666062719757, 0.3965882993498084, 88.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];238.3765632000286
[26.15359702983392, 1582.7020380978747, 117.89651064040581];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 16.28149461320059, 0.29160121142732565, 0.5173799548560472, 10911.017266750372, 5284.120381782115, 17277.6001521446, 0.0, 3.0, 1.0, 0.013134967477737836, 0.09687787545259358, 0.3333333333333333, 0.3333333333333333, 0.050785111045012, 0.679664308345488, 0.08767005602003108, 0.04575350573760379, 0.38569043398939107, 0.0, 0.04311527006578068, 0.3333333333333333, 0.3333333333333333, 0.08284464140631578, 0.5868339707660015, 0.15916728195907737, 0.070230647595997, 0.16457145129188042, 0.6525516679557795, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[2.18657509741099, -1.3261192016854173, 276.0580546799557, 0.6232611059729596, -0.6083987885726744, -13.42087718384985, -12.589378402000829, -10.722900849955284, -0.33333333333333337, -0.23266563563448095, -0.6143095660106089, -0.33333333333333337, -0.2539987472749211, -0.1828768807523401, 0.01375747189080101];131.38382730004378
[22.47582715333867, 1729.652222690175, 116.69841899419296];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 27.456816323280236, 0.7293743145995202, 0.6791585185813729, 2928.4478161785883, 10461.984931107685, 9808.651551607558, 0.0, 3.0, 0.0, 0.025, 0.057747306635110886, 0.15095597383105797, 0.0295598144671676, 0.056166467306937695, 0.35392546674794634, 0.25932918635661095, 0.0008583105724357721, 0.3333333333333333, 0.3333333333333333, 0.05252817475725738, 0.3333333333333333, 0.3333333333333333, 0.023364685312844982, 0.3333333333333333, 0.3333333333333333, 0.036962641873107376, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1.7382432158755625, -1.3269655763858708, 21.163259100168446, 0.6723519559001079, -0.17062568540047984, -11.98317540892546, -11.983175408925462, -11.983175408925462, -0.8194842117017744, -0.3867453468954427, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, 0.000618494192764607];47.79404589999467
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.055506394976705, 0.5, 0.5, 6559.608968021068, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.015722043239158556, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.017513650671421056, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];52.87732950004283
[1e+30, 1e+30, 1e+30];False;False;[1.0, 6.709015247179298, 1.5344412461587127, 1.0, 2.0, 31.261762678371728, 0.7456920269168169, 0.6001928811371606, 13310.111156480692, 13777.30487189981, 16634.018855781178, 0.0, 3.0, 1.0, 0.003050015613105743, 0.04773216710313053, 0.3333333333333333, 0.3333333333333333, 0.0054316224288730695, 0.3333333333333333, 0.3333333333333333, 0.030175041118421765, 0.3333333333333333, 0.3333333333333333, 0.004256249718609051, 0.3333333333333333, 0.3333333333333333, 0.08858758765536472, 0.3333333333333333, 0.3333333333333333, 0.030294669344384996, 0.029827437981084337, 0.3353023619261668, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];142.50374369998462
[38.89543263704292, 1016.6685640339772, 121.90438725878613];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 10.351098936308816, 0.6340128243595234, 0.5, 6338.032578407529, 14088.684235544233, 10500.0, 0.0, 3.0, 1.0, 0.027769339525659728, 0.03600593308107791, 0.6825351467714856, 0.0, 0.005229315611983499, 0.9971694231141707, 0.0, 0.05, 0.5, 0.5, 0.026900859670593205, 0.12641282926130415, 0.0, 0.07768559340418492, 0.5020486604884952, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.8796074134717031, -1.5187037290523426, 214.2394462885179, 0.6338596254500906, -0.2659871756404766, -12.555572604180194, -10.765429992312253, -14.0, -0.31746485322851437, -0.002830576885829328, 0.0, -0.8735871707386959, -0.49795133951150483, 0.0, 0.08052190152746919];59.05883019999601
[14.868008714936755, 2478.8002363699998, 107.3001353539947];True;False;[1.0, 2.249176080612329, 1.5547855545594413, 0.0, 0.0, 46.58536418196863, 0.5, 0.5, 5522.826173927881, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.033601896711885716, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.058730191895798825, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.019173351414401126, 0.08318256270237248, 168.0, 0.0, 0.0];[-0.22907614934789589, -0.5047688623210798, 58.338920026587914, 0.0, -0.4, 14.962565606141677, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3870549885086142];8.12388169998303
[1e+30, 1e+30, 1e+30];False;False;[1.0, 5.886778507807831, 1.1644083706445465, 0.0, 2.0, 48.91538927824907, 0.4029840746641281, 0.4963035348949162, 3089.8212459126835, 1580.14733744954, 10970.167695348384, 1.0, 4.252078228791791, 0.0, 0.025, 0.07552543030858964, 0.07942031127390366, 0.42093907174950995, 0.07625220229449739, 0.721727215308567, 0.059576386875032555, 0.09369719846823422, 0.3333333333333333, 0.3333333333333333, 0.04188790529809429, 0.10406975992471668, 0.03130364861214496, 0.08484435259088224, 0.7278775674494988, 0.04073373583753148, 0.021613967380849877, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];166.20920290006325
[12.460763303065479, 3979.483472118867, 107.42356345951126];True;False;[1.0, 5.189703002445162, 1.376579333483766, 0.0, 1.0, 33.97156570143573, 0.8457490852653875, 0.5, 6622.11698383501, 13428.642626446755, 10500.0, 1.0, 4.925431490685638, 0.0, 0.025, 0.07676152289106099, 0.1743770736396036, 0.0, 0.016368246484351173, 0.872697155495315, 0.0, 0.05, 0.5, 0.5, 0.0034615922012999675, 0.10200757959035045, 0.0, 0.054918624933629506, 0.22160943753440382, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.031210447867701767, 0.34400558387586777, 147.0, 0.0, 0.0];[0.48105400269718857, 0.019994549627007085, 27.6954621265242, 0.0, -0.05425091473461252, -12.878464688147695, -3.367741271133708, -14.0, -0.8256229263603964, -0.127302844504685, 0.0, -0.8979924204096495, -0.7783905624655962, 0.0, -0.12507394358427892];40.32736490003299
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 5.694082273156393, 0.654815392947262, 0.5, 16417.598027890235, 10125.259272430885, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02906436926839472, 0.6011242885627821, 0.0, 0.04302237636366629, 0.5578089514690412, 0.0, 0.05, 0.5, 0.5, 0.01870532187423145, 0.8703195322621248, 0.0, 0.08302229036927558, 0.20959152129573877, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];94.7984182999935
[9.769825640827367, 4821.401780655049, 107.20187127157827];True;False;[1.0, 5.788357725445005, 1.1434432103037426, 0.0, 2.0, 57.85641449278044, 0.5606766169524519, 0.8646124330421238, 2234.023740360308, 11709.18994494922, 19615.239714199986, 1.0, 4.196089957088527, 0.0, 0.025, 0.021506857473430466, 0.04460770901448702, 0.8678346841779945, 0.06964114454535938, 0.25842798421420626, 0.32166981955720475, 0.01717995608521316, 0.3333333333333333, 0.3333333333333333, 0.0989342835929164, 0.6112596602625708, 0.04235262200784484, 0.0756021418558036, 0.3333333333333333, 0.3333333333333333, 0.022140529090522165, 0.22078643623308572, 0.29958185608518206, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[1.4813676147528714, 0.38124873613858945, 123.35947733223054, 0.0, -0.33932338304754817, -11.301329541302533, -11.301329541302534, -11.301329541302534, -0.08755760680751856, -0.41990219622858893, -0.33333333333333337, -0.3463877177295843, -0.33333333333333337, -0.47963170768173224, -0.2530436430020704];32.14286310004536
[1e+30, 1e+30, 1e+30];False;False;[1.0, 8.811443525294784, 1.3544062017853926, 1.0, 1.0, 7.458002848584865, 0.5438147832941348, 0.5, 14956.531127939012, 14617.271476087893, 10500.0, 1.0, 4.7958465265673915, 1.0, 0.01136390651984887, 0.09831640478868392, 0.46121561577044357, 0.0, 0.06324321006875998, 0.2748800188066872, 0.0, 0.05, 0.5, 0.5, 0.055254989995033546, 0.11250118051299285, 0.0, 0.028764724097570485, 0.9500569406149191, 0.0, 0.05, 0.5, 0.5, 1.0, 1.0, 1.0, 0.0443544846401184, 0.4112357039440131, 74.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];107.8938710000366
[1e+30, 1e+30, 1e+30];False;False;[1.0, 3.305311459144218, 1.771063954664351, 0.0, 2.0, 14.286743957244113, 0.11933096092794797, 0.34524760391703657, 8768.597665872354, 2195.124159228082, 17449.649534752854, 1.0, 2.54432280558483, 1.0, 0.005393053366044881, 0.023455267218808508, 0.3333333333333333, 0.3333333333333333, 0.027143078680586265, 0.3333333333333333, 0.3333333333333333, 0.02709094511761761, 0.3333333333333333, 0.3333333333333333, 0.06649828399404453, 0.5686443298770201, 0.1467109678298577, 0.08908496676759033, 0.15542513093918953, 0.23261980191071346, 0.0524731908399037, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 1.0, 0.037494478353094364, 0.43123488412880995, 107.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];148.06541930011008
[18.475652208187306, 3114.08431309345, 102.70906648217374];True;False;[1.0, 2.041367027190318, 1.1677793949613855, 1.0, 0.0, 35.722400022559704, 0.5, 0.5, 6582.421068455779, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04012049253626483, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06484183528715007, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04004924004170709, 0.37564957757198697, 84.0, 0.0, 0.0];[0.42705547918160125, -0.3972057369201405, 28.737506726904066, 0.0, -0.4, 11.195036829984641, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.008326868019887745];11.828821399947628
[21.716499196191435, 1497.243300364481, 116.99589911901695];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 46.52291018818075, 0.5, 0.5, 14694.06109776766, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017575326509258627, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09298499961881397, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5401769253295843, -1.4216517687488102, 57.92664987256447, 0.7790604002566748, -0.4, 31.522910188180752, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01208026682018326];5.488191399956122
[28.239113616295274, 1081.4933074211901, 119.0940699878044];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.091103116245186, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01767662289908748, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026329646467133518, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3110402937083583, -1.4806773039210335, -4.761576430388953, 0.6871384646580316, -0.4, -1.9088968837548137, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03646924306973154];9.413778000045568
[26.13633712318474, 1137.5957344063718, 118.95319698909867];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 20.53811781610079, 0.5, 0.5, 6073.675654805548, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.006030243263720049, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.011023087010517574, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2564138765577644, -1.4947490544047615, 4.641091988144961, 0.7968673325275548, -0.4, 5.53811781610079, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.042630479963945755];6.545442700036801
[20.503135063621826, 1826.2508218663297, 115.99226336705922];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 51.878454820995465, 0.3359954490195134, 0.5, 12397.98404646126, 17607.188393232937, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08130284254160484, 0.055926244238314604, 0.0, 0.048582690438152755, 0.3543128265804395, 0.0, 0.05, 0.5, 0.5, 0.017477643075546036, 0.9777733556030781, 0.0, 0.0207451392407705, 0.35875741704948333, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.2573398233085884, -1.3403334169343994, 88.9422994487368, 0.7013640552438922, -0.5640045509804866, -4.874596321570419, -9.876406267977885, -14.0, -0.9440737557616854, -0.6456871734195605, 0.0, -0.022226644396921902, -0.6412425829505166, 0.0, -0.006877699363155243];30.435979300062172
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 42.185656813865116, 0.16937601902132762, 0.5, 6863.614245697741, 9210.462963174594, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.025499966286857474, 0.36005364881012214, 0.0, 0.055251264433855876, 0.76876045349434, 0.0, 0.05, 0.5, 0.5, 0.08462095144289766, 0.510580856241291, 0.0, 0.04326120913748846, 0.2842430616163869, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];67.74052190000657
[21.294671362574153, 1561.3864787005468, 116.58023929159194];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 47.69966160125797, 0.5, 0.5, 3751.5258905677847, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09578700301632476, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05811651852960745, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6242291739664783, -1.3999999319249854, 61.121965184804125, 0.7403673350433055, -0.4, 32.69966160125797, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.003680662421630565];4.823389500030316
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 3.970321998274402, 0.44879525468348647, 0.5, 19976.879013923124, 19315.609200479248, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.34818426955631876, 0.0, 0.022555186413924094, 0.4449135622218173, 0.0, 0.05, 0.5, 0.5, 0.026557950622177296, 0.07039041054719042, 0.0, 0.026013054827761107, 0.0, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];99.2298543000361
[11.88728707808684, 7122.948306075942, 108.47297280089896];True;False;[1.0, 8.329130816876285, 1.3072589988321281, 0.0, 2.0, 27.456816323280236, 0.7407663511673817, 0.30827477386295066, 2928.4478161785883, 10461.984931107685, 3809.3507094211686, 0.0, 3.0, 0.0, 0.025, 0.09943132427460863, 0.6518951043152235, 0.0295598144671676, 0.056166467306937695, 0.21967435951179443, 0.2626035575562512, 0.0008583105724357721, 0.3333333333333333, 0.3333333333333333, 0.05252817475725738, 0.3333333333333333, 0.3333333333333333, 0.023364685312844982, 0.3333333333333333, 0.3333333333333333, 0.03718236796256355, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 1.0, 0.03446977464970742, 0.4894430470203709, 237.0, 2.0, 1.0];[1.6965121113776718, 0.6649940732184159, 13.708269437878116, -0.035899953324053935, -0.15923364883261837, -12.240929192702428, -12.240929192702428, -12.240929192702428, -0.31854508121760894, -0.5177220829319544, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.0682507494416138];38.27681680000387
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.663023222356193, 0.8351433939154388, 0.5, 18485.442891740913, 11459.80052297399, 10500.0, 0.0, 3.0, 1.0, 0.021339267607924435, 0.06870267181095105, 0.6283160499151584, 0.0, 0.06158433005724076, 0.08793341025144752, 0.0, 0.05, 0.5, 0.5, 0.09415721486340586, 0.13207834406882235, 0.0, 0.028626128408461116, 0.046739714094708784, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];85.61088109994307
