eval_id;objectives;is_valid;is_feasible;variables;constraints;evaluation_time;algorithm_time
82;[36.940574497272074, 1129.4433761054188, 122.93954503435995];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 34.46928831361151, 0.1, 0.688567826595549, 4108.46486145503, 9508.765164598875, 15980.969492612936, 0.0, 3.0, 1.0, 0.05, 0.1, 0.0, 0.18943495609723848, 0.010205385249536555, 0.3333333333333333, 0.3333333333333333, 0.055939872843064, 0.3482334363410261, 0.33270031714595194, 0.1, 0.3333333333333333, 0.3333333333333333, 0.02650549638930998, 0.0, 0.25964028941792766, 0.0795683765122059, 0.4020156229684201, 0.3437688962470941, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 2.0];[0.9357992259288661, -1.58685544480773, 133.08716216363717, 0.9479333439093645, -0.8, -12.181989678282552, -13.667179986686868, -5.822630201899257, -0.8105650439027615, -0.33333333333333337, -0.31906624651302196, -0.33333333333333337, -0.7403597105820723, -0.25421548078448586, 0.13197292152873052];56.388179800000216;5.790788999999677
83;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.62557960590208, 0.5, 0.5, 14518.683314538921, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03190316099019635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04989329393631387, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];40.160025700000006;5.790788999999677
84;[28.431146667803112, 1088.7810271748294, 118.93985820669067];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.002377912559536, 0.5, 0.5, 12662.70226609073, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.029916484466712218, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03946672727567455, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3567036692290193, -1.468914430569846, -5.921041176974425, 0.6528902402924064, -0.4, -2.9976220874404635, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.031425287710297845];9.806526200000008;5.790788999999677
85;[37.193169873532504, 1135.6668319668515, 122.94436459436072];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 34.611127539473706, 0.1, 0.6704484677340538, 6656.346947896209, 9969.24107114428, 16313.514913096775, 0.0, 3.0, 1.0, 0.05, 0.1, 0.0, 0.1495136114119128, 0.010503023855201472, 0.3333333333333333, 0.3333333333333333, 0.05725646130802195, 0.35542357264733915, 0.3545614126269543, 0.1, 0.3333333333333333, 0.3333333333333333, 0.02343407088669129, 0.0, 0.3038081381228486, 0.07782739353518572, 0.38585589058939224, 0.3411696669656634, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[0.9473602583659515, -1.5844454365616578, 121.99949676606533, 0.9327158181145354, -0.8, -11.992514244305994, -13.689842874928104, -6.216071630046947, -0.8504863885880872, -0.33333333333333337, -0.29001501472570657, -0.33333333333333337, -0.6961918618771514, -0.2729744424449443, 0.1306316738236737];60.043303299999934;5.790788999999677
86;[11.427685561081661, 3244.5780566706326, 108.06231571674589];True;False;[1.0, 7.060208169102568, 1.3464593563676623, 0.0, 1.0, 13.220987369882856, 0.5230468737966159, 0.5, 12224.896168158248, 9671.562592399643, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.011425911729002113, 0.20310153286449956, 0.0, 0.04279060948023346, 0.5054223858442204, 0.0, 0.05, 0.5, 0.5, 0.0440263359542474, 0.30233799093826985, 0.0, 0.0443702124239958, 0.33813861438608994, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[0.24883686884100165, -0.01031863344338202, -3.9684830307088497, -2.220446049250313e-16, -0.37695312620338417, -12.007715620708547, -11.718535000373508, -14.0, -0.7968984671355004, -0.4945776141557796, 0.0, -0.6976620090617301, -0.6618613856139101, 0.0, -0.2199821130267831];32.78685570000016;5.996079599999575
87;[11.234180957813052, 2742.481421909135, 108.07441203964825];True;True;[1.0, 6.973766729659813, 1.5127318635242875, 0.0, 0.0, 13.179451514256638, 0.5, 0.5, 14270.49322464065, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.048994773108332355, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05866042498061198, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.3083086911857382, -0.12581501441840626, -4.5861954313034765, -0.09644311039169373, -0.4, -6.287648636188699, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.20967504595879083];6.385726800000157;5.996079599999575
88;[10.732310309311314, 3005.3072863235557, 111.266635065325];True;False;[1.0, 6.888729426673097, 1.626438243964404, 0.0, 1.0, 13.343118457230615, 0.5288552664641414, 0.5, 13098.018535556657, 9661.951892133777, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.014370057597186332, 0.21432446301156233, 0.0, 0.04147835062395525, 0.5096099322383387, 0.0, 0.05, 0.5, 0.5, 0.04869537726851786, 0.3320718344659352, 0.0, 0.04316569332572489, 0.34549396093524665, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[0.1069625588027554, -0.11138759735504955, -3.8855873887499737, -0.34407603010755106, -0.37114473353585864, -12.296548170542932, -11.965402272650742, -14.0, -0.7856755369884376, -0.4903900677616613, 0.0, -0.6679281655340648, -0.6545060390647534, 0.0, -0.20886532648029926];31.315349699999388;5.996079599999575
89;[10.623554332449322, 3050.992145856752, 114.27290256465785];True;False;[1.0, 6.873497515461688, 1.629106428407919, 0.0, 1.0, 13.424168774579227, 0.5164068188326961, 0.5, 13621.679831585963, 9455.75300325751, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.038620965286861986, 0.21402915596618757, 0.0, 0.04099944179433682, 0.5305765752639244, 0.0, 0.05, 0.5, 0.5, 0.051803989593338665, 0.3516843120850953, 0.0, 0.041952834694621216, 0.33755693020777194, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[0.138435006857196, -0.09169815638560452, -3.7860682159125165, -0.4066214725809961, -0.3835931811673039, -12.22212260771146, -12.033633055378617, -14.0, -0.7859708440338125, -0.46942342473607557, 0.0, -0.6483156879149047, -0.6624430697922281, 0.0, -0.21107617753852076];32.887666999999965;5.996079599999575
90;[12.026134318635867, 2855.9779780063272, 108.30909202851903];True;True;[1.0, 7.04999558877594, 1.3646696576716946, 0.0, 0.0, 13.098962156936746, 0.5, 0.5, 12913.69751060708, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.028092716304244415, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.046592641252718885, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.23866575069628482, -0.07243851480427566, -4.68485239010279, 0.0, -0.4, -5.401367771827436, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.21565231055927347];8.377821799999765;5.996079599999575
91;[28.40359268222003, 1090.5561684848267, 118.91959411087785];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.988523897664559, 0.5, 0.5, 11498.167341520153, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.015842776252723168, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.055775983578476046, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3606515476408205, -1.467897458144255, -5.935439577959613, 0.6513255915999028, -0.4, -3.0114761023354415, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.030993657835110322];7.2887000999999145;6.304565900000853
92;[21.58796045556058, 1520.5066761294122, 116.65075256242879];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 41.3810495982853, 0.5, 0.5, 9681.827757331846, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.080870413879792, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09875145418491077, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6221529903191607, -1.400534756278619, 44.781366230770374, 0.7291726583544513, -0.4, 26.3810495982853, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.003884821406492378];4.709810999999718;6.304565900000853
93;[21.730295982757138, 1499.8089632632918, 116.78957921145182];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 41.0703627614116, 0.5, 0.5, 10450.518808217723, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06772480857115444, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09769444410281283, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5942526543670894, -1.4077218753760905, 44.02928969511026, 0.7416056853032285, -0.4, 26.0703627614116, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0066445109531684254];5.322655099999793;6.304565900000853
94;[28.36014084645182, 1082.1133158611656, 119.05557602028347];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.622344214593484, 0.5, 0.5, 6978.639218293447, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.037460394977427675, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.013905814393650497, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.32533978606006375, -1.4769937585063186, -5.267556086853068, 0.6743664600725778, -0.4, -2.3776557854065157, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03487946117284335];8.125724300000002;6.304565900000853
95;[28.500792728392014, 1076.10385349977, 119.11376450103393];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.520198038434458, 0.5, 0.5, 7757.991506865094, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.006067520376802808, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.03786240962167364, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3162731158044876, -1.4793293303451744, -5.376456655157769, 0.6756665389559131, -0.4, -2.479801961565542, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.035886375769320966];8.154089399999975;6.304565900000853
96;[29.087375152052175, 1058.2162199634076, 119.25823741724153];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.761861389993417, 0.5, 0.5, 14469.551277176472, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.014646085534172458, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.013754455290191392, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3025710699547908, -1.4828589737003663, -6.169736670865962, 0.6663069350389208, -0.4, -3.238138610006583, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03741529425570378];8.321416599999793;6.886212699999305
97;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.147673040237091, 0.5, 0.5, 11599.56278618157, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.062092557200438006, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0531250096101632, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];22.887413999999808;6.886212699999305
98;[27.69939074332509, 1118.2239492953815, 118.67645671327381];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.72579146575642, 0.5, 0.5, 10585.568846019662, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08811243324456175, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.010322261953055786, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.39353797722540307, -1.4594259226573318, -5.156773553846914, 0.6529109648027065, -0.4, -2.2742085342435807, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.027425179237514863];9.075154199999815;6.886212699999305
99;[21.688164693840793, 1504.3258626607285, 116.81101254312256];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 42.57757157577211, 0.5, 0.5, 10100.153313525392, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.054494522142497906, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.1, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5864534119724425, -1.409730958136118, 47.72245945733772, 0.7486352948915922, -0.4, 27.57757157577211, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.007421367247483324];4.880581000000348;6.886212699999305
100;[27.971953142058226, 1106.9562061053632, 118.77594617115304];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.444769504848724, 0.5, 0.5, 17299.064673823177, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04068758475369544, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.047837416781678035, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3795807267142344, -1.4630213066652273, -5.456561126983342, 0.6529799267816561, -0.4, -2.5552304951512763, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02893379355599679];9.022820700000011;6.886212699999305
101;[27.75928818703912, 1121.0384957079407, 118.61938015284346];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.354486546377627, 0.5, 0.5, 17417.211423539073, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07098946519190878, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.037443292150659085, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4098302380860197, -1.4552290406063944, -5.552092536150971, 0.6412543771370107, -0.4, -2.645513453622373, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02567502736099192];8.548300000000381;9.001194899999973
102;[11.573479322259292, 4550.501941097171, 105.9316765704354];True;False;[1.0, 7.458622078767987, 1.1, 0.0, 0.0, 43.3562330183147, 0.5, 0.5, 7148.058719472049, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03357791400605798, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.1, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3976831859593952, 0.40399276912583737, 50.10465880163116, -4.440892098500626e-16, -0.4, 24.414757289376993, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.2597317838550248];28.92738610000015;9.001194899999973
103;[28.56403362646446, 1083.2733968450493, 118.99276937962217];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.904427843694785, 0.5, 0.5, 14914.638375239683, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.008261118893659273, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05407877855007284, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.34866889577248195, -1.4709841860685817, -6.022647986233659, 0.6537663078500093, -0.4, -3.0955721563052148, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0323059174022019];9.307579399999668;9.001194899999973
104;[21.703002137131563, 1501.4933564178923, 116.85668939296025];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 43.29237557168393, 0.5, 0.5, 3407.7035339887784, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04510512386266048, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.1, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5754962066710263, -1.4125535312984008, 49.51342718080308, 0.7553913079387373, -0.4, 28.292375571683927, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.00851681089848444];6.075269200000548;9.001194899999973
105;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.021694911665675, 0.5, 0.5, 9089.87556300002, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07564906289368119, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.032885570394054646, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];33.68295279999984;9.001194899999973
106;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.782278861399401, 0.5, 0.5, 2025.0427036253084, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0012142528219055459, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0681424679692908, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];28.09369169999991;12.489015499999368
107;[nan, nan, nan];False;False;[1.0, 8.483894387613145, 1.8, 0.0, 0.0, 12.119176945297275, 0.5, 0.5, 1862.5942258406276, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06059276760255955, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.000840642217953835, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];42.51353930000005;12.489015499999368
108;[28.4145167009773, 1081.929843075543, 119.04580561496081];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.451122624802082, 0.5, 0.5, 11872.682161431994, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05220418556346336, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0007805884339797364, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.32987247824114796, -1.4758261382097926, -5.449824383175981, 0.6698690130417848, -0.4, -2.548877375197918, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03437749265040457];9.776874400000452;12.489015499999368
109;[21.137919384929027, 1588.6550805272518, 116.34328503100156];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 46.23171972942791, 0.5, 0.5, 2164.5050826977654, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08827076805117595, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.1, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6764803661875138, -1.386540038749408, 57.14677798019119, 0.7128324535679966, -0.4, 31.23171972942791, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.0014034706665808083];5.479938999999831;12.489015499999368
110;[27.77095081127777, 1145.8759461286281, 118.2565438411535];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.091174339362029, 0.5, 0.5, 3224.116871425445, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0736123220357807, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.08359159431370332, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.49789159636575775, -1.4325444582082085, -6.8489521342307285, 0.5898065046347096, -0.4, -3.908825660637971, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.016412790269493605];26.524296999999933;12.489015499999368
111;[26.610103500607877, 1284.8502426682212, 118.11763850166135];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.979908415708268, 0.5393734370179047, 0.5, 13304.122779279724, 9332.225883462219, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.042930780750040434, 0.24480585491837092, 0.0, 0.04121020613061616, 0.4993227712236074, 0.0, 0.05, 0.5, 0.5, 0.036788581390693624, 0.35138252547197246, 0.0, 0.04216675592172075, 0.3328501677941833, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.9862601360431942, -1.4052939016974888, -4.203697309784108, 0.6306638775571853, -0.3606265629820953, -11.670603442029641, -11.101423128874448, -14.0, -0.7551941450816291, -0.5006772287763925, 0.0, -0.6486174745280275, -0.6671498322058167, 0.0, 0.017487794748585972];35.52226249999967;7.675284100000681
112;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.181086464060682, 0.5245164926250165, 0.5, 12364.030193086102, 9324.684027163672, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.016074098285874482, 0.21175932363700564, 0.0, 0.04405655772027753, 0.4871218871452231, 0.0, 0.05, 0.5, 0.5, 0.03341623356368232, 0.26882386053140966, 0.0, 0.04507810045104084, 0.34257885673565625, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];67.54532029999973;7.675284100000681
113;[26.519838555721734, 1283.0910593644983, 118.13672568446574];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.160718913437584, 0.5173832521433303, 0.5, 7267.552991545304, 9269.39411951454, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03427322420393635, 0.2157457710361214, 0.0, 0.044308123423417396, 0.489038716560647, 0.0, 0.05, 0.5, 0.5, 0.03652834694602935, 0.2820580625529212, 0.0, 0.04564602949334075, 0.3395449898615882, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.9772390152432191, -1.407455688093894, -3.9823831128025518, 0.6383606184582027, -0.38261674785666977, -11.496236226544017, -11.24383384144179, -14.0, -0.7842542289638786, -0.510961283439353, 0.0, -0.7179419374470788, -0.6604550101384118, 0.0, 0.01834010736374503];37.519259599999714;7.675284100000681
114;[26.51479594344903, 1288.5684553188628, 118.06875339143525];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 12.92591575990275, 0.5090946372474499, 0.5, 9083.29004352705, 9206.452863630499, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017289294530887907, 0.21293994362026059, 0.0, 0.044192401182510416, 0.4956611138572605, 0.0, 0.05, 0.5, 0.5, 0.06333660058303818, 0.27940377019354984, 0.0, 0.044795525222019926, 0.3394257021186707, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.9950431231559094, -1.4031891807341943, -4.265600232754956, 0.6289194155899316, -0.39090536275255017, -11.469548190933242, -11.338736099808257, -14.0, -0.7870600563797394, -0.5043388861427395, 0.0, -0.7205962298064501, -0.6605742978813294, 0.0, 0.01666066955040124];36.608843900000466;7.675284100000681
115;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.25650093511807, 0.519177309070367, 0.5, 8680.958888998764, 9493.333060195846, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.026314717825656038, 0.2059573477451482, 0.0, 0.04446525108531696, 0.4795122035555399, 0.0, 0.05, 0.5, 0.5, 0.02502417888287231, 0.2656648037006646, 0.0, 0.04595045073340338, 0.3542526032645514, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];75.02976780000063;7.675284100000681
116;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.253762917161948, 0.5, 0.5, 13422.429563939873, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.059266166712720905, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06046884316723536, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];37.264554899999894;16.55477940000037
