objectives;is_feasible;variables;evaluation_time
[3.7704067920000113, -2.499999999997497];True;[-4.477494566762498, 3.1106206731157098, 3.584805546998723, 4.976836054298715, 4.700376963661183, 3.1981651963362836, 3.450456151169991, -2.4959855034342726, -4.952199910416583, -3.7397149201031246];161.22307179996278
[3.3116268960000084, -1.5113496];True;[1.482542367748057, -1.0609411051652338, 3.9454376522628447, -3.755736444436772, 2.8240153491129947, -4.40619241260327, -4.75130339694587, -3.6563335688782397, -2.9386855925600575, -1.5667652475919578];166.46120410005096
[3.183297192000001, -1.224326];True;[2.564944253029516, -4.140031922318555, -4.734089670071259, -0.021212831089332695, -1.206893028489977, -0.4118594511672286, 0.6320680432377292, -4.10700411237751, -4.9731705430275746, -3.427888168961566];168.69098950002808
[3.231436896000001, -1.8132193];True;[-1.923764760176263, 0.15118022847900575, -4.790590272445828, -3.1572417132081982, -3.6675288902971426, -1.2843706541223923, -1.7050843273516045, 2.9263473195030016, 0.4175666161724738, -4.562973755681669];158.88373920007143
[3.7018602720000073, -2.499999999999544];True;[3.770204285640956, 0.8105797664492471, -4.457741197376233, 1.8439812432912046, 0.559098752492309, 2.0809751484039785, 3.8051585932408645, 0.1851654813268805, -0.029602033237889458, -4.385359629466556];159.97107590001542
[3.5945551440000054, -2.229535];True;[-0.8129751896341819, -0.8644341531394228, -3.520586907652735, 3.5507119866556103, 0.9846800157302642, 2.9487717330025984, -1.693887285197885, -4.69426479438264, 0.0378374322586974, 3.278746178929434];158.18265600001905
[3.9620333520000024, -2.4999999999990545];True;[1.5844183580285058, -4.319679063512131, 4.304934947117064, 4.599586468093218, 0.5062456603220546, 2.7799241714281986, -0.5587814913673315, 1.2028623766662658, 3.275387894147986, 2.8525786614097126];152.5639803999802
[3.4168467600000083, -2.4999999999987526];True;[-1.0185824259329903, -3.055096147960694, -4.666983685714627, -1.230351671859479, -1.02631394881593, -0.3080870873270889, 4.407593588934305, 3.6944489047903897, -4.131746357510711, -1.6775140716878398];159.35080320003908
[3.1347734400000022, -2.499999999994953];True;[-1.7870912180024068, 0.8980165720054278, -4.764234116118597, -2.5008855770561564, 2.1460605578194434, -3.6734582319510984, -2.6283376324001226, -3.4214044861660478, -2.820068729146307, -3.5202238376216037];162.23152430006303
[3.605290992000007, -2.49999999999843];True;[-1.7710280084087882, 0.8596231994344196, -4.587915886591752, -2.594671701916649, 2.300724871779067, 2.258387102006453, -3.1909907167867577, 4.682866854439987, -2.8236449479340244, 4.57826298488321];158.80100750003476
[3.154773744, -1.9181818000000002];True;[-3.531291354640188, -2.5389574418166827, -4.275522583752508, -0.7430791665045321, 0.2671076664238815, -3.3937568788599135, -2.134716944801541, 1.068132750835167, -2.325621878091144, -3.5379229069062434];158.8183788000606
[3.421571112000005, -1.185468];True;[-0.9156876521092314, 0.8434154399933371, -1.0377364528220143, 0.8253555841253366, 2.1971825648749963, -4.500557957109129, -3.6457188530993765, 3.4389276348176354, -4.106230106782297, -1.8928792662450853];163.02308309997898
[3.871210752000004, -2.4999999999994507];True;[2.1638987613437433, -0.9864260195476753, 1.4717756954627224, 3.3232171783204185, -0.39595668012329854, -4.498011284697494, 2.7709484221672875, 3.593704464390857, 0.9194608289647355, 3.6600971491384406];158.32595600001514
[4.002310008000013, -2.499999999998621];True;[3.5011715307777473, -3.0644145249884627, 3.493580430807781, 2.3995142336801925, 4.885034470956635, 2.3510552249074426, 4.639272498149117, 1.8746819492469013, -0.04772102691679847, -1.9400547246186652];155.31353610008955
[3.5198915040000056, -2.1304737];True;[2.234215914753217, -1.0270260301000085, -4.421026066021168, 3.367923849505746, 0.9846800157302642, -1.3454930390663715, 4.152953231674587, -4.712154329011005, -1.018784205453425, -2.457331358513458];159.0246953999158
[3.8663043120000102, -2.4999999999927964];True;[-0.8605538121250904, 2.313533612019212, 1.4614109764940464, 3.059264854247509, -1.1839495275770262, 3.0608949675264547, -3.285859531798625, 3.44183808144989, 0.12890344226603245, 3.6600971491384406];160.1817281000549
[3.89878120800001, -2.4999999999993863];True;[2.4798226020145373, 2.2127654341510037, 3.655278921022758, 3.0099973730731087, -1.1839495275770262, 2.5718911107382665, 0.8691925178696263, -4.140433760462175, 0.16448552023299978, 3.6600971491384406];159.77173099992797
[3.480903936000007, -1.6651175];True;[1.6201114425007992, -1.0489294382839625, 3.9454376522628447, 2.109082234110536, -0.3983189364313223, -4.40619241260327, 2.717824250857534, -3.6809752360125847, -2.9386855925600575, -3.966417531065267];164.44363810005598
[3.5197621200000055, -2.1524016];True;[-1.7643130594885867, 0.8596231994344196, -4.276424477129916, -2.595939927520787, -2.9620189702934416, 2.256027853288593, -2.8535185489882195, 4.682866854439987, -2.28806935738945, 4.693708447783871];156.5471992000239
[3.408417144000003, -2.4999999999963864];True;[-4.003902764434612, -4.5593449687891985, 1.4826441030374937, 4.283002391550665, 4.369169188253073, -3.0397583756793933, 1.425529947226365, 0.36420388089562383, -4.9316965691676105, -4.79275623392987];160.75168920005672
[3.3975266400000095, -2.499999999998665];True;[-3.369851017137199, 1.305090199819027, -1.0377364528220143, 0.8253555841253366, 4.921426172397078, -4.500557957109129, -3.6309908049633863, 2.0007380505119547, -4.52770490048447, -1.8928792662450853];163.21694439998828
[3.2475390480000006, -2.4999999999972604];True;[-4.18100129349299, 0.16444065812361874, -4.979088552744132, -3.6521460977807196, 4.7846858567146135, 3.4464990321850664, -1.962390725516061, -2.248658400299317, -4.961431123237505, -3.261828370355486];163.70325749996118
[3.752126064000008, -2.499999999998615];True;[2.023906860529718, 0.4336710520749172, 0.8939930988636524, -1.5663706690754267, 0.8187566037787022, 2.481267927114875, 4.200920675832393, 2.6283315684478223, -2.7645899343651106, -2.640343370640148];157.404108799994
[3.195163584000002, -2.49999999999767];True;[-3.531291354640188, -2.0858160403847, -4.275522583752508, -0.7767155097449576, 3.340966528164589, -4.861298564478154, -2.134716944801541, 0.6837863218890532, -2.1572583036221005, -3.477942028463238];163.04337490000762
[3.4084571040000067, -2.4999999999976787];True;[-0.835113810568392, -0.8431583004866974, 3.781685242139456, -3.755929676016075, 0.9846800157302642, 3.459874179336218, -1.6979890133923217, -4.69426479438264, -2.8453826904760136, -2.955454490694197];166.54222599999048
[3.574103832000006, -1.79676];True;[1.9715930367979735, 0.6915314373197254, -4.979088552744132, -3.7439627238215145, 2.954861229601528, 2.1527283524225322, -3.5755037422545577, 4.216908029702436, 1.828705761680827, -3.249991299164252];158.25618660007603
[3.4726611600000012, -2.1149289];True;[-3.6594252119896296, -0.6646950858019507, 3.6962718271644963, -1.6374262976586051, -0.7631155598221198, 3.3645901500203697, 3.0461023043698043, -3.008371329617124, -2.842585280996156, -3.959990955186985];158.98372410004959
[3.2408378640000066, -2.499999999999428];True;[-4.75050220907489, 0.3330157957788291, -4.979088552744132, -3.1848927332441903, 4.7846858567146135, -1.2615798834805556, -1.962390725516061, -2.248658400299317, -3.3279818997008843, -0.563824701659501];159.07972579996567
[3.4342129440000093, -2.49999999999872];True;[-4.18100129349299, 0.9520883608647179, 0.27714453854685717, -3.6521460977807196, 4.7846858567146135, -0.32491900457187595, 4.445780506334609, -2.248658400299317, -4.999812035980608, -3.261828370355486];160.82010619994253
[3.81304886400001, -2.4999999999966507];True;[2.1638987613437433, 2.275668152435737, 3.655278921022758, 3.0099973730731087, -1.1839495275770262, 2.4948342799816214, 0.8691925178696263, 0.9068424367423391, -2.2872537100800896, -2.5744588248917775];158.2719491000753
[3.4788620880000094, -2.4999999999960125];True;[-2.1108085770195046, -1.3436052777521688, -0.1700440154407965, -0.2971873946597565, -4.713910820577887, 4.34532591543072, -0.580181811960274, -1.3792151812766482, -3.966921462834609, 4.075007645375917];160.25741259998176
[3.9211555680000036, -2.3809918];True;[-4.7172446862430135, 1.2622197288028134, 1.7884652640268435, 3.3636234507424394, 3.778538613687278, -2.369555496646937, 4.322998907311813, 3.7951642417643034, 1.145002587476701, 1.9657651932777522];153.26628440001514
[3.727695816000007, -2.499999999999371];True;[3.5011715307777473, -1.661926531681465, 0.6667533524193059, 2.3730053685774433, 4.754652741683989, 2.3510552249074426, -1.6239070229438077, 1.8681189488155951, -2.7645899343651106, -4.085814248259036];159.11550660000648
[3.601763928000004, -2.499999999996228];True;[-2.816352026328221, 2.699288729754912, -4.55323635275042, -0.8515480241151143, -3.4497718528645027, 4.003871696846344, -4.8282784329435895, 4.658837519603633, 0.45374482078358547, 4.231744404511932];163.0706772999838
[3.2304791520000045, -2.4999999993290256];True;[-3.7208545873409538, -2.5389574418166827, -4.275522583752508, -0.7430892381635772, 0.28918286853299335, -4.4626716965250885, -2.134716944801541, 0.6816605005161092, -2.325621878091144, 1.5897969642977092];158.0750163999619
[3.2189749920000095, -2.4999999998238556];True;[-3.367092721218919, -1.6526081546684255, -4.666983685714627, -2.012236969644138, -0.8354833299009399, 2.8824865651559843, -4.061797281477675, 2.2359121266161335, -2.7258393888941375, -3.969736915480855];155.6069153000135
[3.368447424000012, -2.4999999999991154];True;[-3.7972119224240375, -0.05846245342204437, 4.739955466710245, -2.7298912377983897, -3.046647488199095, 2.4509964161811055, -4.748344195856009, -2.938238643064519, 0.4348045656919379, -1.560340507419924];163.11966719990596
[3.561785136000001, -2.4999999999991473];True;[1.6201114425007992, 2.3643377366607528, 4.099165793948556, -1.9179765306360947, -1.3885390345109494, 2.7149009881080826, 0.9084960154967766, -3.6563335688782397, -2.9386855925600575, -4.108054549896236];150.88661180005874
[4.115417760000003, -2.4999999999988574];True;[2.0901359409195486, 3.1106206731157098, 1.4951299511227096, 4.976836054298715, 2.929531637351552, 3.1981651963362836, 3.1916444285528858, 4.223606838873339, 1.693603258647786, -3.5806797800146404];156.74881589994766
[3.4482119040000065, -1.094781];True;[-1.8423215896591532, 0.3163660706524192, 0.8105912243001079, 4.689577375707753, -1.1805421183076967, -1.0886188956977136, -2.016591536257909, -2.202630761263345, -0.8235027599932909, -4.222876503601666];157.85848880000412
[3.2385324960000075, -2.4999999993662567];True;[-3.419012256754282, -1.6315687469240145, -4.79745011045467, -0.7403580215306406, -1.0674915116965549, 2.188122346178261, -3.631160910116704, 3.4382284045743194, -4.131746357510711, -3.4755139468567955];164.1100160999922
[3.188029104000012, -0.7492380000000001];True;[-3.7963982842691255, 0.8322663689475851, -4.398173674953604, -0.3079133926063107, -4.728080903861673, 2.45105211862144, -0.7658625154259537, -0.8644816775862205, -3.797024377726299, -4.231445351662911];164.4494912000373
[3.416785632000013, -2.43565442];True;[2.32562579659359, -4.030190809581637, 3.877501163150683, -0.003548367528496854, -2.537389115415375, -1.3734741895647815, 0.6320680432377292, -3.8619778758523484, -3.338541631793397, -0.7055862290620567];165.207919199951
[4.052973240000007, -2.499999999997413];True;[4.864713196511467, -1.384771876565053, 1.5607803219597962, 2.0626360907257544, 0.491719356059112, 4.312804273426421, 3.843356329327285, 0.7363824516379684, 0.043887030462794074, 3.9061419603243683];153.29990500002168
[3.641900832, -2.499999999998344];True;[-3.5425935677628217, -2.5378187324432626, 3.1114211796037576, -0.8130575880489113, 2.1976498421093225, 3.345290575309879, -4.403140229606862, 1.725313096414653, -0.0644269064888725, 2.3878687823868168];160.95190189999994
[3.42981324000001, -2.497610654];True;[-4.18100129349299, 0.8125620637467719, 0.1966732333200074, -3.8390233691184332, 0.1236414338218439, -0.32491900457187595, 4.445780506334609, -2.342322354528146, -0.006159927674616483, -3.2975781698876547];156.08778019994497
[3.1831954560000013, -2.499999999999182];True;[-4.18100129349299, 0.1579741628203785, -4.979088552744132, -3.1395200076818175, 4.962342461433885, -0.3251902727057982, -1.962390725516061, -2.1016113743361275, -4.999573102801535, -3.261814938637051];165.36374059994705
[3.1855885200000045, -2.4999999999966387];True;[-4.573679154537611, 0.3330157957788291, -4.979088552744132, -2.4892299972170315, 2.181475649342592, 1.997091157847059, -3.634787233074466, -2.498891216342991, -2.792481821528014, -3.262450761510165];158.96748400002252
[3.952560672000005, -2.499999999995864];True;[1.5844183580285058, -4.6282457122257625, 3.932619272789374, 4.599586468093218, 0.7485858412795423, 2.7799241714281986, -0.5587814913673315, 1.2028623766662658, 3.275387894147986, 2.8525786614097126];153.0203570999438
[3.0366597600000045, -1.384634];True;[-3.0547048113025443, -2.9071920509036957, -4.868700369502151, -3.1880472687143886, 0.5818648437825757, -3.528075323262324, -4.096635834330388, -2.70816594772299, 0.4161923015546942, -3.260437764946727];160.36802130006254
[3.201411600000009, -2.499999999980594];True;[-2.2929821411691154, 0.15118022847900575, -4.790590272445828, -3.1572417132081982, -3.6675288902971426, -2.305204268017902, -1.7050843273516045, 2.9263473195030016, 0.4175666161724738, -4.562973755681669];158.31026599998586
[3.304489176, -2.4999999999975007];True;[-2.8458380797478857, 2.774536776346963, -4.277229261383831, -0.7439475261787241, 2.422005170344068, 3.9351671704121265, -4.977283871860822, -3.4214044861660478, -2.820068729146307, -4.260301752611164];165.71552300010808
[3.1462294320000055, -1.8215248000000002];True;[-4.395338953636546, -0.41576892321174985, -4.997801935670895, -3.6521460977807196, 4.717428063544089, -0.32491900457187595, -1.962390725516061, -2.248658400299317, -4.999812035980608, -3.261828370355486];163.3828133000061
[3.7192022640000073, -2.499999999998363];True;[3.46004905247071, -3.0405706454106776, 0.7627441302884508, -3.3619290068650542, 4.309526926932894, -0.5346950202172183, 2.460171947459865, 0.1026350104788829, 2.897511516811509, -2.0701486341526976];154.863249200047
[3.9134495520000008, -2.2374093999999998];True;[4.719039085747072, -1.2888477173084432, -0.23212751296189804, -1.6824876035915506, 0.5496181097779543, 4.312804273426421, 3.968148692528346, 0.18429545721916618, -0.6607737922098895, 4.108519488234203];151.32410089997575
[3.255788520000011, -2.4999999999959477];True;[-4.75050220907489, 0.3330157957788291, -4.979088552744132, -3.1423103336945304, 4.830749757069715, -1.2615798834805556, -1.962390725516061, -2.2370625966791535, -2.8664981219664094, -0.43338475323109704];155.35635999997612
[3.1413698640000014, -1.8266441];True;[-1.7538816632827312, 0.8931396741653304, -4.406563736040151, -2.5008855770561564, 2.032262662961851, -3.6402256305526937, -2.6283376324001226, -3.4214044861660478, -2.820068729146307, -3.5202238376216037];160.2071390999481
[4.154789160000005, -2.499999999997747];True;[2.0901359409195486, 3.3961410496925954, 2.991172551388709, 4.933265374791716, 2.8952185431493307, 3.2027135432184517, 3.5095348408778637, 4.373229339443004, 1.7244424896639787, -3.9644749773785626];155.3694669000106
[3.4416435600000126, -2.4999999999959934];True;[-3.803926999591244, -0.05846245342204437, 3.688351242528187, 1.7075252825735423, 0.6093683555323615, 2.069984884195196, -4.748344195856009, -2.8955971290710094, -2.842585280996156, -1.5909517175807075];161.1290215998888
[3.9538650960000004, -2.499999999999043];True;[4.864713196511467, -1.53979883447495, -0.4515865011766871, 2.118082922526698, 0.559098752492309, 2.067528925075307, 3.8051585932408645, 0.1804163604187995, 0.043887030462794074, 4.20182911700603];154.24907339992933
[3.8882626560000078, -2.4999999999976574];True;[3.5011715307777473, -3.0644145249884627, 1.9575265064188074, 2.3730053685774433, 4.803546682362317, 2.3510552249074426, 4.98499655710011, 1.8746819492469013, -2.7645899343651106, -3.20480027712452];155.87507810001262
[3.2368984560000036, 1.2438630000000002];True;[2.421909693636628, -2.8974162480813725, -4.275522583752508, -0.7391824886403744, 0.28918286853299335, -4.4626716965250885, -2.104140780419981, 0.6816605005161092, -2.325621878091144, -3.9317914847360687];164.80040489998646
[3.366520704000009, -2.499999999999283];True;[-3.2892241829832813, -0.07620898021858918, 4.739955466710245, -2.758980452004322, -3.032092047361962, 2.1134738754403197, -4.649343033735223, -2.938238643064519, 0.10845677269080256, -1.560340507419924];160.99748869996984
[3.8220031440000106, -1.7775334];True;[2.488562390504306, 2.3211138998717287, -4.820173859071925, 3.0099973730731087, -1.1839495275770262, 2.5718911107382665, 0.8691925178696263, 0.6633837687818154, 0.16448552023299978, 3.6600971491384406];154.31411300005857
[3.9187177920000096, -2.499999999998272];True;[2.1638987613437433, -0.9864260195476753, 3.561451251245629, 3.6447384412429944, -0.39595668012329854, -4.498011284697494, 2.7709484221672875, 3.593704464390857, 0.8664872549173921, 3.5012915406686624];159.74485869996715
[3.4593890400000102, -2.4996302205];True;[-4.666977638011974, 0.3189770291606093, -4.979088552744132, -3.1848927332441903, 4.7846858567146135, 1.489262012565424, 3.3607183248481736, -0.35273570563173307, -3.2492334329019963, -0.563824701659501];153.45380040002055
[3.1263183360000086, -2.4999999999991895];True;[-3.4340537747806774, -2.4211534867595668, -3.9777663907075955, -2.9146692627407482, 0.2543301209079394, -3.0338776895291915, -2.134716944801541, 1.0624265716222459, -2.325621878091144, -3.5379229069062434];157.37915010005236
[3.114989352000011, -2.4999999999990923];True;[-1.0252082843554646, -4.197871128102144, -4.662656451580899, -1.2330728168333707, 0.27024536982810937, -4.49683135789387, -2.134716944801541, 0.6837863218890532, -2.325621878091144, -3.8655427884836597];160.9860380999744
[3.153476232000005, -2.4999999999981237];True;[-4.18100129349299, 0.3360209784015923, -4.979088552744132, -3.866670875788416, 4.7846858567146135, -0.8642681659375042, -1.962390725516061, -2.248658400299317, -4.938200102892808, -3.286140649403241];160.85353149997536
[3.706158888000008, -2.1442964];True;[3.900763670970293, 0.9501060635671932, -4.374610448028146, 2.031589987230101, 4.972349089816099, 2.0809751484039785, 3.8051585932408645, 0.27882943694460516, -4.9141332775571165, -4.349609709758728];160.4501563999802
[3.178606320000013, -2.4999999999990323];True;[2.564944253029516, -4.102785746474769, -4.734089670071259, -0.021212831089332695, -1.1395136320567218, -0.4118594511672286, 0.59385801829357, -4.390594384682993, -4.9731705430275746, -3.427888168961566];163.3826469000196
[3.4693686720000114, -1.496819];True;[-4.614514498636934, 1.9637120325509008, -4.979088552744132, -0.7386664575431336, 2.1880370933201125, 2.1527283524225322, -2.0193224715494003, 0.858985786614207, -2.811874763211966, 1.4189346494930264];155.50543700007256
[3.130965144000006, -2.495549003];True;[-1.827015724343909, 0.8980165720054278, -4.764234116118597, -3.1965483130833108, 4.689527037156793, -3.5176097882430346, -2.6283376324001226, -3.4214044861660478, -4.9725354082318205, -3.507764375275691];163.88892519997898
[3.1394746800000037, -2.0088552];True;[-3.531291354640188, -2.5389574418166827, -4.7626210014036605, -0.7967452198459859, 0.13870119768021305, -3.3937568788599135, -2.134716944801541, 1.068132750835167, -2.325621878091144, -3.577066648649129];158.75917249999475
[3.2510736720000044, -2.499999999995464];True;[2.12777907402345, -4.070362552459988, -4.701711548519439, -0.021212831089332695, -1.172759427591578, -1.329958253850089, 0.6320680432377292, -4.10700411237751, -3.338541631793397, -0.7055862290620567];157.02710609999485
[3.2640919920000067, -2.499999999998256];True;[-2.658999566550201, -2.0446628426139113, -4.275522583752508, -0.7430892381635772, 0.28918286853299335, -4.4626716965250885, -2.134716944801541, 0.6816605005161092, -2.325621878091144, 1.5897969642977092];159.8980115999002
[3.938881392000007, -1.7792788000000002];True;[-4.7172446862430135, 1.2639189623472245, 1.7884652640268435, 3.3636234507424394, 3.778538613687278, -1.3487218827514194, 4.322998907311813, 3.5932640869262897, 1.145002587476701, 1.9657651932777522];148.84747659997083
[3.2248879920000055, -2.4999999999994027];True;[-4.18100129349299, 0.4130491013541917, -4.7882353103422695, -2.429387878926698, 4.764141617308181, -0.34348108079769535, -1.9121660329694008, -2.248658400299317, -3.887811408370901, -3.2861272176848058];161.84093829989433
[3.9584129760000115, -2.499999999999434];True;[1.5844183580285058, -4.377862579156876, 3.932619272789374, 4.599586468093218, 0.7485858412795423, 2.7799241714281986, -0.5587814913673315, 1.2028623766662658, 3.275387894147986, 2.8731341753970185];151.8917018000502
[3.222652608000004, -2.074423];True;[-3.367092721218919, -1.938209688673798, -4.04006447792962, -2.1611176182968195, -0.8590851256619576, 2.8779382182738162, -4.061797281477675, 2.100928532158659, -2.8096501938725833, -3.744976858205417];159.87670479994267
[3.1960932480000066, -2.4999999999944857];True;[-4.614514498636934, 0.3330157957788291, -4.896154201705846, -3.1848927332441903, 2.131969101379155, 2.1527283524225322, -4.080151652571412, -2.5104870199631546, -1.1837981424444914, -3.380430673011692];161.3503492999589
[3.3233885280000015, -2.499999999996681];True;[2.2010063143108116, -1.0221491322598668, -4.778696410089882, 3.0403038487454923, 1.0984779105878502, -1.3787254573563714, -3.72993391009084, -4.712154329011005, -1.1021083309848576, -2.955454490694197];162.02121799997985
[3.627943128000008, -2.4999999999972577];True;[3.770204285640956, 0.8105797664492471, -4.457741197376233, -3.6602322538954457, 2.7510520721206833, 2.464345929107748, 3.8051585932408645, 0.1804824401384506, -0.5489035383020631, -4.354614966087851];163.2797642000951
[3.3016347360000085, -2.4999999999990368];True;[-1.1319344411852708, 1.0067733232176928, -4.177706963692649, -0.39244944192649056, -3.9103590542160327, 4.358761704217274, -0.605164604294409, -0.954098813213294, -4.040540260255455, -4.4998251971617655];156.99488560005557
[3.868224336000009, -2.499999999999359];True;[2.1638987613437433, -0.9864260195476753, 1.4717756954627224, 3.18493967470803, -0.39595668012329854, -4.498011284697494, 2.7709484221672875, 3.593704464390857, 0.9194608289647355, 3.6600971491384406];153.3011594999116
[3.191557896000008, -2.3301131];True;[-4.614514498636934, 0.3330157957788291, -4.999186099577937, -3.1848927332441903, 4.722478488603465, 2.1527283524225322, -4.551221151010961, -2.498891216342991, -4.999580418073382, -1.8026539623931388];160.06202539999504
[3.1691736000000055, -2.4999999999967177];True;[-3.5774318684093385, -4.140031922318555, -4.734089670071259, -0.02511958061253544, -1.206893028489977, -0.4118594511672286, 0.6014918795256357, -4.10700411237751, -4.9731705430275746, 2.0951291411459545];160.74652270006482
[3.183801552000001, -2.4999999999953735];True;[-4.18100129349299, 0.3330157957788291, -4.979088552744132, -2.9191620949309574, 4.7846858567146135, -0.34348108079769535, -1.962390725516061, -2.248658400299317, -4.999580418073382, -3.2861272176848058];153.90417260001414
[3.0540717360000027, -2.49999999999592];True;[-3.5448993020789477, -3.0531450214432088, -4.666983685714627, -1.6435321080999545, -1.023034178428868, -4.337135340538259, -2.464697073481537, 0.722743265427434, -2.3005453392204034, -3.496575998384483];181.9588347999379
[3.0398652000000053, -1.8624623];True;[-3.0547048113025443, -2.758789848731908, -4.868700369502151, -3.1880472687143886, 0.5818648437825757, -3.528075323262324, -4.096635834330388, -2.70816594772299, 0.4161923015546942, -3.260437764946727];188.30235929996707
[3.3049630800000007, -2.494560524];True;[-4.75050220907489, 0.3330157957788291, -4.589654887325972, -3.1848927332441903, 2.8943647134670125, 3.108030926048959, -1.962390725516061, -2.421841926523568, -3.0547587642509573, -0.563824701659501];190.25055720005184
[3.2894802, -2.499999999998179];True;[-1.7538816632827312, 0.7243756532873299, -0.13735325071151383, -2.5008855770561564, 4.785270610636504, -3.6402256305526937, -2.6283376324001226, -3.4214044861660478, -2.816552418899598, -3.5202238376216037];193.22441150003579
[3.135101976000004, -1.468242];True;[-4.251727389334167, 0.9030965233944425, -4.7882353103422695, -2.429387878926698, 4.693091859595333, -3.5490947599599716, -1.9121660329694008, -3.5480172278957105, -3.887811408370901, -3.2861272176848058];193.46974600001704
[3.4223517360000013, -2.2564672];True;[-3.2892241829832813, -0.07620898021858918, 4.739955466710245, -2.758980452004322, -3.032092047361962, 2.1134738754403197, -2.0645757520256596, -2.938238643064519, 0.10845677269080256, -1.560340507419924];207.04856999998447
[3.6818595360000037, -2.499999999996981];True;[1.6201114425007992, 2.3643377366607528, 4.051095350994023, -1.9179765306360947, 0.5128869403172198, 2.7149009881080826, 0.9168997275835453, 0.09423611429280654, -2.9919944197740698, -4.108054549896236];201.23364470002707
[3.59161581600001, -2.4999999999979012];True;[-4.982101032959038, 1.2639189623472245, 1.7884652640268435, -0.10255539388946255, 3.778538613687278, -1.256069084103249, 4.322998907311813, -4.406379932404691, -3.3947448940927245, 2.0664487702342367];207.31518080004025
[3.570712200000006, -2.4999999999971783];True;[-1.9223074803599562, -3.0644145249884627, 0.8939930988636524, -2.4963459602038034, 1.9962054612234423, 2.3510552249074426, 4.780313936872633, 1.8746819492469013, -2.7645899343651106, -3.5377947215164416];207.16066890000366
[3.463637328000008, -2.4999999999988525];True;[-3.7850884786319505, 2.846046214639216, 4.778530429077264, -3.833545044110167, 2.4229258096156254, 2.3969333099838153, -4.747536696393669, -2.521723253122583, -2.842585280996156, -1.560340507419924];214.60138620005455
[3.7729800000000093, -2.4999999999989586];True;[2.625192225688481, 2.2127654341510037, 3.655278921022758, -3.0843784658043107, -1.2535001301733606, 2.5718911107382665, 1.063604049127022, -4.140433760462175, 0.16448552023299978, 3.6600971491384406];186.81160599994473
[3.921468336000003, -2.2429797000000002];True;[2.392461596647352, 2.8733587410261974, -0.9449955566569814, 3.3823132090501797, 4.007794902757652, -0.15768867841256196, 2.846978665014524, 3.0589816582532876, 0.6533410324466173, -3.7631245255771693];185.14133249991573
[3.6168122160000067, -2.499999999996537];True;[4.404805905883065, -1.3590272472043703, -4.819946489558486, -3.958592379739987, 4.791268033695973, 4.1320104818496155, -2.6559912525227163, 0.18429545721916618, 0.10964761599272532, -0.5834424537403076];181.22150450001936
[3.779157384000004, -2.4999999999991633];True;[2.101652652438851, -4.377862579156876, 3.932619272789374, 4.599586468093218, 0.2553656432269836, 2.7799241714281986, -2.0454551166179296, 0.7078912863114862, 3.2964243886696183, -3.4891764050193967];179.36759000003804
[3.2209094880000095, -2.42075601];True;[3.3449478951488056, -2.9071920509036957, -4.8697331369078745, 2.305448220654064, 0.8185527992000516, -3.528075323262324, -4.096635834330388, -3.337084176714152, -2.96619213647661, -2.8478535210986706];192.20858059998136
[3.938766696000004, -1.7447701];True;[-4.314743575758944, 1.2639189623472245, 2.261467960850747, 3.3636234507424394, 3.778538613687278, -2.374237130538378, 4.322998907311813, 3.737966610030945, 1.145002587476701, 1.9657651932777522];153.4699038999388
[3.1639375440000035, -2.4999999999979217];True;[-4.18100129349299, 0.3360209784015923, -4.494777351505562, -3.866670875788416, 4.7846858567146135, -0.8642681659375042, -1.962390725516061, -2.248658400299317, -4.938200102892808, -3.286140649403241];160.74594009993598
[3.0919378320000135, -0.04916300000000007];True;[-3.5183973471831127, -4.140031922318555, -4.734089670071259, -0.02119798762775091, -1.206893028489977, -1.329958253850089, 0.6320680432377292, -4.10700411237751, -4.923635825180181, -0.7055862290620567];163.01043700007722
[3.483345600000007, -2.499999999995336];True;[2.167091886067546, -4.1538958260658925, 1.136515011191318, -1.1816088182126645, 0.27024536982810937, -4.49683135789387, 2.562096388421894, 3.953571678659423, -2.325621878091144, -3.8655427884836597];163.16064380004536
[3.0353836320000105, -2.499999999994324];True;[-3.130261230134979, -3.9465481082253744, -4.733186476203753, -0.8328308020224978, -1.0674473672600058, -0.7761250268803039, 0.5729170437343886, -4.358433390060938, -4.9731705430275746, -3.427888168961566];162.91204790002666
[3.568174632000001, -2.499999999994009];True;[3.5011715307777473, -1.6692031980672546, -3.6005675936896893, 2.3730053685774433, 1.9955223871475094, 1.8973522246533017, -1.6239070229438077, 1.8681189488155951, -2.7681062446118196, -3.980129526271206];158.81775489996653
[3.1670995680000007, -2.3502494];True;[-3.531291354640188, -2.5389574418166827, -4.023241870120994, -0.4247352499438738, 0.2671076664238815, -3.3937568788599135, -2.134716944801541, 1.068132750835167, -2.325621878091144, -3.5379229069062434];156.82313219993375
[3.4953169680000116, -2.499999999995079];True;[-4.18100129349299, 3.041607034473388, -4.979088552744132, 4.677104332806595, 2.769195247367611, -0.34348108079769535, -2.0246225323142966, 3.94623622231139, -4.999580418073382, -3.2861272176848058];161.74849839997478
[4.099173264, -2.2252719];True;[2.0901359409195486, 3.1106206731157098, 3.392441560578712, 4.976836054298715, 4.817118255499246, -1.1714507307044952, 3.5095348408778637, 4.223606838873339, 1.3674248112062195, -3.7397149201031246];156.27999249997083
