objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[28.83468712183335, 1083.6614153434912, 118.93229867310302];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.134983785663696, 0.5, 0.5, 4077.592181770612, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.003924039330743402, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06862150922783163, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.37346889472382117, -1.4645957129553235, -6.805228178591527, 0.6308519517208537, -0.4, -3.865016214336304, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.029597131016456446];22.217001699995308
[28.834687167139602, 1083.6614157324711, 118.93229863481952];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.134983785663696, 0.5, 0.5, 5114.535764663071, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.003924039330743402, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06862150922783163, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3734688955048151, -1.464595712754145, -6.805228178591502, 0.6308519481445118, -0.4, -3.865016214336304, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02959713093158922];20.584321599999384
[28.834687167139602, 1083.6614157324711, 118.93229863481952];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.134983785663696, 0.5, 0.5, 5114.535764663071, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.003924039330743402, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06862150922783163, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3734688955048151, -1.464595712754145, -6.805228178591502, 0.6308519481445118, -0.4, -3.865016214336304, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02959713093158922];21.126263899997866
[28.834687167139602, 1083.6614157324711, 118.93229863481952];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.134983785663696, 0.5, 0.5, 5114.535764663071, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.003924039330743402, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06862150922783163, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3734688955048151, -1.464595712754145, -6.805228178591502, 0.6308519481445118, -0.4, -3.865016214336304, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02959713093158922];19.968073600000935
[28.834687167139602, 1083.6614157324711, 118.93229863481952];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.134983785663696, 0.5, 0.5, 5114.535764663071, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.003924039330743402, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06862150922783163, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3734688955048151, -1.464595712754145, -6.805228178591502, 0.6308519481445118, -0.4, -3.865016214336304, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02959713093158922];21.044208100000105
[36.075353507555874, 1024.8126061871717, 119.17181328536512];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5264139004576869, -1.4251971202838434, -11.94384501464484, 0.38730440339887373, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01348241427325958];5.626720299995213
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.134983785663696, 0.5, 0.5, 5119.930516707043, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.011961931392845591, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06805151724295547, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];24.09786570000142
[29.56474269957852, 1044.0227948169215, 119.38097379464529];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.240465342119792, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0019405931827999462, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2897214765231215, -1.4861690255401137, -6.699583683727166, 0.6600451392806561, -0.4, -3.7595346578802076, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03885704156168257];8.721523200001684
[36.075353507555874, 1024.8126061871717, 119.17181328536512];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5264139004576869, -1.4251971202838434, -11.94384501464484, 0.38730440339887373, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01348241427325958];5.7499728000038886
[34.98669710929916, 1066.3683324779922, 118.65379161064598];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4888.659650928372, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012032868470700217, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0664550879707328, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6169094417698222, -1.401885492985951, -11.943845014644818, 0.3672837412572971, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.004401176943829133];6.0530359000040335
[36.1989784018569, 1020.3468794624819, 119.22841796826359];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4880.458900046051, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0039745701209167915, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.003273507286190566, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5165680903695673, -1.4277333983356941, -11.943845014644843, 0.3894656889139487, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.014490204906907334];6.3688704000014695
[36.075353507555874, 1024.8126061871717, 119.17181328536512];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5264139004576869, -1.4251971202838434, -11.94384501464484, 0.38730440339887373, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01348241427325958];5.884970999999496
[29.555975869435667, 1044.7383504225731, 119.37192627208472];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.225843709941078, 0.5, 0.5, 4886.103041326264, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0032359473613883276, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2916470476855686, -1.4856729989224031, -6.714259006312256, 0.6591196617249699, -0.4, -3.7741562900589223, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0386404964844681];7.948746099995333
[36.12851924782313, 1022.8862233549916, 119.1962078406379];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4880.458900046051, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0039745701209167915, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0074252438767642625, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5221696474546542, -1.426290438725066, -11.943845014644836, 0.3882363829385922, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.013916360044067488];5.773947800000315
[36.93741136717834, 1029.6642842050971, 119.09339061327756];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.764495426280657, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0019430598345322085, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5636424959232231, -1.4156070440244688, -12.203010797277623, 0.3560098424654239, -0.4, -10.235504573719343, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.009707221001807431];15.79114649999974
[36.19897842780016, 1020.3468794624748, 119.22841795985664];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 5607.434439354938, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0039745701209167915, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.003273507286190566, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5165680903695513, -1.427733398335698, -11.943845014644836, 0.38946568765328116, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.014490204906908777];5.869920800003456
[29.56447499015462, 1044.0359485371355, 119.38082586479464];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.240465342119792, 0.5, 0.5, 4885.858994284943, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0019608283970659187, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2897484222692599, -1.4861620843230905, -6.699583683727235, 0.6600364438509521, -0.4, -3.7595346578802076, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.038854010107045256];9.058512700001302
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.648413831535837, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0019405931827999462, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];23.142792500002543
[36.091890597110115, 1024.2124555466514, 119.17940947589096];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.867076935511, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01183044301680714, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.001732866792707342, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5250921114232607, -1.4255376127864603, -11.943845014644829, 0.3875947001356139, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.013617479543608813];6.201197000002139
[29.556243781780257, 1044.7251685936726, 119.3720744895036];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.225843709941078, 0.5, 0.5, 4886.097699131344, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0032157121471223585, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.29162005169334115, -1.4856799530828002, -6.714259006312263, 0.6591283696079178, -0.4, -3.7741562900589223, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03864353118557229];8.293473300000187
[36.19897840185671, 1020.3468794624789, 119.22841796826361];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4880.465946555098, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0039745701209167915, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.003273507286190566, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5165680903695593, -1.4277333983356935, -11.943845014644824, 0.3894656889139594, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.014490204906906667];5.722795400004543
[36.075353507555874, 1024.8126061871717, 119.17181328536512];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5264139004576869, -1.4251971202838434, -11.94384501464484, 0.38730440339887373, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01348241427325958];5.940681799998856
[29.555455677231745, 1044.7639460953096, 119.37163847563751];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.225843709941078, 0.5, 0.5, 4886.103041326264, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.00327523672471703, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.29169946631530763, -1.4856594958973666, -6.714259006312169, 0.6591027534182352, -0.4, -3.7741562900589223, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.038634604045480914];7.837979700001597
[29.564742360069165, 1044.0228114982428, 119.3809736070425];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.240465342119792, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0019406188452109065, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2897215106953661, -1.486169016737344, -6.699583683727168, 0.6600451282532316, -0.4, -3.7595346578802076, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03885703771720461];7.576084200001787
[36.129186473223, 1022.8621038527407, 119.19651349740036];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4880.458900046051, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0039745701209167915, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0073859545135837035, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5221164785564412, -1.426304135019061, -11.943845014644829, 0.3882480551298604, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.013921800851096955];6.125801199996204
[36.075353507555874, 1024.8126061871717, 119.17181328536512];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025303801740869216, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5264139004576869, -1.4251971202838434, -11.94384501464484, 0.38730440339887373, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01348241427325958];5.57691970000451
[36.93140246736316, 1030.0568921043305, 119.08815781759716];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.762949082407085, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0025347043980827773, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5646251410212972, -1.4153539149093743, -12.204080641852698, 0.35568376687646985, -0.4, -10.237050917592915, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.009608326949785417];15.766066900003352
[35.92964664441783, 1030.1682347002202, 119.1036966913878];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4885.77514346971, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.015431422392116628, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.007783253513517639, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.538190233508324, -1.4221635400319188, -11.943845014644822, 0.3846778050589854, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01228219362936811];5.4711122999942745
[29.446624850338548, 1046.3950986858752, 119.36666681319147];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.421089946264601, 0.5, 0.5, 4886.097618113222, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0031509789087271855, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.28894101964335217, -1.486370071024113, -6.517470557556482, 0.6640118677404712, -0.4, -3.578910053735399, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03894485944951254];8.00220559999434
[36.082010552118064, 1024.4325610207989, 119.1767021120686];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.135657513620043, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.001938735610536353, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5254701915074307, -1.4254402194576572, -11.94274637244721, 0.3876043252780357, -0.4, -9.864342486379957, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.013578838673704796];6.032668100000592
[36.08205263134899, 1024.569383058838, 119.17489138433231];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.13411116974647, 0.5, 0.5, 4880.537408666364, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.002133082150561106, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5258782708576852, -1.425335098325902, -11.943845014644838, 0.38742204601468466, -0.4, -9.86588883025353, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01353713831657155];5.747727699999814
[36.93741136717834, 1029.6642842050971, 119.09339061327756];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.764495426280657, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0019430598345322085, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.5636424959232231, -1.4156070440244688, -12.203010797277623, 0.3560098424654239, -0.4, -10.235504573719343, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.009707221001807431];16.12517040000239
[29.51709103966603, 1046.040963212038, 119.35945295484932];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.257409196202907, 0.5, 0.5, 4885.853652090023, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.008891896416658584, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.00793234643274244, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2933208987624729, -1.4852418153315814, -6.682565092680333, 0.6592347324674528, -0.4, -3.7425908037970927, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03845240059142718];8.086192499999015
[29.45458632924452, 1048.3157334867142, 119.33684168672465];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.299802550131535, 0.5, 0.5, 4885.853149834786, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.011941988370448686, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.007783253513517639, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2966419560690632, -1.4843863118554474, -6.639925872981729, 0.6590357304593608, -0.4, -3.7001974498684653, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03807959159387386];7.921941799999331
[36.154577448010606, 1027.3181255545583, 119.13711432525969];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 5.074773964823491, 0.5, 0.5, 4885.775645724947, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.015501896142598288, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0019405931827999462, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.536053700852265, -1.422713910274093, -11.985912388977178, 0.3816139806034289, -0.4, -9.92522603517651, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.012499528014745298];5.95533279999654
[29.555975869435667, 1044.7383504225731, 119.37192627208472];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.225843709941078, 0.5, 0.5, 4886.103041326264, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.012012462120930345, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0032359473613883276, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.2916470476855686, -1.4856729989224031, -6.714259006312256, 0.6591196617249699, -0.4, -3.7741562900589223, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0386404964844681];7.757615100003022
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 11.082313100737032, 0.5, 0.5, 4885.775645724947, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.015496173554143303, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.001971811834481141, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];25.279541199997766
