eval_id;objectives;is_valid;is_feasible;variables;constraints;evaluation_time;algorithm_time
140;[nan, nan, nan];False;False;[1.0, 4.937950347117763, 1.8, 1.0, 2.0, 34.02429800614053, 0.39542808464550006, 0.40131188566848397, 4411.244963162733, 9259.894463146496, 10903.959789586943, 0.0, 3.0, 0.0, 0.025, 0.04646079539074627, 0.4340843691886219, 0.13076809412966567, 0.05551119204824393, 0.3333333333333333, 0.3333333333333333, 0.055431671506286785, 0.4221985824065536, 0.5259755790864571, 0.013149730066661062, 0.3758010712854628, 0.018325516536712327, 0.057456054096305255, 0.6179696985262186, 0.30037332149944973, 0.06278251399518957, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];36.634370399988256;27.853194600029383
141;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 9.431446208846387, 0.6807494256387521, 0.5, 7213.429766452348, 3134.9840939678907, 10500.0, 0.0, 3.0, 1.0, 0.046304771103590756, 0.017733842881847314, 0.34399057381509457, 0.0, 0.06477734491433314, 0.8615084584935712, 0.0, 0.05, 0.5, 0.5, 0.014169796210619099, 0.6776725138029213, 0.0, 0.07144465680149882, 0.08139049739863963, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];29.326136599993333;23.677636299980804
142;[nan, nan, nan];False;False;[1.0, 10.883107142580888, 1.5331839031672803, 1.0, 1.0, 14.590345184104498, 0.5414185850424394, 0.5, 16106.791947850796, 15560.897485637644, 10500.0, 1.0, 1.3871342188544338, 1.0, 0.02550987244443047, 0.03691447399746048, 0.8915345253461203, 0.0, 0.0611126379549252, 0.12197925527551018, 0.0, 0.05, 0.5, 0.5, 0.09258433248021106, 0.9329312551709884, 0.0, 0.06105802476238473, 0.862106977072331, 0.0, 0.05, 0.5, 0.5, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];54.83722719998332;23.677636299980804
143;[34.42682550351151, 1027.6648076495726, 122.17405177590643];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 22.628230168364325, 0.8809495287690862, 0.5, 18631.28012876623, 12026.201500266014, 10500.0, 0.0, 3.0, 1.0, 0.03257637698695252, 0.09706837712924343, 0.5467410813231287, 0.0, 0.021466822538391966, 0.9823832760315422, 0.0, 0.05, 0.5, 0.5, 0.023639360882010553, 0.6168869883997381, 0.0, 0.02478647163796113, 0.9545905897221874, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.602216743904302, -1.5806466091429097, 373.85028595970067, 0.9172132916626181, -0.019050471230913857, -13.251299881740565, -2.059971042440784, -14.0, -0.4532589186768713, -0.017616723968457815, 0.0, -0.3831130116002619, -0.045409410277812645, 0.0, 0.11208295960200898];13.078732800029684;23.677636299980804
144;[nan, nan, nan];False;False;[1.0, 5.1536201230776, 1.5491348334510606, 1.0, 2.0, 34.99727009868652, 0.164034984620614, 0.389883203729647, 10560.884152075763, 11651.680688239254, 14383.673303864882, 0.0, 3.0, 0.0, 0.025, 0.07741511701619293, 0.7372613152846674, 0.14956374753106252, 0.09193664545949043, 0.28487281096269484, 0.07851734065797403, 0.07810242406537435, 0.21038348784328004, 0.6735354092444242, 0.09158682074268644, 0.3936159064820135, 0.5960466987520258, 0.03667256698258978, 0.3333333333333333, 0.3333333333333333, 0.07166722009369174, 0.11136239567235924, 0.8087604108506163, 0.0, 1.0, 0.0, 0.01945438847782508, 0.263368975593241, 29.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];131.22961530002067;23.677636299980804
145;[nan, nan, nan];False;False;[1.0, 6.481349412276368, 1.7983832072570962, 1.0, 2.0, 39.34360302183783, 0.5337935676493762, 0.37040084014203944, 11648.262630512036, 15616.456449037489, 6174.043989366144, 1.0, 2.993988019495204, 0.0, 0.025, 0.04118836561138659, 0.3333333333333333, 0.3333333333333333, 0.0056270203064072615, 0.3333333333333333, 0.3333333333333333, 0.013788456052156381, 0.5722110122863238, 0.408793702198075, 0.021137640170491315, 0.38689559578108523, 0.229041045208923, 0.06999079363759224, 0.3333333333333333, 0.3333333333333333, 0.03372819735256259, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];100.3901611000183;23.677636299980804
146;[nan, nan, nan];False;False;[1.0, 2.0, 1.6602084806051542, 1.0, 2.0, 46.39982040773121, 0.5468235026523726, 0.7856933232724527, 18724.409135976523, 6761.700318868224, 6937.94678420621, 1.0, 4.74451529251604, 0.0, 0.025, 0.0851452839610068, 0.02694834607639172, 0.18812496257910225, 0.0073819843820943495, 0.3333333333333333, 0.3333333333333333, 0.07718545667138739, 0.19720879854906798, 0.5423267388452595, 0.03460957771612776, 0.051172068733593146, 0.5216200041849833, 0.030767064724063237, 0.3333333333333333, 0.3333333333333333, 0.016796044505342837, 0.3333333333333333, 0.3333333333333333, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 2.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];68.1653269000235;10.958714600012172
147;[15.430566498715418, 4002.841358851041, 104.03746611290083];True;False;[1.0, 5.775528735868123, 1.186089343461275, 1.0, 0.0, 14.254321718190873, 0.5, 0.5, 9817.141488578041, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017533378343947126, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06224823822871748, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.046720729903467796, 0.37211584709552875, 131.0, 0.0, 0.0];[0.4675718374456723, 0.05458521047736564, -4.88206712627615, -1.1102230246251565e-16, -0.4, -4.867613476291767, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.10013052896542995];10.328299099986907;10.958714600012172
148;[nan, nan, nan];False;False;[1.0, 6.4161993967073006, 1.5408963301774812, 1.0, 1.0, 39.32019397336315, 0.41557961390126463, 0.5, 18372.53697907251, 14037.170666813921, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07375739641484151, 0.027319766019766288, 0.0, 0.07005975945430679, 0.2805470387982882, 0.0, 0.05, 0.5, 0.5, 0.0035105757384104675, 0.4531063685975325, 0.0, 0.05804706454285116, 0.24207744456023966, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];69.3924009000184;10.958714600012172
149;[nan, nan, nan];False;False;[1.0, 6.146490518269793, 1.5661488990625807, 1.0, 0.0, 37.2962095958136, 0.5, 0.5, 13843.12795580235, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08421041167940445, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04050746768165561, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.02726962367898496, 0.244762776762898, 76.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];48.408865300007164;10.958714600012172
150;[37.89304266209573, 1153.7480226592709, 120.94586379103015];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 11.808830770405592, 0.27196812653822333, 0.5, 9139.525591690432, 3946.946786275734, 10500.0, 0.0, 3.0, 1.0, 0.0232346532039996, 0.05716830205077725, 0.41544456390791035, 0.0, 0.01960190602489764, 0.9122121972773916, 0.0, 0.05, 0.5, 0.5, 0.07657575016105804, 0.5703768269951203, 0.0, 0.0027775357667611114, 0.04849956638014441, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.1384613659381646, -1.4609002010403715, 102.3014578146427, 0.5318963747866225, -0.6280318734617767, -9.377627167890383, -12.899671344638541, -14.0, -0.5845554360920897, -0.08778780272260844, 0.0, -0.42962317300487973, -0.9515004336198556, 0.0, 0.05387094500739609];24.49166569998488;10.958714600012172
151;[nan, nan, nan];False;False;[1.0, 7.832495983469235, 1.4879337599352067, 1.0, 0.0, 29.916187852947004, 0.5, 0.5, 17196.668908832107, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08352700905468767, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.005151909702165147, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];51.240408499957994;26.95273439999437
152;[nan, nan, nan];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 23.84576219269123, 0.30822160296891843, 0.5, 15576.683092753425, 8261.982818439905, 10500.0, 0.0, 3.0, 1.0, 0.04860089891347064, 0.09311778085780718, 0.22561589242204827, 0.0, 0.09211319355065646, 0.263548712806467, 0.0, 0.05, 0.5, 0.5, 0.04196570025125255, 0.14022572068568767, 0.0, 0.09338509278407701, 0.9591022637241297, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];64.18831510003656;26.95273439999437
153;[19.73217309218409, 4398.90749908827, 108.02950233553864];True;False;[1.0, 4.471317408714017, 1.1, 0.0, 0.0, 26.67911526341483, 0.5, 0.5, 5086.235075306962, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06470828274420438, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.036387096956484385, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04102545442378576, 0.16090656471501966, 229.0, 0.0, 0.0];[0.5742856557902041, 0.299292823447594, 11.90675550619643, 0.0, -0.4, 9.253741148558934, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3421284923402237];14.060260500002187;26.95273439999437
154;[nan, nan, nan];False;False;[1.0, 7.372116801896584, 1.501707791405618, 1.0, 0.0, 41.539689190374965, 0.5, 0.5, 10378.30775869628, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.021653428077144803, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04158872104860764, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];43.510110799979884;26.95273439999437
155;[18.564053567910186, 2728.2047003326525, 106.0804082412599];True;False;[1.0, 3.4142259062619784, 1.5531470214380272, 1.0, 2.0, 12.260349772383961, 0.7717757531289763, 0.37254538373085, 2802.001651477166, 6207.47926129673, 18851.55122363162, 1.0, 2.082755920101171, 1.0, 0.029665768212979973, 0.08334063426661477, 0.3333333333333333, 0.3333333333333333, 0.021133629699973348, 0.051065521551666326, 0.8289455467848343, 0.027766431981586567, 0.20427786230521155, 0.25771448170708894, 0.02914266094719214, 0.3333333333333333, 0.3333333333333333, 0.0753352953091615, 0.3333333333333333, 0.3333333333333333, 0.09039188915314564, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 2.0];[0.9916258206143267, -0.5851682421931961, 245.49817313716784, 0.0, -0.12822424687102374, -13.280669999135284, -13.280669999135284, -13.280669999135284, -0.33333333333333337, -0.11998893166349933, -0.5380076559876995, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.12709569793440195];116.10888539999723;26.95273439999437
156;[18.63145312896866, 3117.3917380850444, 105.43793074479797];True;False;[1.0, 2.021541015265233, 1.8, 1.0, 0.0, 12.216948872631207, 0.5, 0.5, 15356.970697561212, 10500.0, 10500.0, 1.0, 1.7936508837467107, 0.0, 0.025, 0.09276239200321335, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.059842716902210914, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.02853392112120181, 0.3079161093149492, 116.0, 0.0, 0.0];[0.10126634920599731, -0.5748498260988999, -6.183442327410123, -0.05989729174567804, -0.4, -11.229336767706418, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.06282870176055644];8.95426030003;18.37648450001143
157;[nan, nan, nan];False;False;[1.0, 6.105751060478042, 1.8, 1.0, 1.0, 37.00095797561722, 0.4454884236043436, 0.5, 4732.526631597593, 8736.159653376457, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08351315866270638, 0.6712026462219063, 0.0, 0.05592235542096999, 0.36063241236143356, 0.0, 0.05, 0.5, 0.5, 0.01399864502244027, 0.2731834696166089, 0.0, 0.021658078318600588, 0.3240113161614836, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.020403953027109727, 0.4419356414265509, 75.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];30.66148940002313;18.37648450001143
158;[nan, nan, nan];False;False;[1.0, 10.829678075195467, 1.6877846805914403, 1.0, 1.0, 35.50689088692185, 0.4310707134564137, 0.5, 9141.451741440342, 13400.421600023494, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03746163271098876, 0.502523098915695, 0.0, 0.07804391350962825, 0.3063317119317359, 0.0, 0.05, 0.5, 0.5, 0.0385796497360158, 0.19458517764711952, 0.0, 0.05460891386338216, 0.4996268338000482, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.022825157368627162, 0.3957184601951444, 27.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];66.44521390000591;18.37648450001143
159;[16.432721093572194, 2809.1332867125407, 108.4418063724566];True;False;[1.0, 2.052541926219643, 1.7964184076981353, 0.0, 1.0, 18.692051196987183, 0.7618063534969085, 0.5, 5867.415152410372, 13935.028311096903, 10500.0, 1.0, 2.606999313888647, 0.0, 0.025, 0.06513093236091076, 0.15973926622066906, 0.0, 0.05549957003122246, 0.3298782607672719, 0.0, 0.05, 0.5, 0.5, 0.004432289367204698, 0.181700886444212, 0.0, 0.030487709246821655, 0.7855225480212471, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[0.048897609517649876, -0.5973371403116765, 3.125069735122647, -5.551115123125783e-16, -0.13819364650309152, -13.196286632056598, -9.231247038871976, -14.0, -0.840260733779331, -0.6701217392327281, 0.0, -0.818299113555788, -0.2144774519787529, 0.0, -0.13414146533385435];31.524858799995854;18.37648450001143
160;[nan, nan, nan];False;False;[1.0, 8.342169578587423, 1.6920775575665443, 1.0, 2.0, 41.95099178744966, 0.725916180255302, 0.31937956850865096, 13580.896339610399, 7450.530909775599, 6375.270180664915, 0.0, 3.0, 0.0, 0.025, 0.09750733207782618, 0.30287918556679094, 0.03584562448148313, 0.062000791075314754, 0.3333333333333333, 0.3333333333333333, 0.05163807779673804, 0.3333333333333333, 0.3333333333333333, 0.05600900774831885, 0.3416999985311728, 0.3274207557921848, 0.026434871020662217, 0.3333333333333333, 0.3333333333333333, 0.05651832745994419, 0.5950096364139137, 0.38296248770095054, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];86.66190050001023;18.37648450001143
161;[nan, nan, nan];False;False;[1.0, 9.791880352750645, 1.6778400724653262, 0.0, 1.0, 59.146797949246384, 0.6755855707424921, 0.5, 16619.543624077112, 9225.261017078277, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.057236847543419615, 0.3881045573909834, 0.0, 0.06773720398908203, 0.3015550721314152, 0.0, 0.05, 0.5, 0.5, 0.050786535850472485, 0.4071216431962154, 0.0, 0.02533468149845677, 0.14576466951769998, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];61.618386499991175;29.18199219997041
162;[nan, nan, nan];False;False;[1.0, 6.785359548476246, 1.689617296149455, 1.0, 0.0, 20.073651661444796, 0.5, 0.5, 2432.371797430696, 10500.0, 10500.0, 1.0, 3.182494755853226, 0.0, 0.025, 0.09743923383405832, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04545239619177549, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 1.0, 1.0, 0.0, 0.03509147408562496, 0.38890154661360876, 110.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];55.54791219998151;29.18199219997041
163;[nan, nan, nan];False;False;[1.0, 9.340424374283353, 1.6763850458216498, 1.0, 1.0, 26.806210589889144, 0.7896195006012678, 0.5, 15362.32615159332, 11953.350688699424, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.051658024728103324, 0.2267585659370453, 0.0, 0.053930072389317144, 0.7304106442618991, 0.0, 0.05, 0.5, 0.5, 0.011847154918859707, 0.4176541871098931, 0.0, 0.07013234920626459, 0.3385969740776154, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.018748633336200835, 0.3449613100404245, 76.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];68.22805350000272;29.18199219997041
164;[nan, nan, nan];False;False;[1.0, 8.809622762396927, 1.3786140505006605, 1.0, 2.0, 42.87527210347746, 0.31807711525399507, 0.5070621317757766, 15486.46913626861, 8977.582861068371, 4741.581933371184, 1.0, 2.3707414955537445, 0.0, 0.025, 0.031471172976511835, 0.3144600980213506, 0.32751102785180336, 0.09788205504853087, 0.18260368636211163, 0.4641540296040707, 0.0287355974574888, 0.3333333333333333, 0.3333333333333333, 0.05359033146586615, 0.3333333333333333, 0.3333333333333333, 0.0020896860717158875, 0.3333333333333333, 0.3333333333333333, 0.0378261302653476, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 0.0, 0.03322322506828524, 0.4237190466602033, 26.0, 2.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];124.59095320000779;29.18199219997041
165;[nan, nan, nan];False;False;[1.0, 10.651527488280271, 1.5799557500343984, 1.0, 1.0, 40.92120150415931, 0.3696255122040194, 0.5, 13714.471475244474, 10066.220537666995, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09165848192255882, 0.5983033193768896, 0.0, 0.08247197060352747, 0.49841632313962364, 0.0, 0.05, 0.5, 0.5, 0.020569379417353595, 0.2864700532829188, 0.0, 0.010333352138033478, 0.6266991993179729, 0.0, 0.05, 0.5, 0.5, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];66.67192589998012;29.18199219997041
166;[nan, nan, nan];False;False;[1.0, 7.9490755187542925, 1.5610589663876344, 1.0, 1.0, 23.81648127352112, 0.46065969599770973, 0.5, 15301.455904294206, 10044.12905074012, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06087193273392584, 0.32867078208936545, 0.0, 0.051624563679211914, 0.16836089056449366, 0.0, 0.05, 0.5, 0.5, 0.0, 0.4084067734716478, 0.0, 0.03721068165808631, 0.40946588544525425, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0337643226203657, 0.36081974926915256, 19.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];93.02001660002861;12.473974000022281
167;[nan, nan, nan];False;False;[1.0, 6.861795405814221, 1.745325052591003, 1.0, 1.0, 11.453389865465054, 0.25016732554759524, 0.5, 12661.096412328363, 19007.3914785311, 10500.0, 1.0, 2.6668749875404307, 1.0, 0.025492111775644772, 0.013952715271676564, 0.3195052086518293, 0.0, 0.008137471163599279, 0.6370359656793129, 0.0, 0.05, 0.5, 0.5, 0.09441576876225409, 0.633031034297887, 0.0, 0.08293270452257115, 0.6551081853937867, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.03442936325732564, 0.3612693991009745, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];151.97735510003986;12.473974000022281
168;[nan, nan, nan];False;False;[1.0, 5.3726126067506135, 1.2702077261622349, 0.0, 1.0, 57.11643700476238, 0.5476341740728995, 0.5, 1594.272706882106, 17309.08350781622, 10500.0, 1.0, 4.754742576970355, 1.0, 0.00890423213751718, 0.08146353270517802, 0.5249746383727999, 0.0, 0.031345220063111724, 0.45269563605025437, 0.0, 0.05, 0.5, 0.5, 0.057619070656014695, 0.5107092950511674, 0.0, 0.06296140039168248, 0.6468866511161162, 0.0, 0.05, 0.5, 0.5, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];97.0465991999954;12.473974000022281
169;[nan, nan, nan];False;False;[1.0, 11.78242280119142, 1.7624781832002803, 1.0, 2.0, 43.803084099005424, 0.327411319301376, 0.8142880855642888, 10446.687993618287, 17681.87747921924, 16457.187707684392, 0.0, 3.0, 0.0, 0.025, 0.08660086570936021, 0.3333333333333333, 0.3333333333333333, 0.09001061301730298, 0.06485677761760128, 0.8751672623554568, 0.051682924332198434, 0.3333333333333333, 0.3333333333333333, 0.04580767905685079, 0.3333333333333333, 0.3333333333333333, 0.028016975049998345, 0.23746707493998853, 0.2219695992361083, 0.039908620329429025, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 0.0, 0.032690693384214764, 0.06901535329570917, 77.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];119.06022459996166;12.473974000022281
170;[nan, nan, nan];False;False;[1.0, 6.885093362830318, 1.6559521057028284, 1.0, 1.0, 25.411082038857185, 0.29539319043346124, 0.5, 9480.440480031224, 18117.98339598254, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0385319369909946, 0.9214710569001072, 0.0, 0.09621415700239547, 0.16268878175945242, 0.0, 0.05, 0.5, 0.5, 0.05919062115148023, 0.6010940009221883, 0.0, 0.09727820461176613, 0.49676845785988594, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.023113881159652114, 0.2840996453880271, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];95.0729496999993;12.473974000022281
171;[nan, nan, nan];False;False;[1.0, 6.789771854522573, 1.7479142797247407, 1.0, 2.0, 14.731838718003784, 0.3900469926458586, 0.38136180436515343, 12042.909291942562, 16023.103912488397, 18536.53522328596, 0.0, 3.0, 0.0, 0.025, 0.08131505424753456, 0.3333333333333333, 0.3333333333333333, 0.05390269911889442, 0.3333333333333333, 0.3333333333333333, 0.003623225407181082, 0.19836146259389872, 0.3030299411987107, 0.0370426974276596, 0.23072883291363788, 0.5947982742525628, 0.04349020338449277, 0.3572556611852599, 0.5447409742593233, 0.07297076732460153, 0.3333333333333333, 0.3333333333333333, 0.0, 1.0, 1.0, 0.03941165790317925, 0.24361427189626866, 32.0, 0.0, 2.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];116.18861339997966;23.840369200042915
172;[nan, nan, nan];False;False;[1.0, 3.8217720902326917, 1.5060883863580372, 1.0, 1.0, 42.49277422981831, 0.7742610356606502, 0.5, 3976.4202521323937, 18656.625124179584, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09901480191336337, 0.19441811516974514, 0.0, 0.06135112054914918, 0.365448952028268, 0.0, 0.05, 0.5, 0.5, 0.022222859733808942, 0.5942966859626295, 0.0, 0.04411123173899423, 0.49140320501796003, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03547210629118696, 0.2680594380975292, 25.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];55.24773860001005;23.840369200042915
173;[21.954927161961127, 1577.5680740101134, 116.39317279547761];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 24.43823638143318, 0.7743885330737891, 0.5, 4813.209844302144, 15979.565593671825, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.08605335505086117, 0.14176684562195735, 0.0, 0.0689180639787131, 0.02068278621028807, 0.0, 0.05, 0.5, 0.5, 0.06373123355106837, 0.18052407421552175, 0.0, 0.08714914003233418, 0.43234294009752255, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.2273064995438725, -1.3475304861448727, 12.989371275952621, 0.6608988732110104, -0.12561146692621095, -12.331691383941855, -5.841300652270341, -14.0, -0.8582331543780426, -0.9793172137897119, 0.0, -0.8194759257844783, -0.5676570599024775, 0.0, -0.004291823836534536];33.93537640001159;23.840369200042915
174;[nan, nan, nan];False;False;[1.0, 4.695462496453181, 1.766157147081571, 1.0, 2.0, 29.440127611014233, 0.5552803108897156, 0.1758024236872526, 13692.318356142503, 5579.026287783911, 2723.5869618175625, 1.0, 4.242889299507484, 0.0, 0.025, 0.06215008781772505, 0.3333333333333333, 0.3333333333333333, 0.027233490940005007, 0.07489569009881765, 0.7309319212834168, 0.09043892755124616, 0.3333333333333333, 0.3333333333333333, 0.03781894149022975, 0.5126335090575964, 0.11821473476776678, 0.055122014557414147, 0.037543687552175416, 0.5518767187788832, 0.005438486749929841, 0.08440068732229386, 0.21656378873032364, 1.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 2.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];76.34216229995945;23.840369200042915
175;[nan, nan, nan];False;False;[1.0, 9.02451939448948, 1.6416796074297046, 1.0, 1.0, 21.082302630496777, 0.4861418469444445, 0.5, 19008.88507927762, 14204.141318526312, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.039961775569899424, 0.5210070573911852, 0.0, 0.04486560154834839, 0.5957502894050538, 0.0, 0.05, 0.5, 0.5, 0.008105810724618584, 0.20812750307537012, 0.0, 0.010949478510270512, 0.17472521251467815, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.03359036716838526, 0.2823420956596689, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];81.03342669998528;23.840369200042915
