objectives;is_feasible;variables;evaluation_time;algorithm_time
[3.4196081040000075, -2.499999999997808];True;[1.526366593709322, -2.2062473542381307, -2.386900394090148, -5.0, 1.2155229353932295, 1.3363678324250596, -5.0, -0.7778460064395372, 0.4041934990840135, 2.0037477166981263];174.0403511999175;10.731566700036637
[2.5975166400000056, -1.006173];True;[-5.0, -4.9839097189322255, -4.665959850509865, -5.0, -2.2947203109612246, -5.0, -5.0, -5.0, -5.0, -5.0];191.88037749996874;10.731566700036637
[2.9430799200000077, -0.5238719999999999];True;[-5.0, 3.2473133522898365, -4.6284820575683066, -5.0, 2.9238435179330837, -2.70063682247076, -4.7883357651899265, -5.0, -5.0, -5.0];211.04228709999006;10.731566700036637
[2.826986400000009, -2.499999999927037];True;[-5.0, -5.0, -0.42667508359146566, -5.0, 0.5293450281880441, -5.0, -1.423678427294079, -5.0, -5.0, -5.0];195.4814118000213;10.731566700036637
[2.9143277280000017, -2.1535384];True;[-5.0, -4.599852052191766, -4.724781001990024, -5.0, 5.0, -5.0, 1.2631884180349564, -4.215973666865965, -5.0, -5.0];200.42976940004155;10.59564360009972
[3.0017733840000114, -2.42428384];True;[0.142427281841373, -5.0, 2.1440697316205837, -5.0, 2.147006397988478, -5.0, -2.818404680243683, -5.0, -5.0, -4.844116436498669];189.4582001999952;10.59564360009972
[2.8578949200000063, -2.495967749];True;[0.444915263575405, -2.3602315159691445, -4.97986475758906, -5.0, -4.566314429370007, -5.0, -5.0, 1.5714447969604652, -5.0, -5.0];170.16426249989308;10.59564360009972
[2.991961368000007, -2.48315454];True;[-4.048497679762403, -2.9098901096339134, 3.274045208510227, -5.0, 3.0642851702812592, -5.0, -5.0, -3.0632036478904805, -5.0, -5.0];172.3331293000374;10.59564360009972
[3.0915334800000056, -2.1236995];True;[-5.0, -0.8695917220079794, 5.0, -5.0, -2.5820267836798476, -3.014552383272627, -3.4936268381480997, -1.5241641010040423, -2.5894783749038117, -5.0];174.25839600001927;10.59564360009972
[2.725932096, -2.4999999999994076];True;[-5.0, -5.0, -3.9541066416899997, -5.0, -5.0, -4.066387236042118, 2.0210671063556678, -5.0, -5.0, -5.0];179.20632480003405;10.54302729992196
[2.7496326960000097, -2.4999999999947162];True;[2.3016071155383946, -4.289848370913674, -5.0, -5.0, -5.0, -5.0, -3.7611379375253504, -4.152821450506865, -5.0, -5.0];179.4406174001051;10.54302729992196
[3.1926262320000065, -1.305824];True;[5.0, -5.0, 2.0858300773926866, -3.6721872209969737, 1.192413330520882, -5.0, -3.9986025913409167, -5.0, -5.0, -0.0006951448633802926];182.62235249998048;10.54302729992196
[3.3526954080000113, -1.9861874];True;[-4.999350782516493, -2.745286327158685, -2.998230043334296, -2.643614770609283, 2.8080547561506055, -1.274793728877976, 1.2349179616781045, -2.2121572484250347, 4.09053548975591, -3.242682554268641];168.95168669999111;10.54302729992196
[3.291629616000005, -2.4999999999983853];True;[-2.1048816665594887, -2.642041939204279, 3.416332687806907, -2.932527513300255, 3.2546012108527798, -5.0, -3.7098808324262764, 2.0831892834683794, -2.1745291968185803, -5.0];175.86935130006168;10.54302729992196
[3.2405495040000036, -2.499999999987553];True;[-0.8549258250370331, -1.7722409538394253, -5.0, -5.0, 1.9866162901029902, 0.8895064687496701, 2.2972131890285885, -4.100566345329662, -5.0, -0.6201755534457254];166.50182119989768;11.227650700020604
[2.7660396240000025, -1.145714];True;[-5.0, -5.0, -0.7820540844352282, -5.0, -2.3211815041875052, -5.0, -1.6186503660612583, -4.420703057380871, -5.0, -5.0];174.54322220000904;11.227650700020604
[2.8484658720000082, -1.6972098];True;[-5.0, -5.0, 1.0979671188655606, -5.0, -3.82711873999665, -5.0, 0.18260885056052079, -2.7800180540635386, -5.0, -5.0];171.45905790000688;11.227650700020604
[2.9217933360000115, -1.9578487];True;[-3.6074318213751426, -5.0, 2.083386856835423, -5.0, 0.3149543065413498, -5.0, -1.4891378204695194, -4.233575331995143, -5.0, -5.0];208.13022950000595;11.227650700020604
[2.9889105840000125, -2.47061496];True;[-3.6989846095411503, -5.0, 0.35436877039450465, -5.0, 3.0542123093222404, -5.0, -0.467779983657719, -3.0663160191726924, -5.0, -5.0];182.66261590004433;11.227650700020604
[3.188745360000009, -2.49999999999881];True;[-4.978503492460549, 1.4379734621544316, -4.78459431556854, 1.3654901951518381, -4.766029402920865, -0.11317688260127046, 1.406499109694118, -1.1694447344404928, -5.0, -2.971107131121565];218.16099620005116;10.91383550001774
[2.7416493360000045, -2.4999999999839146];True;[-5.0, -5.0, -3.706509232545079, -5.0, -5.0, -5.0, 3.4347154078719484, -5.0, -5.0, -5.0];217.79005099995993;10.91383550001774
[2.958028200000004, -2.48660922];True;[-1.0245783227150858, -4.093290576660942, -0.43996534414749, -5.0, 0.8927673036558534, -5.0, -2.7402204354211777, -2.848982732996959, -5.0, -5.0];224.90298489993438;10.91383550001774
[3.4370129520000097, -2.499999999998979];True;[-2.662468446369889, -1.8649875794286657, 4.756008633158073, -4.313851144331858, -2.5354598808112017, -3.208627400638821, -0.47785363883319754, 4.905058122439353, -1.8937034736704748, -0.7831322724994259];207.8485332999844;10.91383550001774
[3.352763448000007, -2.2777056];True;[3.095923906041115, -4.302099347339312, 3.6433183174142716, -5.0, 2.7317156052404377, -5.0, -1.3740190822852072, 4.225683964536767, -5.0, -5.0];216.83563340001274;10.91383550001774
[3.4139292480000054, -2.499999999718289];True;[1.7326193851043428, -1.0421375431334718, 3.9747734736242, -0.4354672428012458, 2.481681317796647, -5.0, 0.8077778309092167, -3.352093978143881, -5.0, -3.314852665607382];193.76245129993185;11.42475840006955
[2.7260493840000066, -1.7901103];True;[-5.0, -5.0, -0.40021650926200003, -5.0, -0.9037522197097205, -4.690055490860935, -5.0, -5.0, -5.0, -5.0];204.5626805999782;11.42475840006955
[3.306469032000006, -2.499999999998087];True;[1.041620870705355, -1.5742150933337555, -4.5244024516996415, -1.4293834406187873, -3.338513473034471, 1.0666069117044987, -2.1739960257988953, 1.3499885800480733, -1.0367239613240775, -3.50369935410703];190.30399150005542;11.42475840006955
[2.9365377120000034, -2.499999999968983];True;[-5.0, -1.396373054360644, 4.0108581037617554, -5.0, -3.342142151315603, -5.0, -2.440047812738505, -5.0, -3.0814969929558176, -5.0];211.04933189996518;11.42475840006955
[2.8203161040000064, -2.47173198];True;[-5.0, -5.0, -0.09224224426204763, -5.0, 1.3956742191286242, -5.0, -2.9332390447528676, -5.0, -5.0, -5.0];208.60403269995004;11.42475840006955
[2.629669752000005, -0.8517300000000001];True;[-5.0, -5.0, -1.2749019288315289, -5.0, -4.792751136928421, -5.0, -5.0, -4.388372623174103, -5.0, -5.0];181.59135490003973;12.038813199964352
[2.676329856000012, -1.8221851999999998];True;[-5.0, -5.0, -5.0, -5.0, -1.4091577821298635, -5.0, -5.0, -1.8866906061783988, -5.0, -5.0];182.65444940002635;12.038813199964352
[2.8524448080000098, -2.48279832];True;[5.0, -4.998870890796318, -4.770672412249736, -5.0, -4.997059963182397, -5.0, -4.807971716151081, -0.5678173873686099, -5.0, -5.0];184.56972979998682;12.038813199964352
[2.6985538800000097, -2.0869412];True;[-5.0, -5.0, -1.238770729885721, -5.0, -4.410530717983215, -5.0, -4.748673794848647, -1.86897644435604, -5.0, -5.0];181.7312011999311;12.038813199964352
[3.1340388240000125, -2.4999999999981184];True;[2.0080757045682294, -2.85885439042839, -3.867580760202298, -1.9381588852178795, -1.0358286249668018, -5.0, -4.99998758283951, 2.9742670579239476, -2.387576042930724, -5.0];171.8440108000068;12.038813199964352
[3.1124498400000036, -2.4999999999993836];True;[-4.353687772095384, -2.907886679905639, 0.7186563630268346, -5.0, -4.523971869583598, -3.026078429921056, 3.2659096679675113, 2.7219670514892504, -5.0, -5.0];168.85820929997135;11.769051600014791
[3.279754368000001, -1.6215527];True;[-3.9367533929678604, -2.120871509987945, 4.269619082049566, -0.8244809777753943, 0.146182006860597, -1.935401529362709, -1.1582656513022602, -2.538435711519743, -2.2611182188344765, -5.0];174.48977119999472;11.769051600014791
[2.7723088080000013, -2.493761191];True;[-4.516672839526358, -3.4730193910529517, -0.709178186943987, -5.0, -4.136230366182934, -5.0, -4.9707583807971245, -1.0465072195989462, -5.0, -5.0];179.19836279994342;11.769051600014791
[3.048807384000013, -1.060516];True;[-2.9887656786627033, -2.4879542000875543, 0.9903006651513682, -5.0, 0.03911867861640772, -5.0, -1.185623411898984, -0.41859659362652035, -5.0, -5.0];173.64976069994736;11.769051600014791
[2.8343180880000123, -2.4999999999973874];True;[-2.5183534952339763, -0.9605057490767352, -4.767863292954405, -5.0, -3.8798567414355336, -5.0, 1.1450156162489176, -5.0, -5.0, -5.0];175.40483659994788;11.769051600014791
[3.0859796880000068, -2.4999999999979323];True;[-4.326034304118738, -3.4862368132534565, 1.3627181243373476, -2.9231456020870636, -2.505776972855261, 1.6310909200725021, -3.019427220767681, -4.871074962128286, -1.8028733687241019, -4.389775542685283];173.80762289999984;9.867358100018464
[3.1989215520000087, -1.7987511];True;[1.498196499573373, -2.8977401241386698, -4.743437658436296, -1.8538907485680776, -4.266993342746823, -5.0, 0.5392607792846116, -2.719802495330808, -4.65740786142395, 5.0];176.67794219998177;9.867358100018464
[3.188688768000006, -0.275884];True;[-0.3352971343722633, 0.13073036425783702, -4.300558777599535, -0.12364037762600688, -3.10013547614169, -5.0, 1.7361709375189394, -3.7775718433337246, -5.0, 0.19477483197981016];175.27832649997436;9.867358100018464
[2.686516632000008, -1.073862];True;[-5.0, -5.0, 1.3229691759803428, -5.0, -4.966533581430229, -5.0, -4.334418563118957, -4.846246477481196, -5.0, -5.0];177.86125070007984;9.867358100018464
[2.8917805680000046, -2.493458824];True;[-5.0, -0.10018682875251006, 0.9948757151911058, -5.0, -5.0, -5.0, -3.793774112249525, -0.42217828266744206, -5.0, -5.0];173.82191050006077;9.867358100018464
[2.869286760000006, -2.499999999994521];True;[-4.7802362122463276, -5.0, -4.971895304709847, -4.5983942657021455, 2.122869568162436, -1.0961556720673675, -5.0, -5.0, -3.2855098555209583, -2.753341967530819];172.66338730009738;7.8614619000582024
[3.1343863680000084, -0.5479849999999999];True;[-5.0, -5.0, -3.4358509016262624, -1.1246370448128045, 3.9150926253221723, -2.879608170665062, -5.0, -0.13567717364835108, -2.446306824017978, -0.9825368561098617];169.5281060000416;7.8614619000582024
[2.6265090240000095, -2.4999999999884284];True;[-5.0, -5.0, -4.681258251869669, -5.0, -1.0798279471796297, -5.0, -5.0, -5.0, -5.0, -4.8412656940049565];184.9742117000278;7.8614619000582024
[2.662852968000007, -2.4999999999167173];True;[-5.0, -5.0, -4.843157832187082, -5.0, -3.7393270182007337, -5.0, -5.0, -0.3372819332313126, -5.0, -5.0];177.8481688000029;7.8614619000582024
[2.945259144000012, -0.9023559999999999];True;[-5.0, -4.6387308622272085, 0.9810824884356872, -3.8420777296728157, 1.7778961057690026, -5.0, -5.0, -3.3037368954349464, -5.0, -1.8198177874694732];170.9431207999587;7.8614619000582024
[2.674847448000006, -2.0284352];True;[-5.0, -2.2893031272243682, -4.677395183520055, -5.0, -4.404829090747884, -5.0, -5.0, -1.992925311891005, -5.0, -5.0];182.01791009993758;11.508364200009964
[2.916083160000013, 2.4548300000000003];True;[-5.0, -1.5793140629197895, 0.4074694438305402, -5.0, 1.9408325394362267, -5.0, -2.9651385129758587, -5.0, -5.0, -5.0];192.42040499998257;11.508364200009964
[3.1267689120000055, -2.4999999999989626];True;[-3.6307102633221904, -5.0, -0.5001778923423323, -2.2091292412969525, 1.783729691096525, -2.501612564456692, -3.7712162099222075, -3.512806012101004, -4.59297022467044, 1.4926993123755414];169.13069539994467;11.508364200009964
[2.851235640000005, -1.5567419];True;[-5.0, -5.0, -0.5534166425894202, -5.0, 1.2758771274469671, -5.0, -5.0, -4.188716932262599, -5.0, -1.7320946143360603];174.31378470000345;11.508364200009964
[3.6630988560000106, -2.174274];True;[-5.0, 1.1678003376111015, 2.441331247270833, 1.9797475047870927, 3.741724918333391, -1.06741379452427, 2.1091859259070525, 0.4740168134758429, -5.0, 1.541508844562724];170.23108519997913;11.508364200009964
[2.978562888000011, -1.190014];True;[-5.0, -4.117761469371073, -0.7411429115697263, -0.7323690783848074, -4.705639475837308, -5.0, -5.0, 0.828913941081467, 0.1644282098763039, -5.0];176.96147500001825;10.806970399920829
[2.7200923200000062, -1.7121027];True;[-5.0, -5.0, 1.0029309001130766, -5.0, -2.85811665781967, -5.0, -5.0, -4.414617918183325, -5.0, -5.0];186.04203080001753;10.806970399920829
[2.769310080000004, -2.48857017];True;[-5.0, -5.0, -0.9338048788331648, -5.0, 0.3285369427918372, -5.0, -5.0, -3.3859155209741396, -5.0, -5.0];179.8596200000029;10.806970399920829
[2.799873216000004, 1.1602800000000002];True;[-5.0, 1.527600407961013, -4.050033688287185, -5.0, -5.0, -5.0, -1.7297602175059739, -3.3240514755657813, -5.0, -5.0];172.38280260004103;10.806970399920829
[2.8598674320000073, 1.0616539999999999];True;[-2.498689078109705, -5.0, -0.02248859118516311, -5.0, 0.9015830645149396, -3.1791242547970886, -5.0, -5.0, -5.0, -5.0];195.43201610003598;10.806970399920829
[3.2303899440000032, -2.499999999999121];True;[-5.0, -3.3085352771225685, -2.6515578140781675, 0.30700014769455297, -4.2414991345167365, -1.60811139603784, 1.162317467616429, -0.3923797575845107, -1.854421557319637, -0.05774115599982377];168.4072193999309;9.440448999986984
[3.728377944000008, -2.2398997];True;[-2.210377684196192, 2.059727948416622, 1.0297821201138753, 2.496823776003928, -0.6047069614865013, 2.1234627667727333, 2.850414800243472, -2.8038589975831902, 2.8256155368755227, -2.356834114805819];168.1122721999418;9.440448999986984
[2.855494080000007, -1.5035354];True;[-5.0, -5.0, -0.20715432277129509, 1.2726253696632615, -3.5626851943770688, -5.0, -2.5039922214763903, -5.0, -5.0, -5.0];185.9796082000248;9.440448999986984
[2.8776021120000133, -2.49999999999676];True;[-5.0, -5.0, -1.395601431856877, -5.0, -0.45314062898772, -5.0, -3.151657594328335, -0.8374044567187031, -3.1398887786304694, -5.0];177.7804379001027;9.440448999986984
[3.4229774880000092, -2.49999999999866];True;[3.051957404240966, -2.7586779929697887, -4.800646742805844, -2.3249499592929936, 1.0073497891426086, 0.4052179865539731, 1.3894032966345549, -2.7336040791124097, -4.853790886700156, 2.8889193944633016];168.51776670000982;9.440448999986984
[3.4048252800000096, -2.498459749];True;[0.6253855979978127, -4.216362389185219, 0.38298962316297924, 0.9507105701747074, -4.998956325015446, -3.8773489020046443, 4.638670793195828, 0.028434830056804472, -1.2320036299526675, -1.8707004124394446];167.76257300004363;11.346018299926072
[3.2809019760000058, -2.499999999996396];True;[-5.0, -2.6183900225657393, 3.6496455449659297, -0.5901938886242704, -0.8172068508437942, 0.4801304425785835, 1.074821948345451, -1.4851897516812071, -5.0, -5.0];169.35976629995275;11.346018299926072
[2.9718925920000085, -1.177478];True;[-5.0, -5.0, -0.11408456475351691, -5.0, 5.0, -5.0, 0.005946529982747251, -4.50425591372823, -5.0, -5.0];209.41408000001684;11.346018299926072
[3.349179792000001, -2.499999999998278];True;[-3.322993294973734, -3.2288153293013893, 1.0994426392146464, -3.535294866636675, -0.22031979515846078, 4.5476351111813536, -0.8031725857577587, -2.686796944649967, -1.7535009011956681, -2.241578406108543];168.41454210004304;11.346018299926072
[3.4574312160000065, -2.4999999999979097];True;[-0.385315083622511, 0.9608662087632105, 3.7770293158413324, -0.3653505066999081, -4.649271819630281, -4.99084753981337, 0.18533318051477732, 3.5063654028897613, -0.17264543458455872, -4.999894138330961];169.4118812000379;11.346018299926072
[3.3338265120000097, -2.4999999999838938];True;[-4.896832183077831, 4.415150194811858, 2.8030445966984026, -4.527357268046554, -4.587666056296321, -5.0, -5.0, -0.44269669162583636, 2.3497656734689274, 2.0304236993671543];177.33416880003642;11.997404899913818
[2.7200419920000023, -2.49999999999485];True;[-5.0, -5.0, -2.75297131466364, -5.0, -5.0, -5.0, -5.0, 1.480840805799418, -5.0, -5.0];173.2883303000126;11.997404899913818
[2.853103824000003, -2.4999999999979337];True;[-5.0, -5.0, -2.8403930657207703, -5.0, -5.0, -5.0, -5.0, 4.520109197923132, -1.960750361140521, -4.830819059619156];169.88699649996124;11.997404899913818
[3.349983744000001, -1.7890565];True;[-3.259321129701327, 2.9673592948263128, -4.494772056022439, -4.522269349665065, -0.9602502883978019, 2.6791588306495875, -4.574602938253771, -1.8110745531379395, 2.7506534719566336, -0.8830425746240644];170.94219219998922;11.997404899913818
[3.3918562080000045, -2.499999999978262];True;[-5.0, 5.0, 1.2764166645687318, -5.0, -5.0, 0.07514431469097893, 1.1276046518518203, 0.2690467291080729, 2.0821620019848686, -5.0];166.91543980001006;11.997404899913818
[3.1486674240000094, -1.492156];True;[-5.0, -1.496566957693393, -2.015512729278617, 0.8552072834584621, -2.699501451624103, -2.3394390972826336, -5.0, -1.152805478616168, -2.5361209162404466, -0.04362815058743763];174.1552583000157;13.156812899978831
[3.3316056000000094, -2.499999999995063];True;[-0.6791590178754401, -2.5003001475840363, 2.812712015833812, -3.8491718593314976, 1.135268564317374, -5.0, -2.7007170262485385, -1.5350017367410356, -0.8231868230803538, 0.18054540926913365];173.40083419997245;13.156812899978831
[3.6329690160000068, -2.0406703999999998];True;[4.738225410614689, 1.0169847129064893, -4.54526679876675, 3.8515232029471598, 3.2107433309039024, -3.154757796986278, -2.039206123239352, -4.246731150406562, 1.4139183979764471, 0.7475497696309787];170.76309670007322;13.156812899978831
[3.2714670960000136, -2.49999999993014];True;[-5.0, 1.3130002773774176, 0.23435625655055414, 4.219183727045506, -3.3315053732651925, -3.4109309725874315, -3.029710082626142, -2.369534625196086, -4.672779345071991, 0.30471886772161305];173.14238840003964;13.156812899978831
[2.8338091920000057, -2.49999999999909];True;[-5.0, -5.0, 0.38152379617622323, -5.0, -5.0, -5.0, -0.23111592885334176, -1.555104350552594, -4.60041708335622, -5.0];174.1321930999402;13.156812899978831
[3.5299164960000127, -2.3676757999999998];True;[-5.0, 4.95104313041044, 1.0263748856414079, -2.0513548150950585, -3.4559954264248898, -1.7162620727506726, -1.170656136642359, 1.5928975682776123, 4.9859233002457675, -2.939916111300209];162.5610447000945;11.389903899980709
[2.993303160000002, -2.496416061];True;[-5.0, -2.442068051283796, 4.172540683333789, 0.8077576851556456, -5.0, -1.1593701699975432, -5.0, -5.0, -5.0, -5.0];185.76500909996685;11.389903899980709
[3.0889836000000113, -2.3173727];True;[-5.0, -3.7064467406050987, 0.9528392058928405, -4.978326075643364, -5.0, -4.131081389309406, -3.437232612030307, 2.329114117068478, 1.780933357756921, -3.001295801105293];163.2351459999336;11.389903899980709
[3.694428144000006, -2.49999999999872];True;[-1.1171890989626858, 2.929733908837896, -0.27011087486045593, 4.661892440703966, 0.5337915306530725, -1.3222416011531362, -3.777680762247808, -1.5720216379592147, 1.8079635056746284, 1.9642188764877329];166.00592679996043;11.389903899980709
[3.726310608000008, -2.4999999999992575];True;[0.5361463421519392, -0.02488590187521922, 0.9577140624385629, 3.527523120824764, 2.4378247882659014, 1.124889414198428, -1.0989662040523407, -0.5864177343118069, 0.4304453944294373, -1.9899128813484124];171.92513440002222;11.389903899980709
[3.6471824640000037, -2.4999999999976934];True;[-4.707656419525895, 2.204884844586921, 1.4394123000460777, 5.0, -5.0, -5.0, 4.523687577189964, 2.601593535773307, -0.9941861530658684, 1.5833033183867258];167.74411410000175;12.20652660005726
[3.489446952000014, -2.1205199];True;[-0.03589049307385839, -5.0, 4.5402858843492915, -5.0, -1.530212293093963, -5.0, 2.767603482985339, 5.0, 1.2821919718845098, -2.675507752904838];169.57873749989085;12.20652660005726
[3.343986504000002, -2.4999999999971005];True;[-3.600120229877694, -4.891245595819498, 0.3338722834395371, -2.0011004451683174, 5.0, -2.2517011413677372, -4.117790570843093, -1.5816652969675933, 2.1054665825607453, -1.381528236738558];172.6048258000519;12.20652660005726
[2.7987688080000073, -2.499999999998484];True;[-5.0, -5.0, -1.3525625107810213, -5.0, -5.0, -5.0, -5.0, 1.9069126098455955, -3.1817388606811665, -5.0];171.68282960006036;12.20652660005726
[3.4537125600000023, -2.494375012];True;[-4.843797402383903, -1.909252208980277, 1.6778638597128133, 5.0, -5.0, 0.518790535600604, -0.2510876659074004, 5.0, -5.0, -2.4984219029564727];168.59074709995184;12.20652660005726
[3.430626048000013, -2.4999999999988707];True;[-5.0, 1.2062135210589702, 0.418014353773315, 4.725737375104535, -0.45406847246865656, -3.0020785824717473, 4.927191821466856, -2.2516243295617935, -4.648471425830635, -4.295629785062737];171.31839239993133;11.302543899975717
[3.581768808000013, -1.9398088];True;[-2.3948968269742488, -0.6182523312161763, 0.25958257838973253, 5.0, 4.034079367689186, -1.0918839145370978, 4.9502874465522115, -2.0730673813977547, -4.4432244130683936, -5.0];168.6008892999962;11.302543899975717
[3.029754024000006, -2.499999999996299];True;[-5.0, -5.0, -0.07233243326295025, -5.0, -5.0, -0.23261003677587855, 1.5754115312770791, 1.7959194088217085, -5.0, -5.0];166.2101708999835;11.302543899975717
[3.0875783040000133, -1.8473952];True;[-5.0, -5.0, -1.5065704900721477, 0.5339041125301325, -5.0, -1.6300128449821334, -4.144637073204061, 3.977415288482847, -5.0, -1.4866678137572062];170.71232199994847;11.302543899975717
[2.912313312000009, -2.493693598];True;[-5.0, 1.8250989661065535, -0.8783905074576754, -5.0, -4.64721268484579, -1.641719012402695, -5.0, -2.0284537619563214, -5.0, -5.0];181.88576159998775;11.302543899975717
[3.195640296000002, -2.4999999999978164];True;[-4.865033183427533, -3.0886042751581084, -4.694162075942177, -5.0, -3.6239921309466117, 0.8562468301468575, -0.22182102937653259, 2.6554341056021533, 3.728250993287057, -5.0];163.8734403999988;10.182873499928974
[3.5647283520000017, -2.499999999998197];True;[-0.3400837267832939, -1.1031773501348385, -0.8859452857471082, 1.2063429217420385, 2.0811549098277196, -2.9386241415891785, -0.9002913256576246, 5.0, -1.5803203650422732, -2.705339037568181];164.90285650000442;10.182873499928974
[3.6658120320000043, -2.3831014];True;[-1.4187256180442294, 0.5879319271256742, -0.9634528766227266, -3.1677383628583424, 2.477563272043631, 2.674120439383061, 3.288211400585624, 4.167855533888732, -3.8429079743289485, -1.2893380601979896];163.7893021000782;10.182873499928974
[3.3297652800000077, -2.4878112];True;[1.0845690667811887, -3.449613473969496, 4.075307437794525, -5.0, 0.09913043478178363, -2.419899457057369, -5.0, -2.4336687669485086, 5.0, -5.0];176.13833410001826;10.182873499928974
[2.970783216, -2.4999999999946456];True;[-3.0296470565353815, -4.058273871700763, 0.2010037416172663, -2.484471671647875, -3.3149232314484163, -5.0, -3.296499341981557, 1.3190695500621192, -5.0, -5.0];174.07709589996375;10.182873499928974
[2.845457208000002, -2.2591688];True;[-5.0, 1.527824068527389, -2.8060905976151296, -5.0, -5.0, -5.0, -5.0, -0.48489738900797263, -5.0, -3.7027365524342613];179.86374860000797;12.149594599963166
[2.958901704000011, -0.36146900000000004];True;[-1.7884761928114612, -5.0, -2.4065391013349116, -1.3667732424518952, -5.0, -5.0, -4.092890506626005, 1.338150985566414, -2.0003749243116644, -4.896892475980617];172.69271370000206;12.149594599963166
[3.602616480000001, -2.499999999148558];True;[-4.192460277207196, -2.9459288149780667, 3.4865817443351848, 3.350938078624372, -2.5542501039328145, -0.4366637388289716, 4.435527002235469, -2.7552308583722036, 4.170385460761997, -2.971082504199109];171.36954689992126;12.149594599963166
[2.8675924560000037, -1.8914811];True;[-5.0, -3.043936176801531, -3.753098178598747, -4.82676054273391, -5.0, -5.0, -5.0, 4.4551260230960175, -3.3547681700878016, -3.917676517563798];174.37862480001058;12.149594599963166
[3.4342462080000082, -2.47555619];True;[0.661035226657888, -0.8109943196177598, -4.42397186532617, -0.748732201755157, 1.7529919371006377, 0.9344100765883914, -3.8976894784718645, -2.112589320167872, -4.160306248813849, 4.598719626665085];174.22409959998913;12.149594599963166
[3.4108590240000125, -2.4999999999978995];True;[-1.7560807608891116, 5.0, -3.158064836969771, -2.078759883411357, -1.888980374904552, 4.165012461613085, -4.498140017122094, -2.4803848666478396, 0.9561722809139397, -3.5505974450396387];169.53069929999765;13.456849400070496
[3.257664480000005, -2.1405501];True;[-5.0, -5.0, -5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -1.3821991623093743, -5.0];167.23099329997785;13.456849400070496
[3.3955200000000128, -1.9123926];True;[-5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, 5.0, 5.0, -5.0];162.92856060003396;13.456849400070496
[3.5937838080000035, -2.4999999999986686];True;[2.662774524731507, -2.8552042490604475, -0.12305059873134816, 1.0536616018756142, -1.3013842313217894, -1.1938591010731519, 3.8688920530935746, 1.3516017442866826, -2.0643537784960997, -2.2201977588780366];160.66206030000467;13.456849400070496
[3.797772480000003, -2.498335016];True;[-2.964664864877572, 5.0, 5.0, 5.0, -5.0, -5.0, 5.0, 1.5874791979894711, 5.0, -5.0];163.53773590002675;13.456849400070496
[3.6200412000000073, -1.9542184];True;[5.0, 5.0, -4.605500933448058, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, 5.0];169.79563529998995;18.231954500079155
[3.3550698960000123, -2.4999999999806914];True;[-5.0, 4.97220203116281, -5.0, 3.1551113031571205, -5.0, -5.0, -5.0, 5.0, 5.0, -5.0];170.15233199996874;18.231954500079155
[3.98696212800001, -2.3272135];True;[4.673935610216645, 5.0, 5.0, -5.0, 2.7076328879718394, -5.0, 5.0, -5.0, 5.0, 5.0];168.08846250001807;18.231954500079155
[3.50509334400001, -2.0675857];True;[-0.9801761247177865, 0.02459847369105539, 0.18799051640499886, -0.36799455061466624, 0.3576479293414172, -4.045724188907517, -3.0614922847618242, 0.5618521012384878, -0.1834480464353172, 2.579582910982687];163.6630603999365;18.231954500079155
[3.358503432000004, -2.4999999999971294];True;[2.3498102556954024, -3.6581741366457736, -0.22204964423606555, -2.0356302987775527, 0.5884870700546321, -3.753822352735782, -0.9102510008980857, -4.848170429466256, -1.0193560272349727, 1.7953994497636145];170.3172390999971;18.231954500079155
[3.7842897600000036, -2.499999999997132];True;[-5.0, 5.0, 5.0, -5.0, 3.6726079500708195, -5.0, -5.0, 4.325987825878757, 5.0, 5.0];172.03602089989;16.01305319997482
[3.426142752000011, -2.3004422];True;[5.0, 5.0, 5.0, -5.0, -5.0, -3.5822787564310277, -5.0, -5.0, 5.0, -5.0];173.85120839998126;16.01305319997482
[3.1749617520000077, -2.48516253];True;[-5.0, 4.78896444902521, -5.0, -5.0, -5.0, 5.0, 5.0, -5.0, -5.0, -5.0];166.6515384000959;16.01305319997482
[3.503254752000001, -2.499999999995917];True;[1.606154141621639, -4.531799237549679, -0.1617671940645895, 1.9614410180895128, -1.2420775492057903, 3.8110799575247327, -3.2326927051500984, -0.8648737292416371, -0.04929084940081552, -2.308462013034433];164.75060579995625;16.01305319997482
[4.046501448000006, -2.499999999999369];True;[-5.0, 5.0, 3.8171489488101535, -5.0, 5.0, 5.0, -3.6791309374485595, 5.0, 5.0, 5.0];161.21342759998515;16.01305319997482
[3.779371008000007, -2.499999999998988];True;[4.092794617070327, -2.631901555451968, 1.2612187303423559, -4.308803610414667, 4.29084354083111, -0.3076560205970935, 2.570589271390281, 0.4437814481326985, 3.843067185391396, -1.483056437033925];162.8196600000374;13.772753700031899
[3.8384323200000017, -1.953711];True;[0.5799045502544606, 2.3223670777448184, 3.5262752007867526, -2.68149616899704, 1.3509300366409587, 4.397419917446362, -2.0515931198669306, 3.359689219885153, -1.995340412314806, 1.6970331893707442];162.7975931999972;13.772753700031899
[3.6115200000000067, -2.3194288];True;[-5.0, -5.0, 5.0, -5.0, 5.0, 5.0, -5.0, -5.0, 5.0, 5.0];165.92914280004334;13.772753700031899
