objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[28.239113616295274, 1081.4933074211901, 119.0940699878044];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.091103116245186, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01767662289908748, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026329646467133518, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3110402937083583, -1.4806773039210335, -4.761576430388953, 0.6871384646580316, -0.4, -1.9088968837548137, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03646924306973154];9.0808657000307
[23.279465977564396, 1340.2431165357407, 117.47865826047766];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 27.7192390972268, 0.5, 0.5, 14694.06109776766, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06906537920877193, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09142111907818866, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4987564214459592, -1.4323216794982807, 16.143202979667347, 0.7413502134030934, -0.4, 12.7192390972268, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.01632344670179109];5.065579899994191
[13.073768941116505, 3425.248970969738, 106.53492947226748];True;False;[1.0, 5.015471264960187, 1.2286725460336458, 0.0, 1.0, 34.38105683031649, 0.22319298468470322, 0.5, 4479.179555237799, 11047.581355514583, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01673377780037265, 0.21498712352614177, 0.0, 0.001830542199452394, 0.8556079024189088, 0.0, 0.05, 0.5, 0.5, 0.01748245654024942, 0.8147036786599458, 0.0, 0.006134197354691662, 0.2106754184297007, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3653489797439935, -0.06583494090855568, 34.48287150661286, -1.1102230246251565e-16, -0.6768070153152967, -5.131348025879481, -12.1645288398631, -14.0, -0.7850128764738582, -0.14439209758109117, 0.0, -0.18529632134005425, -0.7893245815702993, 0.0, -0.21280870270139268];25.65308570000343
[28.239113616295274, 1081.4933074211901, 119.0940699878044];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.091103116245186, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01767662289908748, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026329646467133518, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3110402937083583, -1.4806773039210335, -4.761576430388953, 0.6871384646580316, -0.4, -1.9088968837548137, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03646924306973154];9.62581220001448
[24.961337164530484, 1223.7297383775494, 118.12782591040076];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 20.454866993162536, 0.5, 0.5, 10344.95746522977, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04503440619503414, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0799713759181423, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4147823740585084, -1.4539533717011004, 4.52180895680333, 0.7323131329005463, -0.4, 5.454866993162536, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0251453570694673];5.420909699983895
[23.894559710112087, 1282.7718730835563, 117.93186734361629];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 26.94160092986897, 0.5, 0.5, 18774.109337422353, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.054283038913097464, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05604714593152178, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4133746453084042, -1.45431600225155, 14.781295168104766, 0.7746775957476959, -0.4, 11.941600929868969, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.025295816228498635];5.129495800007135
[16.525207321037232, 2899.4165004101596, 107.16756989916797];True;False;[1.0, 2.249176080612329, 1.1692260972882114, 0.0, 0.0, 46.528491198210055, 0.5, 0.5, 5626.692686254146, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.047215457629959365, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09840782400718878, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.012070113478452245, 0.06822700097752, 222.0, 0.0, 0.0];[0.07636771654260244, -0.32372579161086534, 57.73095395554144, 0.0, -0.4, 24.794263321802077, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.4144824847791191];18.901017100026365
[21.294671362574153, 1561.3864787005468, 116.58023929159194];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 47.69966160125797, 0.5, 0.5, 3751.5258905677847, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09578700301632476, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.05811651852960745, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.6242291739664783, -1.3999999319249854, 61.121965184804125, 0.7403673350433055, -0.4, 32.69966160125797, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.003680662421630565];4.804446800029837
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 13.845469677814027, 0.12194196054866113, 0.7054831524508325, 14305.023298121763, 15872.58215393785, 9223.14958131324, 0.0, 3.0, 0.0, 0.025, 0.057882606267962516, 0.45435975652345084, 0.16629457746732001, 0.07951873233963132, 0.3333333333333333, 0.3333333333333333, 0.0032560784495061744, 0.1832799790448429, 0.5113535068866023, 0.003287761100819331, 0.3333333333333333, 0.3333333333333333, 0.0223891641225057, 0.3333333333333333, 0.3333333333333333, 0.05348234566482481, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];105.78751149994788
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.09188859684551, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0874374272980094, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.09301997672113566, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];42.69419950002339
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 31.163422943549627, 0.22855239142619502, 0.18121798819287635, 4122.406204515713, 13751.691094661646, 11446.656631892238, 0.0, 3.0, 0.0, 0.025, 0.07995056991043692, 0.3333333333333333, 0.3333333333333333, 0.05960779257777171, 0.33415727440552284, 0.2736968259347259, 0.013568999207080447, 0.7212548475391596, 0.25304242307298586, 0.09040886927712269, 0.3333333333333333, 0.3333333333333333, 0.03592876919097483, 0.3333333333333333, 0.3333333333333333, 0.0324040437918559, 0.37636139120930945, 0.443050659799732, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];102.3078706000233
[22.307322665826575, 1598.0104086730814, 117.37874294601957];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 47.070315763253355, 0.17596058400292014, 0.5, 4745.192210729143, 11053.942521476263, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.014579925739114485, 0.21260791594168574, 0.0, 0.001433084701925014, 0.5020910792599302, 0.0, 0.05, 0.5, 0.5, 0.0032493200332534226, 0.13116100282417298, 0.0, 0.006134197354691662, 0.2188604839554366, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[0.9702416091053605, -1.4091325193584772, 70.35532219282237, 0.8003608017976083, -0.7240394159970799, -0.15296093172852743, -11.829649632710678, -14.0, -0.7873920840583143, -0.49790892074006976, 0.0, -0.868838997175827, -0.7811395160445633, 0.0, 0.019003156001804133];10.711677799990866
[21.985978218284394, 1459.3418219036596, 117.30445409925238];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 47.56514372035963, 0.5, 0.5, 14692.90236256597, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06499103357998312, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0030103569011226544, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.47459929263101763, -1.4385445494359115, 60.753144673927, 0.8134499557415391, -0.4, 32.56514372035963, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.018830762623823216];5.6502729000058025
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 19.61025614166224, 0.6255964317709161, 0.30974098831987273, 10457.922522150811, 18340.98593041618, 3837.858968270688, 0.0, 3.0, 0.0, 0.025, 0.0469526652054843, 0.3333333333333333, 0.3333333333333333, 0.0647139241785775, 0.3333333333333333, 0.3333333333333333, 0.0013684869197442134, 0.3333333333333333, 0.3333333333333333, 0.052891152874483774, 0.3333333333333333, 0.3333333333333333, 0.004264971297364951, 0.4517426983162083, 0.4759673409972178, 0.06234851186761471, 0.30806147432135744, 0.6592863089108396, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];124.58228490001056
[21.490877439032886, 1926.9360224978166, 115.71738426359923];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 31.163422943549627, 0.2677784442800045, 0.4731618747371068, 7225.733961250834, 13510.299938003978, 10228.755288266279, 0.0, 3.0, 0.0, 0.025, 0.07995056991043692, 0.3333333333333333, 0.3333333333333333, 0.05893536657973529, 0.3336555855790403, 0.2736968259347259, 0.013568999207080447, 0.7152173777544781, 0.25304242307298586, 0.08971867529733168, 0.3333333333333333, 0.3333333333333333, 0.03592876919097483, 0.3333333333333333, 0.3333333333333333, 0.0324040437918559, 0.37636139120930945, 0.4247636984550137, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.979129041561145, -1.2731744310700377, 29.59179555081421, 0.5916301492873175, -0.6322215557199955, -12.453835358047636, -12.368143108507134, -10.349534783627366, -0.33333333333333337, -0.3926475884862338, -0.03174019917253601, -0.33333333333333337, -0.33333333333333337, -0.19887491033567684, -0.017993868449423633];47.32572379999328
[1e+30, 1e+30, 1e+30];False;False;[1.0, 2.903963195196557, 1.212521590168942, 1.0, 2.0, 18.07107477439882, 0.1402111362661599, 0.17497756106642537, 2381.3638985413318, 18340.98593041618, 11605.787337139718, 0.0, 3.0, 0.0, 0.025, 0.0469526652054843, 0.223830627884312, 0.25071702809051344, 0.09319742423050109, 0.3333333333333333, 0.3333333333333333, 0.08728227254928361, 0.06616748061893907, 0.6539696602470626, 0.017471879221262563, 0.5686740758168741, 0.04124132540518782, 0.005862457622493593, 0.2983270438132558, 0.03730606282458793, 0.07779965027339819, 0.30640131670677256, 0.6644645193649555, 1.0, 1.0, 1.0, 0.03301731471923839, 0.310381740280501, 162.0, 1.0, 2.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];144.40047120000236
[38.10944264370843, 1095.7151653965739, 118.25133879811389];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9426673932976124, 0.5, 0.5, 19982.394697010375, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.056611049104001096, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026490685923511517, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7765196938211227, -1.3607699346413813, -12.754539932960459, 0.2528852047978578, -0.4, -11.057332606702388, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.010856531481146903];9.566028199973516
[17.15955504595237, 2996.5078294840055, 103.27971468095048];True;False;[1.0, 2.041367027190318, 1.1677793949613855, 1.0, 2.0, 19.17009239727067, 0.5364415168671733, 0.8634405563031748, 6582.421068455779, 18373.896134944407, 4270.947211875204, 0.0, 3.0, 0.0, 0.025, 0.04012049253626483, 0.3333333333333333, 0.3333333333333333, 0.05775602135078016, 0.5822087942694425, 0.3524365689564001, 0.05086397712648148, 0.10290426432307592, 0.6521300921935259, 0.06484183528715007, 0.5325775933826002, 0.3972248801140088, 0.010231712773839614, 0.387066533995718, 0.20206922283962303, 0.0317003302414053, 0.15879597931374156, 0.5638228749355205, 0.0, 1.0, 1.0, 0.011949179651137504, 0.37564957757198697, 84.0, 1.0, 0.0];[1.384716884663483, -0.37951818263454395, 4.4910708528763585, 0.0, -0.3635584831328267, -12.58657283527442, -12.58657283527442, -12.58657283527442, -0.33333333333333337, -0.06535463677415743, -0.24496564348339822, -0.07019752650339095, -0.41086424316465897, -0.2773811457507379, -0.0008760302673672116];74.41695440001786
[22.35947893174483, 1412.0476914704595, 117.6312323832737];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 46.77267820208975, 0.5, 0.5, 4531.907408816827, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01403283090379949, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.017677730447769647, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.40926490990997166, -1.455374668993715, 58.59899844693335, 0.8443219693989352, -0.4, 31.77267820208975, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.025735561658868367];5.0210429999860935
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 20.53811781610079, 0.6564891548998184, 0.5, 2791.4608953162096, 8988.307402647788, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.05739328316752458, 0.13309887086211208, 0.0, 0.04841640454064968, 0.8105546814402254, 0.0, 0.05, 0.5, 0.5, 0.011023087010517574, 0.33911096440937627, 0.0, 0.024953750673018145, 0.47909686248470007, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];69.30302809999557
[24.116778823164566, 1388.5337345770688, 117.68844425251868];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 20.53811781610079, 0.657654943720798, 0.5, 19384.9317474834, 9174.416837281371, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027096549723678823, 0.5902883513143736, 0.0, 0.04870542397489013, 0.8105546814402254, 0.0, 0.05, 0.5, 0.5, 0.011023087010517574, 0.33911096440937627, 0.0, 0.08322629776165073, 0.485902559727575, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[0.9849822717834247, -1.4056001241319804, 6.469722753301472, 0.7169980701112206, -0.242345056279202, -11.73025935268572, -8.718731841019094, -14.0, -0.4097116486856264, -0.18944531855977464, 0.0, -0.6608890355906237, -0.514097440272425, 0.0, 0.01760835651615511];41.49227719998453
[28.239113616295274, 1081.4933074211901, 119.0940699878044];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.091103116245186, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01767662289908748, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026329646467133518, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3110402937083583, -1.4806773039210335, -4.761576430388953, 0.6871384646580316, -0.4, -1.9088968837548137, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03646924306973154];8.466214499960188
[21.593152146756285, 1900.3191018142697, 115.80707283267725];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 30.0691170429362, 0.260809717443782, 0.488849862412048, 15697.427353780211, 11548.896182015662, 10106.277329561799, 0.0, 3.0, 0.0, 0.025, 0.07995056991043692, 0.3333333333333333, 0.3333333333333333, 0.06024607957037127, 0.7202919652985802, 0.23169687158024213, 0.013568999207080447, 0.15043517189611388, 0.2187866950983487, 0.08732321413711606, 0.032494738033000126, 0.39328246400377187, 0.03592876919097483, 0.3333333333333333, 0.3333333333333333, 0.03249765337336442, 0.37636139120930945, 0.4223993785890937, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1.957519531156695, -1.2779999549922503, 26.879022608452694, 0.5979247855099064, -0.639190282556218, -12.54588757419924, -12.443255995257319, -10.207755419578266, -0.33333333333333337, -0.0480111631211777, -0.6307781330055374, -0.574222797963228, -0.33333333333333337, -0.20123923020159684, -0.01638087812636424];70.19499629997881
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 27.456816323280236, 0.4281014899830283, 0.5042937109036681, 3402.4323261961727, 10106.072204393418, 10255.019388496014, 0.0, 3.0, 0.0, 0.025, 0.058154228549944946, 0.15095597383105797, 0.2564051604963309, 0.056166467306937695, 0.3506783911150907, 0.2636211803028886, 0.0008583105724357721, 0.3333333333333333, 0.3333333333333333, 0.05252817475725738, 0.3333333333333333, 0.3333333333333333, 0.023364685312844982, 0.3333333333333333, 0.3333333333333333, 0.036962641873107376, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];106.628180300002
[31.411975805426, 2849.984721527846, 106.36651827129725];True;False;[1.0, 2.041367027190318, 1.1677793949613855, 1.0, 1.0, 35.722400022559704, 0.5364415168671733, 0.5, 6804.958463359456, 14798.065604780191, 10500.0, 0.0, 3.0, 1.0, 0.035046981705310266, 0.03664488573834167, 0.7021044187806642, 0.0, 0.07620978300759187, 0.04689874273850908, 0.0, 0.05, 0.5, 0.5, 0.06554831851712989, 0.5222282359632333, 0.0, 4.168978296656585e-05, 0.40398361730305776, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.040547041673938265, 0.3651846640792527, 84.0, 1.0, 0.0];[0.917068914028083, -0.5901667795635666, 87.73451026935881, -1.1102230246251565e-16, -0.3635584831328267, -10.242261345373965, -9.494225359664357, -14.0, -0.2978955812193358, -0.953101257261491, 0.0, -0.4777717640367667, -0.5960163826969422, 0.0, 0.03438932434553843];24.31414010003209
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 4.568362618371314, 0.40852941103726326, 0.5, 19868.311743304177, 9210.462963174594, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027161963194878517, 0.36730973851217386, 0.0, 0.02002583450519672, 0.76876045349434, 0.0, 0.05, 0.5, 0.5, 0.011639794038370368, 0.510580856241291, 0.0, 0.04326120913748846, 0.0, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];61.521771300002
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 14.877620935309855, 0.7407663511673817, 0.5, 3299.4889188219795, 10787.574579446227, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0654644470572947, 0.16418980364704347, 0.0, 0.056166467306937695, 0.4548460863128754, 0.0, 0.05, 0.5, 0.5, 0.05252817475725738, 0.43579696684001923, 0.0, 0.0652125906215982, 0.9763420843641356, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];66.38204319996294
[19.66940685601353, 2138.7672815854585, 115.07790584649914];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 47.409739394031206, 0.7248544747881686, 0.6765357447807526, 2928.4478161785883, 10195.59047686149, 9808.651551607558, 0.0, 3.0, 0.0, 0.025, 0.05767418477686026, 0.15095597383105797, 0.0295598144671676, 0.056166467306937695, 0.35168058445144335, 0.25932918635661095, 0.06228286518184646, 0.3333333333333333, 0.3333333333333333, 0.05408706578614298, 0.3333333333333333, 0.3333333333333333, 0.023364685312844982, 0.3333333333333333, 0.3333333333333333, 0.036962641873107376, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[2.061790766438649, -1.254715607923054, 80.13900858589166, 0.6227855711688941, -0.17514552521183147, -11.38071716856506, -11.38071716856506, -11.38071716856506, -0.8194842117017744, -0.3889902291919457, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.33333333333333337, -0.024065908789281276];42.21849040000234
[9.510633117154423, 2973.5195069523434, 107.35798957627554];True;False;[1.0, 7.912006495378009, 1.4284001625570524, 0.0, 1.0, 18.060730996578446, 0.15383699473696294, 0.5, 13039.58321598887, 18688.440376661903, 10500.0, 1.0, 4.294008821710205, 0.0, 0.025, 0.07641155778848172, 0.21544118721197708, 0.0, 0.002078184150587848, 0.23901776394863045, 0.0, 0.05, 0.5, 0.5, 0.016608492287123584, 0.15104666956104923, 0.0, 0.07856333837235786, 0.3072947300071678, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.19510777991781048, -0.005972786962296084, 2.050737767143378, -0.0526111808644929, -0.746163005263037, -6.660512925704646, -13.48383630437904, -14.0, -0.784558812788023, -0.7609822360513696, 0.0, -0.8489533304389507, -0.6927052699928322, 0.0, -0.22078450707438974];25.54536289995304
[28.239113616295274, 1081.4933074211901, 119.0940699878044];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.091103116245186, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.01767662289908748, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026329646467133518, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3110402937083583, -1.4806773039210335, -4.761576430388953, 0.6871384646580316, -0.4, -1.9088968837548137, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03646924306973154];8.980328699981328
[23.886501720372674, 1452.2062340608422, 117.13997922682333];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 19.242462234214205, 0.6404290896223594, 0.5, 13175.82284129971, 18646.66896744239, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07359257706323559, 0.6684228306667634, 0.0, 0.004814070489285532, 0.23356918710620178, 0.0, 0.05, 0.5, 0.5, 0.07926457980468926, 0.162526023451908, 0.0, 0.08134294003776253, 0.475651999863413, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.1233393018446591, -1.372444782122313, 4.414551467824314, 0.6470117509064677, -0.2595709103776406, -11.713095612283807, -9.145718900091204, -14.0, -0.33157716933323655, -0.7664308128937982, 0.0, -0.837473976548092, -0.524348000136587, 0.0, 0.0048730846254916305];38.52652730001137
[68.68465013904554, 1640.886034383319, 116.59179380803796];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 1.5564811142499586, 0.5, 0.5, 19995.856777527195, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.03754299588575151, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02850973165090817, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[2.2439794996585007, -0.982752680174346, -14.159411122846954, -0.30672856004753046, -0.4, -13.443518885750041, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.11729196465167363];12.78780440002447
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 2.0, 19.252806012034583, 0.6629634126925372, 0.1377875121056455, 10436.694667515136, 18340.98593041618, 2878.719545953917, 0.0, 3.0, 0.0, 0.025, 0.006935849705918689, 0.2730881327771706, 0.6166375546079234, 0.0042959037657545746, 0.3333333333333333, 0.3333333333333333, 0.00959577044635047, 0.10570657804575445, 0.6570078472511653, 0.014929939120206567, 0.5856972350333469, 0.38782914023075576, 0.0038350761965392794, 0.3333333333333333, 0.3333333333333333, 0.06867611613413936, 0.4165670539575666, 0.398285553230199, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];107.20004110003356
