objectives;is_valid;is_feasible;variables;constraints;evaluation_time
[1e+30, 1e+30, 1e+30];False;False;[1.0, 7.937113677507526, 1.4284001625570524, 1.0, 1.0, 4.199758576654586, 0.15383699473696294, 0.5, 13039.58321598887, 19621.486244571075, 10500.0, 1.0, 4.293122518463765, 0.0, 0.025, 0.07359257706323559, 0.21544118721197708, 0.0, 0.021110213736125587, 0.23356918710620178, 0.0, 0.05, 0.5, 0.5, 0.027410442094873526, 0.14387270260798132, 0.0, 0.07856333837235786, 0.0, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03268685110069999, 0.13947873563933558, 114.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];89.1589040000108
[11.84995506319969, 2587.8113549649092, 108.53870633882363];True;True;[1.0, 7.208643226362343, 1.428528692846189, 0.0, 0.0, 13.013349120681408, 0.5, 0.5, 18866.963465072942, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.01819100476883358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026482625201193693, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04817887904631407, 0.1405812990137314, 7.0, 0.0, 0.0];[-0.3004803685651707, -0.10880507736921752, -4.820181328069115, 0.0, -0.4, -5.890383101263639, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.34105756767281703];7.196812700014561
[38.65787277982545, 1075.9026845503442, 118.49462072642135];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9426673932976124, 0.5, 0.5, 19976.879013923124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026490685923511517, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7334035822665399, -1.3718766334745072, -12.754539932960475, 0.26100107091661173, -0.4, -11.057332606702388, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006826656081070692];8.829629299987573
[38.656623622602396, 1075.946806632776, 118.49407358193302];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9426673932976124, 0.5, 0.5, 19976.879013923124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026557950622177296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.733500090187774, -1.3718517730597446, -12.754539932960496, 0.26098294643665154, -0.4, -11.057332606702388, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.0068357504029226135];9.137816400034353
[38.54965597632241, 1074.6862464063593, 118.50957960563184];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9739685795580115, 0.5, 0.5, 19500.6255575845, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026375034848622574, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7278650330347558, -1.3733033622789408, -12.734162815153166, 0.26466336201788865, -0.4, -11.026031420441988, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006304174183039579];9.29314439999871
[14.094413799696033, 4011.2552868896437, 135.44857299687277];True;False;[1.0, 7.937113677507526, 1.428854739524439, 0.0, 1.0, 4.355359654227552, 0.18309433968464994, 0.5, 13272.84947650049, 18337.565309719415, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07359257706323559, 0.21544118721197708, 0.0, 0.07426723364541638, 0.5538902525393486, 0.0, 0.05, 0.5, 0.5, 0.07343299308309395, 0.16072478351746242, 0.0, 0.004197652125672581, 0.31149762162185096, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03268685110069999, 0.3906517258503761, 91.0, 0.0, 0.0];[0.6890335972502344, 0.32229800194218416, -12.598265438896343, -0.7238160032129048, -0.7169056603153501, -11.312207595913005, -14.1734493370266, -14.0, -0.784558812788023, -0.44610974746065135, 0.0, -0.8392752164825376, -0.688502378378149, 0.0, -0.11909701707517256];27.163039900013246
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.337379996230202, 0.5, 0.5, 4103.855928727536, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04599773899550797, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026488192740297865, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];30.908844500023406
[9.570353115811516, 4117.4638715799265, 107.56987634333967];True;False;[1.0, 8.993469283651972, 1.335549541889308, 0.0, 1.0, 18.029585006746338, 0.18289544628982518, 0.5, 12921.009058500618, 18353.89715040611, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027184311493448195, 0.3604912746338316, 0.0, 0.07426723364541638, 0.5543939221190988, 0.0, 0.05, 0.5, 0.5, 0.07449258906277705, 0.15912905761873947, 0.0, 0.004459063905556464, 0.010021492213081462, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 1.0, 0.046132932312901595, 0.10987626162593858, 115.0, 0.0, 0.0];[0.3857950247214319, 0.16470298436990172, 1.8642191641632557, -2.220446049250313e-16, -0.7171045537101748, -7.233949093445302, -13.26169693949885, -14.0, -0.6395087253661684, -0.44560607788090123, 0.0, -0.8408709423812606, -0.9899785077869185, 0.0, -0.38706442281107956];25.741830999962986
[38.309241721603115, 1072.4058148173533, 118.53792705000492];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.0429884247453245, 0.5, 0.5, 19908.85219443436, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026557950622177296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7166166213740137, -1.3762009501216788, -12.689053968620286, 0.2724741662775034, -0.4, -10.957011575254676, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.005239634791509018];9.799529100011569
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.675775262840969, 0.5, 0.5, 19976.879013923124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026557950622177296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];35.54613109998172
[11.10156747575083, 4353.024953944143, 107.74108764313563];True;False;[1.0, 7.937113677507526, 1.3475017540710386, 0.0, 1.0, 18.65846902882803, 0.11718461875125233, 0.5, 12875.983291912977, 18646.66896744239, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07359257706323559, 0.21544118721197708, 0.0, 0.002378371157879401, 0.25017032388675964, 0.0, 0.05, 0.5, 0.5, 0.017331466545773822, 0.8806579343305452, 0.0, 0.07856333837235786, 0.3072947300071678, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03269894534980489, 0.40391007967480624, 115.0, 0.0, 0.0];[0.48114189857698175, 0.18458186079315508, 0.6397533961763102, 0.0, -0.7828153812487477, -4.7865380964050495, -13.644268479316425, -14.0, -0.784558812788023, -0.7498296761132404, 0.0, -0.11934206566945482, -0.6927052699928322, 0.0, -0.08720903649365402];21.383011500001885
[38.77162906955179, 1076.7452842454486, 118.48437635164449];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.913051788225162, 0.5, 0.5, 19190.969068014172, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.026746934812774053, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026488112524981716, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7379921389872708, -1.3706946224874679, -12.773773626544923, 0.25763509420659747, -0.4, -11.086948211774839, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.007258683048977643];9.302059800014831
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.4899743229863756, 0.5, 0.5, 19004.35583713404, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.025695972925026733, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.016427156211686448, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];34.467674499959685
[38.51036660273915, 1066.2221459075608, 118.6149593600837];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.036974079582972, 0.5, 0.5, 19203.951716534644, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017353489547039424, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026490685923511517, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7036101905248566, -1.37955140323832, -12.692994396311828, 0.27446379882089844, -0.4, -10.963025920417028, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.004002980576190196];8.078986599983182
[28.239465475548304, 1085.5796139384393, 119.03182105835963];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.823848868281834, 0.5, 0.5, 19360.65709695228, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02712107868619078, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026486346575017576, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3265418905325612, -1.476684096714926, -5.051303474248256, 0.677367249221956, -0.4, -2.176151131718166, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.03474624343494748];9.396158699993975
[10.752238539884438, 3693.6176781785052, 107.7985859201271];True;False;[1.0, 7.92942703562899, 1.4285282717519177, 0.0, 1.0, 18.051160873853473, 0.15370782582388043, 0.5, 13040.096634180994, 19211.629672086357, 10500.0, 1.0, 4.294008821710205, 0.0, 0.025, 0.07359257706323559, 0.21541821245502588, 0.0, 0.002378371157879401, 0.23356918710620178, 0.0, 0.05, 0.5, 0.5, 0.017315194177244086, 0.14387270260798132, 0.0, 0.07511642288800471, 0.3072947300071678, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03268685110069999, 0.39876114610821445, 114.0, 0.0, 0.0];[0.39459002866119963, 0.1269018243588227, 0.04487010050349838, -0.0621556256511554, -0.7462921741761196, -6.65895774905959, -13.485058105676911, -14.0, -0.7845817875449741, -0.7664308128937982, 0.0, -0.8561272973920186, -0.6927052699928322, 0.0, -0.08408035130051578];22.4339437999879
[38.66152142707012, 1075.7738345479843, 118.49621869114515];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9426673932976124, 0.5, 0.5, 18843.26798407675, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02712107868619078, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026326911921662175, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.733121736945316, -1.371949236754055, -12.754539932960501, 0.26105400118415, -0.4, -11.057332606702388, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006800094765184339];9.792155200033449
[38.54684803909437, 1074.8120678561859, 118.50801876802285];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9738032558999956, 0.5, 0.5, 19878.230053090636, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026557950622177296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7281553779683412, -1.3732285695015058, -12.734270572605444, 0.26459479098557703, -0.4, -11.026196744100005, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006331591516958057];8.82961559999967
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.887214400887823, 0.5, 0.5, 19190.969068014172, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.019066714895796023, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026322054476970218, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];35.17281489999732
[1e+30, 1e+30, 1e+30];False;False;[1.0, 8.869691483332721, 1.3401959765472813, 0.0, 1.0, 4.267518349001871, 0.15383699473696294, 0.5, 13039.58321598887, 18646.66896744239, 10500.0, 1.0, 4.294008821710205, 0.0, 0.025, 0.015972095573923827, 0.21544118721197708, 0.0, 0.002378371157879401, 0.23356918710620178, 0.0, 0.05, 0.5, 0.5, 0.017348532793696494, 0.14387270260798132, 0.0, 0.07722927215792307, 0.3072947300071678, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03360567020015882, 0.39876114610821445, 8.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];53.28976859996328
[14.519675263994742, 3289.3926643524333, 111.47954262538128];True;False;[1.0, 8.920944677816358, 1.3391209990686368, 0.0, 0.0, 3.9724588882398764, 0.5, 0.5, 12818.267797027984, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.022410787829316343, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.016608492287123584, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03212705629952612, 0.11269890643694841, 89.0, 0.0, 0.0];[0.023813333149414362, 0.19981332070947344, -12.7665182351707, -0.3969495876343384, -0.4, -12.033532525438153, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.3864725649058214];14.982074100000318
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9738032558999956, 0.5, 0.5, 19976.879013923124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07154255029727961, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026557950622177296, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];40.958983100019395
[38.66541142602594, 1075.636503473459, 118.49792205664454];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9426673932976124, 0.5, 0.5, 19190.969068014172, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.026746934812774053, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026490685923511517, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7328213195098057, -1.372026624205293, -12.754539932960503, 0.26111041744327945, -0.4, -11.057332606702388, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006771780048957288];8.979473799990956
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 17.404767281818607, 0.5, 0.5, 19956.73926775038, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.027153856647172837, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02433763877684646, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];47.3209557000082
[28.277997768948858, 1079.3562197755684, 119.1170428948516];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.091103116245186, 0.5, 0.5, 18916.871802157948, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017461791728423506, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.023486198051270786, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.30679801425051334, -1.4817701139775357, -4.76157643038891, 0.6885932864375559, -0.4, -1.9088968837548137, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.036942708449987816];8.994509099982679
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 4.499931136101057, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02716641456181647, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0263253081953621, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];37.18628279998666
[38.64562561335722, 1074.9993167585549, 118.50578343219954];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.950907770356898, 0.5, 0.5, 19976.879013923124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.02707599311548325, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02565298468355147, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7306674369773294, -1.372581463771003, -12.7491802911311, 0.2622078193991042, -0.4, -11.049092229643101, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.006568678693294583];9.695792999991681
[38.478727286149166, 1114.6573950298, 118.02521661911504];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.7583264249475565, 0.5, 0.5, 19853.56443473275, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07356123761028018, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.025663553470788053, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.8350811993469769, -1.3456845064420595, -12.873529271876325, 0.22632700019994534, -0.4, -11.241673575052443, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.01622570523207828];9.802959100052249
[38.81839585481997, 1065.8874968299297, 118.61925039747054];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.970095247189126, 0.5, 0.5, 18842.608816848155, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.013359145449489095, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026328333733986003, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.7089281982141786, -1.3781814858763843, -12.736687074414345, 0.2679093601163589, -0.4, -11.029904752810873, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.004509364204993926];9.485994799993932
[1e+30, 1e+30, 1e+30];False;False;[1.0, 5.862399885583265, 1.5868718654942173, 1.0, 0.0, 3.9426673932976124, 0.5, 0.5, 3474.122803418731, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.045919875463682674, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026491266991070107, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 1.0, 1.0, 0.0, 0.01464106682928032, 0.32307171809362795, 16.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];64.12045459996443
[1e+30, 1e+30, 1e+30];False;False;[1.0, 8.715831782922846, 1.4361111031595406, 0.0, 0.0, 4.008012172747995, 0.5, 0.5, 16715.27729477084, 10500.0, 10500.0, 1.0, 4.298859874616543, 0.0, 0.025, 0.017595915892968873, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026341577386400826, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04397738886452628, 0.12054764641097931, 8.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];15.308182600012515
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.8311631149891783, 0.5, 0.5, 13384.939384610312, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.026746934812774053, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026384214817544178, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];51.00130800000625
[38.68158019066587, 1067.937301725612, 118.59355857423617];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 3.9872839651030665, 0.5, 0.5, 19267.573398496894, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017353489547039424, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.026490685923511517, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.711863578169778, -1.3774253327829844, -12.725479303044231, 0.26879398366433604, -0.4, -11.012716034896933, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.0047884300820394965];8.94987069995841
[11.800795000538185, 2583.5994745553126, 108.55338563551653];True;True;[1.0, 7.274295602705092, 1.4284005836513238, 0.0, 0.0, 12.911306439096553, 0.5, 0.5, 13062.448680190148, 10500.0, 10500.0, 1.0, 4.963998388197016, 0.0, 0.025, 0.01819100476883358, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.02637615409522635, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.04547753409954906, 0.13645261709060008, 6.0, 0.0, 0.0];[-0.3005550419180043, -0.10574835242950398, -4.92290768873027, -1.1102230246251565e-16, -0.4, -5.961004506108326, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.34592295138009155];7.16658489999827
[1e+30, 1e+30, 1e+30];False;False;[1.0, 8.920944677816358, 1.4211201063567251, 0.0, 0.0, 3.805590704993138, 0.5, 0.5, 13058.006940386334, 10500.0, 10500.0, 1.0, 4.29759499374414, 0.0, 0.025, 0.07641155778848172, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.016608492287123584, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03211496205042122, 0.10185540710823349, 111.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];43.98063160001766
[1e+30, 1e+30, 1e+30];False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 17.73681806806902, 0.5, 0.5, 19976.879013923124, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.07519124627424038, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.025619646067099582, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30, 1e+30];32.72109830001136
