eval_id;objectives;objectives_maxspace;is_valid;is_feasible;variables;constraints_raw;cv;evaluation_time;algorithm_time;workdir
119;[nan, nan, nan];;False;False;[1.0, 7.240915805662151, 1.4513377399122738, 1.0, 1.0, 13.845469677814027, 0.5002907647428632, 0.5, 14674.235542895689, 16198.171910831346, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06559895723100433, 0.48860199238092167, 0.0, 0.050376301587215844, 0.45727123792154345, 0.0, 0.05, 0.5, 0.5, 0.024409417518030788, 0.013546476811179847, 0.0, 0.04914709999340791, 0.860278971514502, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;98.6320693999296;26.271432099980302;
120;[nan, nan, nan];;False;False;[1.0, 7.26186565004636, 1.444790912485292, 1.0, 1.0, 13.836964732763642, 0.5067687320598563, 0.5, 14699.963595921772, 16258.66411098072, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06559974669014634, 0.0, 0.0, 0.05012213882410615, 0.5001513505535886, 0.0, 0.05, 0.5, 0.5, 0.003991972176347758, 0.01361188162164411, 0.0, 0.049140964339295636, 0.48406530789982605, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;90.5734185000183;26.271432099980302;
121;[36.141510629456576, 2483.219701985608, 104.04716586675238];[-36.141510629456576, -2483.219701985608, -104.04716586675238];True;True;[1.0, 7.415775922869103, 1.5051879782571982, 1.0, 1.0, 14.565487977635247, 0.18657432636201404, 0.5, 15080.428171900252, 10457.11309459982, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09988137763074319, 0.7961447120830443, 0.0, 0.052469792865688585, 0.4760529932320199, 0.0, 0.05, 0.5, 0.5, 2.4023817671081638e-05, 0.0, 0.0, 0.0811355823824209, 0.5000973963113489, 0.0, 0.05, 0.5, 0.5, 0.0, 1.0, 0.0, 0.03441180750700362, 0.2540693737995913, 0.0, 1.0, 0.0];[-0.10784095499027035, -0.4691101073133912, -3.0125162174763105, -0.22666311459265154, -0.713425673637986, -9.70574597783191, -13.785664247161442, -14.0, -0.20385528791695573, -0.5239470067679801, 0.0, -1.0, -0.49990260368865114, 0.0, -0.16007195938615576];0.0;53.05548079998698;69.66896070004441;
122;[17.153085092367014, 1825.1861096196976, 104.24748949032946];[-17.153085092367014, -1825.1861096196976, -104.24748949032946];True;True;[1.0, 2.0, 1.5462540733327752, 1.0, 0.0, 15.562598049116348, 0.5, 0.5, 10489.851650967303, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.009478366304535378, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07367651238022123, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[-0.10983124914780351, -0.6911412091742783, -2.0070958997516204, -2.220446049250313e-16, -0.4, -8.490908340544449, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, -0.116670837259359];0.0;15.395618799957447;69.66896070004441;
123;[nan, nan, nan];;False;False;[1.0, 7.25, 1.450363979975268, 1.0, 1.0, 13.845469677814027, 0.12585205529519272, 0.5, 14674.235542895689, 16191.453473976491, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06927809482540966, 0.4675934855347639, 0.0, 0.07970995120273211, 0.5054945329069936, 0.0, 0.05, 0.5, 0.5, 0.04118007141456176, 0.5101959748131739, 0.0, 0.06423705877590948, 0.7240444577797227, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;96.9962729999097;69.66896070004441;
124;[nan, nan, nan];;False;False;[1.0, 7.25, 1.4500000000000002, 1.0, 1.0, 13.068020679962912, 0.49768202975331755, 0.5, 18842.608816848155, 10501.42554850284, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017610172641214138, 0.0, 0.0, 0.04975757627772507, 0.5006568369300021, 0.0, 0.05, 0.5, 0.5, 0.004096484878838846, 0.0, 0.0, 0.04901827353859887, 0.4895094456544085, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;88.59427050000522;69.66896070004441;
125;[nan, nan, nan];;False;False;[1.0, 6.063642123347839, 1.5972853557242805, 1.0, 0.0, 13.835107905157756, 0.5, 0.5, 19755.952994997886, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06559974669014634, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.003991972176347758, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.310190699994564;69.66896070004441;
126;[27.57329599982166, 1124.2051036881608, 118.62028180673389];[-27.57329599982166, -1124.2051036881608, -118.62028180673389];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.822017271642673, 0.5, 0.5, 18880.499548269378, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.040625875645258255, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06567242349397087, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4024430766502274, -1.4571319714213709, -5.0532776293932145, 0.6514225042718043, -0.4, -2.1779827283573265, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.026467131670858013];1.0803327125928897;9.313298599910922;11.863469799980521;
127;[26.83135743203955, 1144.863001934461, 118.5302049494295];[-26.83135743203955, -1144.863001934461, -118.5302049494295];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 14.579530665818044, 0.5, 0.5, 18858.31985815497, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09893489621014162, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.008195627651441653, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3951654832504081, -1.4590066775395083, -3.087349699729492, 0.6795971366937605, -0.4, -0.42046933418195565, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.027249825072291345];1.10201244501646;8.176110100001097;11.863469799980521;
128;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.845469677814027, 0.495441316099264, 0.5, 19386.612856255033, 10499.977673120091, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017356646636789666, 0.0, 0.0, 0.04976874184083189, 0.45666878955381723, 0.0, 0.05, 0.5, 0.5, 0.011037441955787946, 0.4994303300970047, 0.0, 0.04898920213948693, 0.5001221261042897, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;72.4083082000725;11.863469799980521;
129;[nan, nan, nan];;False;False;[1.0, 7.28474212462575, 1.601501753286705, 1.0, 0.0, 13.845469677814027, 0.5, 0.5, 19676.259354855472, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.00020918712310787904, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.04026669313998493, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;67.10151399997994;11.863469799980521;
130;[nan, nan, nan];;False;False;[1.0, 5.965696882331733, 1.4500000000000002, 1.0, 1.0, 14.577375050683777, 0.12159912768884268, 0.5, 15083.253480779478, 16198.171910831346, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06559974669014634, 0.784791573099164, 0.0, 0.06864108017241968, 0.45727123792154345, 0.0, 0.05, 0.5, 0.5, 0.003287761100819331, 0.5140651139084726, 0.0, 0.08395595052031513, 0.5483851655040688, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;71.46952090004925;11.863469799980521;
131;[nan, nan, nan];;False;False;[1.0, 7.165925564472546, 1.4500000000000002, 1.0, 1.0, 12.764372532410006, 0.12159912768884268, 0.5, 19386.612856255033, 10501.401716245184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0692709582429531, 0.4188649377161496, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.04154078128583658, 0.5103623566026607, 0.0, 0.04860477840453842, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;77.8201882999856;97.72007849998772;
132;[nan, nan, nan];;False;False;[1.0, 5.934874228528969, 1.5469942348070345, 1.0, 0.0, 13.88418473796472, 0.5, 0.5, 14710.076138305474, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.009478366304535378, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.004073286695942652, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;54.914556100033224;97.72007849998772;
133;[nan, nan, nan];;False;False;[1.0, 8.083754831545736, 1.6015932730418103, 1.0, 0.0, 17.431264596268463, 0.5, 0.5, 19663.500672638085, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.04315335672381271, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;67.11731340002734;97.72007849998772;
134;[nan, nan, nan];;False;False;[1.0, 7.251816058094519, 1.4500000000000002, 1.0, 1.0, 13.807070176253676, 0.12194546353825539, 0.5, 14694.4560773537, 16239.029252741255, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06929493912711673, 0.46821199270524927, 0.0, 0.0744618919657225, 0.9456300354762097, 0.0, 0.05, 0.5, 0.5, 0.0023642650280993383, 0.4951868321450871, 0.0, 0.04689637046997625, 0.39752172038787525, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;100.62933629995678;97.72007849998772;
135;[nan, nan, nan];;False;False;[1.0, 7.281295782727733, 1.5462540733327752, 1.0, 0.0, 15.562598049116348, 0.5, 0.5, 18840.084033342686, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.009478366304535378, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.07367651238022123, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;82.34631829999853;97.72007849998772;
136;[nan, nan, nan];;False;False;[1.0, 7.165925564472546, 1.4500000000000002, 1.0, 1.0, 12.764372532410006, 0.12159912768884268, 0.5, 19386.612856255033, 10501.401716245184, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0692709582429531, 0.4188649377161496, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.04154078128583658, 0.5103623566026607, 0.0, 0.04860477840453842, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;75.03068610001355;48.44889020000119;
137;[nan, nan, nan];;False;False;[1.0, 6.053957614128701, 1.4500000000000002, 1.0, 1.0, 13.845469677814027, 0.12159912768884268, 0.5, 19352.732349044836, 16198.171910831346, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06559974669014634, 0.4675934855347639, 0.0, 0.05086520209965883, 0.4572783549444055, 0.0, 0.05, 0.5, 0.5, 0.010905069978087004, 0.5140651139084726, 0.0, 0.08398384464588168, 0.740249317758767, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;77.1003011999419;48.44889020000119;
138;[nan, nan, nan];;False;False;[1.0, 5.934874228528969, 1.5469942348070345, 1.0, 0.0, 13.88418473796472, 0.5, 0.5, 14710.076138305474, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.009478366304535378, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.004073286695942652, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;50.955864999908954;48.44889020000119;
139;[26.146828838554754, 1302.961369622232, 117.92675961479395];[-26.146828838554754, -1302.961369622232, -117.92675961479395];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.091103116245186, 0.5, 0.5, 18842.608816848155, 10501.427154985538, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.020068914379734043, 0.0, 0.0, 0.04975720329446679, 0.5000676302755757, 0.0, 0.05, 0.5, 0.5, 0.06855611065734345, 0.0, 0.0, 0.04997018048761939, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.0170664279199784, -1.3979116014069048, -4.065991382997353, 0.6287787287219302, -0.4, -11.3818370522812, -11.3818370522812, -14.0, -1.0, -0.49993236972442434, 0.0, -1.0, -0.5, 0.0, 0.014598237362247413];1.660443394004156;52.504875599988736;48.44889020000119;
140;[27.269986437857714, 1142.9428179584536, 118.42406053173931];[-27.269986437857714, -1142.9428179584536, -118.42406053173931];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 12.822017271642673, 0.5, 0.5, 19387.400117244775, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06511028052840356, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06567242349397087, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.4387134083217372, -1.4477887436596748, -5.05327762939325, 0.6390336505911511, -0.4, -2.1779827283573265, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.02260071224111848];1.1003477711540068;8.2281154000666;48.44889020000119;
141;[nan, nan, nan];;False;False;[1.0, 7.25, 1.4500000000000002, 1.0, 0.0, 14.565927918602288, 0.5, 0.5, 18858.31985815497, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.09988353076042797, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.008195627651441653, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;56.252393100061454;87.9765840000473;
142;[nan, nan, nan];;False;False;[1.0, 7.25, 1.4547475895473885, 1.0, 1.0, 13.845469677814027, 0.12096951489775339, 0.5, 14674.235542895689, 16190.490970474362, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06933371995883346, 0.4674501924722261, 0.0, 0.07961132629717851, 0.46846999477434137, 0.0, 0.05, 0.5, 0.5, 0.021986972454628436, 0.5046002572082395, 0.0, 0.04916225593767964, 0.723915211821277, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;62.80654429993592;87.9765840000473;
143;[11.356987252665256, 2985.756426839198, 108.29779375838056];[-11.356987252665256, -2985.756426839198, -108.29779375838056];True;False;[1.0, 6.06614430015969, 1.4485110974671296, 0.0, 1.0, 13.845469677814027, 0.5067687320598563, 0.5, 14325.360898345663, 16198.171910831346, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06559974669014634, 0.469090190714358, 0.0, 0.0741236217848904, 0.45727123792154345, 0.0, 0.05, 0.5, 0.5, 0.003991972176347758, 0.01733101900232828, 0.0, 0.049140964339295636, 0.8594685465676544, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[0.1843998603987016, -0.10691318893262292, -3.2201558196209135, -2.220446049250313e-16, -0.39323126794014374, -11.949905270260457, -11.866190893963891, -14.0, -0.530909809285642, -0.5427287620784566, 0.0, -0.9826689809976717, -0.14053145343234563, 0.0, -0.20893352981485652];0.1843998603987016;23.643042599898763;87.9765840000473;
144;[25.746411740566874, 1326.0614596433938, 117.7430069285071];[-25.746411740566874, -1326.0614596433938, -117.7430069285071];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.477732354713751, 0.4968888369028528, 0.5, 18880.499548269378, 10497.486699894489, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.043732164018876904, 0.0, 0.0, 0.05, 0.5002578309641107, 0.0, 0.05, 0.5, 0.5, 0.06567236748357079, 0.0, 0.0, 0.05, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.048316921971871, -1.39042285423011, -3.5932859628355853, 0.6248873706490692, -0.40311116309714723, -11.305881941871903, -11.351569673021425, -14.0, -1.0, -0.4997421690358893, 0.0, -1.0, -0.5, 0.0, 0.011699799983499015];1.6849040926044394;32.7133271000348;87.9765840000473;
145;[nan, nan, nan];;False;False;[1.0, 6.063642123347839, 1.6075353470870986, 1.0, 1.0, 13.83976004979549, 0.5067687320598563, 0.5, 19682.813323893937, 16198.171910831346, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.001937030635388254, 0.469090190714358, 0.0, 0.05014418379681978, 0.4539167167116096, 0.0, 0.05, 0.5, 0.5, 4.542691455147567e-05, 0.013546476811179847, 0.0, 0.04914648561829532, 0.860278971514502, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;77.77354560000822;87.9765840000473;
146;[26.146118805809238, 1302.989459077595, 117.92650769684602];[-26.146118805809238, -1302.989459077595, -117.92650769684602];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.091639157338458, 0.5, 0.5, 7018.02190081385, 10501.429704774451, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.020068914379734043, 0.0, 0.0, 0.04975916842287653, 0.5000676302755757, 0.0, 0.05, 0.5, 0.5, 0.06855611065734345, 0.0, 0.0, 0.04999952974976669, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.0171025138933922, -1.3979029539042098, -4.065342062275601, 0.6287819826093577, -0.4, -11.381762976622667, -11.381762976622667, -14.0, -1.0, -0.49993236972442434, 0.0, -1.0, -0.5, 0.0, 0.01459487150521177];1.6604793680079617;51.85521680000238;90.73008889995981;
147;[26.20485353495339, 1298.8907797527113, 117.96297689707359];[-26.20485353495339, -1298.8907797527113, -117.96297689707359];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.073436661847545, 0.5, 0.5, 18842.608816848155, 10501.42554850284, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017610172641214138, 0.0, 0.0, 0.04976771687194201, 0.5006359321602102, 0.0, 0.05, 0.5, 0.5, 0.06660438331875657, 0.0, 0.0, 0.04998996313730112, 0.48366147081964483, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.0099362071160947, -1.3996202598628749, -4.087381910511713, 0.6307488623955393, -0.4, -11.384279233424193, -11.384279233424193, -14.0, -1.0, -0.4993640678397898, 0.0, -1.0, -0.5163385291803552, 0.0, 0.015264161416493005];1.655949230928127;60.628766100038774;90.73008889995981;
148;[nan, nan, nan];;False;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.060176637080543, 0.1907708270211473, 0.5, 15066.587973449965, 14535.68114850711, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017610172641214138, 0.7904851240052579, 0.0, 0.06889458774395, 0.5006568369300021, 0.0, 0.05, 0.5, 0.5, 0.06660438331875657, 0.0, 0.0, 0.04998996313730112, 0.4846747018310507, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;76.17234030005056;90.73008889995981;
149;[27.42437817811098, 1117.5925093374176, 118.76231163277154];[-27.42437817811098, -1117.5925093374176, -118.76231163277154];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 0.0, 13.849462384504006, 0.5, 0.5, 18475.008547735066, 10500.0, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.017567248041265426, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.06528555454327421, 0.0, 0.0, 0.05, 0.5, 0.5, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[0.3615227541495827, -1.4676730355800363, -3.9213880448106, 0.6813567376432794, -0.4, -1.1505376154959936, -14.0, -14.0, -1.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.030898501408984647];1.0737779932018467;10.479226700030267;90.73008889995981;
150;[26.143063127886403, 1303.1230933383486, 117.92499788844104];[-26.143063127886403, -1303.1230933383486, -117.92499788844104];True;False;[0.0, 7.25, 1.4500000000000002, 0.0, 1.0, 13.091103116245186, 0.5, 0.5, 18484.079420420505, 10500.000044302966, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.020068914379734043, 0.0, 0.0, 0.050000279032001695, 0.5000007435482385, 0.0, 0.05, 0.5, 0.5, 0.06855611065734345, 0.0, 0.0, 0.04996852714032241, 0.5, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 0.0];[1.0173715603211706, -1.3978384806618713, -4.065991382997211, 0.6287351814709343, -0.4, -11.3818370522812, -11.3818370522812, -14.0, -1.0, -0.49999925645176146, 0.0, -1.0, -0.5, 0.0, 0.01456977805076598];1.6606765198428708;49.89597529999446;90.73008889995981;
151;[nan, nan, nan];;False;False;[1.0, 5.717602049478887, 1.5959865354818474, 1.0, 2.0, 26.626628823759994, 0.3732195063486522, 0.4403805916360394, 11525.241363556665, 13043.592584227863, 7841.68181232296, 0.0, 3.0, 0.0, 0.025, 0.08137455551041886, 0.43243629636659203, 0.1342356037484605, 0.04671798534790161, 0.5619552707103047, 0.20044140878733785, 0.037683204870489005, 0.39053015748529485, 0.4742112288923347, 0.0966484350082709, 0.4022274246728985, 0.17834612765786223, 0.04463547649582206, 0.4977717240627168, 0.2544563127129646, 0.05502966426520848, 0.4401777493761794, 0.4972314572466149, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 2.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;125.77391370001715;98.68017329997383;
152;[nan, nan, nan];;False;False;[1.0, 6.626144013357084, 1.709047669126416, 1.0, 1.0, 26.694454632054118, 0.34956538219971184, 0.5, 13146.468868532795, 11222.51269432937, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06570692608445892, 0.5388146965429749, 0.0, 0.06960337180569919, 0.6405852483498753, 0.0, 0.05, 0.5, 0.5, 0.04323552316271332, 0.6353699034076724, 0.0, 0.04872614894335891, 0.4035290124790849, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;95.36478000006173;98.68017329997383;
153;[nan, nan, nan];;False;False;[1.0, 5.887820223857487, 1.4500000000000002, 1.0, 1.0, 13.845469677814027, 0.48929499318043257, 0.5, 14674.235542895689, 16198.171910831346, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.06559974669014634, 0.4675934855347639, 0.0, 0.0741236217848904, 0.45727123792154345, 0.0, 0.05, 0.5, 0.5, 0.003287761100819331, 0.5140651139084726, 0.0, 0.048792494915857576, 0.740249317758767, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 0.0, 1.0];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];;77.41511479998007;98.68017329997383;
154;[11.97160979137647, 3308.99679489335, 102.72347546529778];[-11.97160979137647, -3308.99679489335, -102.72347546529778];True;False;[1.0, 5.985651148646278, 1.163682254190391, 1.0, 1.0, 13.845469677814027, 0.12265951819933812, 0.5, 14687.930877100776, 16213.802779490568, 10500.0, 0.0, 3.0, 0.0, 0.025, 0.0653253514235501, 0.463782994684968, 0.0, 0.04976874184083189, 0.45625794665966635, 0.0, 0.05, 0.5, 0.5, 0.011037441955787946, 0.4994303300970047, 0.0, 0.04900128946032317, 0.48411814798937264, 0.0, 0.05, 0.5, 0.5, 0.0, 0.0, 0.0, 0.030000000000000002, 0.255, 0.0, 1.0, 1.0];[0.693613532738274, -0.0642869327052833, -3.7371601036751905, -2.220446049250313e-16, -0.777340481800662, -6.448291434559723, -13.804399803523046, -14.0, -0.536217005315032, -0.5437420533403337, 0.0, -0.5005696699029953, -0.5158818520106274, 0.0, -0.21099192559534835];0.693613532738274;19.609589700005017;98.68017329997383;
