"time","INTERNAL ENERGY","KINETIC ENERGY","X-MOMENTUM","Y-MOMENTUM","Z-MOMENTUM","MASS","TIME STEP","ROTATION ENERGY","EXTERNAL WORK","SPRING ENERGY","CONTACT ENERGY","HOURGLASS ENERGY","TH_RWALL                                 1 IMPACTOR                                  FNX       J ","TH_RWALL                                 1 IMPACTOR                                  FNY       J ","TH_RWALL                                 1 IMPACTOR                                  FNZ       J ","TH_RWALL                                 1 IMPACTOR                                  FTX       J ","TH_RWALL                                 1 IMPACTOR                                  FTY       J ","TH_RWALL                                 1 IMPACTOR                                  FTZ       J ","intrusionTrack                           99999 IntrusionNode                             DX        J ","intrusionTrack                           99999 IntrusionNode                             DY        J ","intrusionTrack                           99999 IntrusionNode                             DZ        J ","intrusionTrack                           99999 IntrusionNode                             VX        J ","intrusionTrack                           99999 IntrusionNode                             VY        J ","intrusionTrack                           99999 IntrusionNode                             VZ        J ","intrusionTrack                           99999 IntrusionNode                             AX        J ","intrusionTrack                           99999 IntrusionNode                             AY        J ","intrusionTrack                           99999 IntrusionNode                             AZ        J "
2.436758e-03,1.579823e+06,2.720998e+06,6.945133e-15,7.605278e-03,-6.942878e+02,8.965040e-02,1.404395e-06,2.981234e+01,-3.201920e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.361522e-15,0.000000e+00,1.818017e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.435974e-17,0.000000e+00,-2.225627e+01,8.548938e-14,0.000000e+00,-7.889284e+03,6.399710e-11,0.000000e+00,1.009205e+06
2.438162e-03,1.580915e+06,2.719906e+06,7.015841e-15,8.358875e-03,-6.941372e+02,8.965040e-02,1.404396e-06,2.976960e+01,-3.201057e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.367138e-15,0.000000e+00,1.819235e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.447992e-17,0.000000e+00,-2.226735e+01,8.557926e-14,0.000000e+00,-7.887866e+03,7.147841e-13,0.000000e+00,1.008744e+06
2.439567e-03,1.582008e+06,2.718814e+06,7.179588e-15,9.101754e-03,-6.939865e+02,8.965040e-02,1.404396e-06,2.974085e+01,-3.200194e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.367087e-15,0.000000e+00,1.820453e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.460012e-17,0.000000e+00,-2.227843e+01,8.558026e-14,0.000000e+00,-7.886450e+03,4.648718e-11,0.000000e+00,1.008400e+06
2.440971e-03,1.583100e+06,2.717722e+06,6.892129e-15,9.828040e-03,-6.938357e+02,8.965040e-02,1.404396e-06,2.973160e+01,-3.199332e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.371264e-15,0.000000e+00,1.821670e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.472040e-17,0.000000e+00,-2.228950e+01,8.564554e-14,0.000000e+00,-7.885033e+03,-4.196387e-13,0.000000e+00,1.008133e+06
2.442376e-03,1.584191e+06,2.716630e+06,6.956994e-15,1.053380e-02,-6.936848e+02,8.965040e-02,1.404396e-06,2.974264e+01,-3.198471e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.376501e-15,0.000000e+00,1.822887e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.484067e-17,0.000000e+00,-2.230057e+01,8.564495e-14,0.000000e+00,-7.883618e+03,3.457883e-11,0.000000e+00,1.007904e+06
2.443780e-03,1.585282e+06,2.715538e+06,6.907829e-15,1.121585e-02,-6.935339e+02,8.965040e-02,1.404397e-06,2.976557e+01,-3.197610e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.383910e-15,0.000000e+00,1.824104e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.496103e-17,0.000000e+00,-2.231164e+01,8.569352e-14,0.000000e+00,-7.882202e+03,4.334734e-11,0.000000e+00,1.007684e+06
2.445184e-03,1.586373e+06,2.714447e+06,7.188210e-15,1.187142e-02,-6.933829e+02,8.965040e-02,1.404397e-06,2.978767e+01,-3.196749e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.385791e-15,0.000000e+00,1.825321e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.508146e-17,0.000000e+00,-2.232271e+01,8.575439e-14,0.000000e+00,-7.880787e+03,6.133142e-11,0.000000e+00,1.007458e+06
2.446589e-03,1.587464e+06,2.713356e+06,6.946360e-15,1.249844e-02,-6.932318e+02,8.965040e-02,1.404397e-06,2.980318e+01,-3.195888e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.388132e-15,0.000000e+00,1.826538e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.520201e-17,0.000000e+00,-2.233377e+01,8.584053e-14,0.000000e+00,-7.879372e+03,1.557190e-11,0.000000e+00,1.007209e+06
2.447993e-03,1.588554e+06,2.712266e+06,7.158209e-15,1.309590e-02,-6.930806e+02,8.965040e-02,1.404397e-06,2.981710e+01,-3.195028e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.388684e-15,0.000000e+00,1.827754e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.532260e-17,0.000000e+00,-2.234484e+01,8.586239e-14,0.000000e+00,-7.877958e+03,1.938235e-11,0.000000e+00,1.006924e+06
2.449398e-03,1.589644e+06,2.711176e+06,6.999547e-15,1.366398e-02,-6.929293e+02,8.965040e-02,1.404397e-06,2.983736e+01,-3.194169e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.390863e-15,0.000000e+00,1.828969e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.544322e-17,0.000000e+00,-2.235590e+01,8.588962e-14,0.000000e+00,-7.876543e+03,4.568535e-12,0.000000e+00,1.006635e+06
2.450802e-03,1.590734e+06,2.710086e+06,6.924733e-15,1.420429e-02,-6.927781e+02,8.965040e-02,1.404397e-06,2.986506e+01,-3.193310e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.394127e-15,0.000000e+00,1.830185e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.556385e-17,0.000000e+00,-2.236696e+01,8.589603e-14,0.000000e+00,-7.875130e+03,1.803603e-11,0.000000e+00,1.006361e+06
2.452207e-03,1.591824e+06,2.708996e+06,6.977842e-15,1.472018e-02,-6.926268e+02,8.965040e-02,1.404396e-06,2.989411e+01,-3.192451e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.393513e-15,0.000000e+00,1.831400e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.568452e-17,0.000000e+00,-2.237802e+01,8.592136e-14,0.000000e+00,-7.873716e+03,2.701514e-11,0.000000e+00,1.006132e+06
2.453611e-03,1.592913e+06,2.707907e+06,6.832190e-15,1.521692e-02,-6.924754e+02,8.965040e-02,1.404396e-06,2.991809e+01,-3.191593e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.392169e-15,0.000000e+00,1.832615e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.580524e-17,0.000000e+00,-2.238907e+01,8.595930e-14,0.000000e+00,-7.872303e+03,-5.072049e-12,0.000000e+00,1.005966e+06
2.455015e-03,1.594002e+06,2.706818e+06,6.846810e-15,1.570136e-02,-6.923240e+02,8.965040e-02,1.404395e-06,2.993672e+01,-3.190735e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.400802e-15,0.000000e+00,1.833830e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.592595e-17,0.000000e+00,-2.240013e+01,8.595218e-14,0.000000e+00,-7.870891e+03,-1.112726e-11,0.000000e+00,1.005886e+06
2.456420e-03,1.595090e+06,2.705730e+06,6.986657e-15,1.618050e-02,-6.921727e+02,8.965040e-02,1.404394e-06,2.995532e+01,-3.189876e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.408895e-15,0.000000e+00,1.835045e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.604664e-17,0.000000e+00,-2.241118e+01,8.593655e-14,0.000000e+00,-7.869478e+03,7.145909e-11,0.000000e+00,1.005858e+06
2.457824e-03,1.596179e+06,2.704642e+06,6.894539e-15,1.665949e-02,-6.920213e+02,8.965040e-02,1.404392e-06,2.998176e+01,-3.189018e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.413899e-15,0.000000e+00,1.836260e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.616747e-17,0.000000e+00,-2.242223e+01,8.603691e-14,0.000000e+00,-7.868065e+03,6.699334e-11,0.000000e+00,1.005853e+06
2.459229e-03,1.597267e+06,2.703554e+06,6.876489e-15,1.714029e-02,-6.918698e+02,8.965040e-02,1.404388e-06,3.002254e+01,-3.188160e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.413863e-15,0.000000e+00,1.837475e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.628843e-17,0.000000e+00,-2.243328e+01,8.613099e-14,0.000000e+00,-7.866653e+03,4.142802e-11,0.000000e+00,1.005853e+06
2.460633e-03,1.598354e+06,2.702467e+06,7.016083e-15,1.762219e-02,-6.917183e+02,8.965040e-02,1.404384e-06,3.007916e+01,-3.187301e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.404528e-15,0.000000e+00,1.838690e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.640947e-17,0.000000e+00,-2.244432e+01,8.618917e-14,0.000000e+00,-7.865240e+03,-3.035825e-13,0.000000e+00,1.005854e+06
2.462037e-03,1.599441e+06,2.701380e+06,6.932862e-15,1.810399e-02,-6.915667e+02,8.965040e-02,1.404378e-06,3.014695e+01,-3.186443e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.397200e-15,0.000000e+00,1.839906e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.653052e-17,0.000000e+00,-2.245537e+01,8.618875e-14,0.000000e+00,-7.863828e+03,-7.727167e-11,0.000000e+00,1.005852e+06
2.463442e-03,1.600528e+06,2.700293e+06,7.078462e-15,1.858625e-02,-6.914152e+02,8.965040e-02,1.404371e-06,3.021673e+01,-3.185585e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.393829e-15,0.000000e+00,1.841121e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.665141e-17,0.000000e+00,-2.246641e+01,8.608023e-14,0.000000e+00,-7.862415e+03,-6.066548e-11,0.000000e+00,1.005861e+06
2.464846e-03,1.601614e+06,2.699207e+06,6.827703e-15,1.907196e-02,-6.912635e+02,8.965040e-02,1.404363e-06,3.027807e+01,-3.184726e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.402845e-15,0.000000e+00,1.842336e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.677217e-17,0.000000e+00,-2.247745e+01,8.599503e-14,0.000000e+00,-7.861002e+03,-2.790574e-11,0.000000e+00,1.005894e+06
2.466250e-03,1.602701e+06,2.698121e+06,7.114180e-15,1.956524e-02,-6.911119e+02,8.965040e-02,1.404355e-06,3.032134e+01,-3.183867e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.415275e-15,0.000000e+00,1.843551e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.689289e-17,0.000000e+00,-2.248849e+01,8.595584e-14,0.000000e+00,-7.859590e+03,7.463782e-11,0.000000e+00,1.005991e+06
2.467655e-03,1.603786e+06,2.697035e+06,6.997928e-15,2.006894e-02,-6.909603e+02,8.965040e-02,1.404346e-06,3.034094e+01,-3.183008e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.418678e-15,0.000000e+00,1.844767e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.701374e-17,0.000000e+00,-2.249952e+01,8.606066e-14,0.000000e+00,-7.858177e+03,1.029028e-10,0.000000e+00,1.006175e+06
2.469059e-03,1.604872e+06,2.695950e+06,7.264018e-15,2.058300e-02,-6.908087e+02,8.965040e-02,1.404337e-06,3.033642e+01,-3.182149e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.414327e-15,0.000000e+00,1.845983e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.713481e-17,0.000000e+00,-2.251056e+01,8.620517e-14,0.000000e+00,-7.856764e+03,2.816801e-11,0.000000e+00,1.006425e+06
2.470463e-03,1.605957e+06,2.694866e+06,7.497623e-15,2.110421e-02,-6.906570e+02,8.965040e-02,1.404328e-06,3.031075e+01,-3.181289e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.406885e-15,0.000000e+00,1.847200e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.725592e-17,0.000000e+00,-2.252159e+01,8.624473e-14,0.000000e+00,-7.855351e+03,-3.602213e-11,0.000000e+00,1.006723e+06
2.471868e-03,1.607042e+06,2.693781e+06,7.634436e-15,2.162685e-02,-6.905054e+02,8.965040e-02,1.404318e-06,3.026788e+01,-3.180428e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.400256e-15,0.000000e+00,1.848417e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.737697e-17,0.000000e+00,-2.253262e+01,8.619414e-14,0.000000e+00,-7.853937e+03,-6.160954e-11,0.000000e+00,1.007060e+06
2.473272e-03,1.608126e+06,2.692697e+06,7.640574e-15,2.214389e-02,-6.903538e+02,8.965040e-02,1.404308e-06,3.021191e+01,-3.179567e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.402137e-15,0.000000e+00,1.849634e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.749789e-17,0.000000e+00,-2.254364e+01,8.610762e-14,0.000000e+00,-7.852522e+03,-5.487801e-11,0.000000e+00,1.007427e+06
2.474676e-03,1.609211e+06,2.691614e+06,7.553783e-15,2.264812e-02,-6.902021e+02,8.965040e-02,1.404299e-06,3.014760e+01,-3.178705e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.402312e-15,0.000000e+00,1.850852e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.761870e-17,0.000000e+00,-2.255467e+01,8.603055e-14,0.000000e+00,-7.851108e+03,1.557821e-11,0.000000e+00,1.007793e+06
2.476081e-03,1.610294e+06,2.690530e+06,7.445482e-15,2.313312e-02,-6.900503e+02,8.965040e-02,1.404289e-06,3.008317e+01,-3.177843e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.408883e-15,0.000000e+00,1.852070e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.773955e-17,0.000000e+00,-2.256569e+01,8.605244e-14,0.000000e+00,-7.849692e+03,1.443829e-12,0.000000e+00,1.008137e+06
2.477485e-03,1.611378e+06,2.689448e+06,7.446320e-15,2.359363e-02,-6.898986e+02,8.965040e-02,1.404279e-06,3.003055e+01,-3.176980e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.412906e-15,0.000000e+00,1.853288e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.786039e-17,0.000000e+00,-2.257671e+01,8.605446e-14,0.000000e+00,-7.848277e+03,5.440104e-11,0.000000e+00,1.008462e+06
2.478889e-03,1.612460e+06,2.688365e+06,7.408655e-15,2.402540e-02,-6.897467e+02,8.965040e-02,1.404271e-06,3.000249e+01,-3.176117e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.412295e-15,0.000000e+00,1.854507e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.798135e-17,0.000000e+00,-2.258773e+01,8.613086e-14,0.000000e+00,-7.846860e+03,3.330630e-11,0.000000e+00,1.008741e+06
2.480293e-03,1.613543e+06,2.687283e+06,7.372643e-15,2.442464e-02,-6.895948e+02,8.965040e-02,1.404262e-06,3.001099e+01,-3.175253e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.412089e-15,0.000000e+00,1.855726e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.810236e-17,0.000000e+00,-2.259875e+01,8.617763e-14,0.000000e+00,-7.845444e+03,-5.063795e-12,0.000000e+00,1.009021e+06
2.481698e-03,1.614625e+06,2.686201e+06,7.547740e-15,2.478757e-02,-6.894430e+02,8.965040e-02,1.404254e-06,3.006440e+01,-3.174388e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.409499e-15,0.000000e+00,1.856946e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.822337e-17,0.000000e+00,-2.260976e+01,8.617052e-14,0.000000e+00,-7.844027e+03,-1.699702e-12,0.000000e+00,1.009297e+06
2.483102e-03,1.615706e+06,2.685120e+06,7.749549e-15,2.511040e-02,-6.892911e+02,8.965040e-02,1.404247e-06,3.016486e+01,-3.173524e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.404089e-15,0.000000e+00,1.858165e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.834437e-17,0.000000e+00,-2.262078e+01,8.616813e-14,0.000000e+00,-7.842610e+03,-2.144679e-11,0.000000e+00,1.009540e+06
2.484506e-03,1.616788e+06,2.684039e+06,7.635233e-15,2.538971e-02,-6.891392e+02,8.965040e-02,1.404241e-06,3.030733e+01,-3.172659e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.399549e-15,0.000000e+00,1.859385e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.846533e-17,0.000000e+00,-2.263179e+01,8.613801e-14,0.000000e+00,-7.841192e+03,-4.478174e-11,0.000000e+00,1.009728e+06
2.485910e-03,1.617868e+06,2.682958e+06,7.422445e-15,2.562312e-02,-6.889872e+02,8.965040e-02,1.404234e-06,3.048141e+01,-3.171794e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.408646e-15,0.000000e+00,1.860605e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.858620e-17,0.000000e+00,-2.264280e+01,8.607513e-14,0.000000e+00,-7.839774e+03,-3.758725e-11,0.000000e+00,1.009864e+06
2.487315e-03,1.618948e+06,2.681878e+06,7.268421e-15,2.581012e-02,-6.888352e+02,8.965040e-02,1.404228e-06,3.067364e+01,-3.170928e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.419938e-15,0.000000e+00,1.861825e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.870700e-17,0.000000e+00,-2.265380e+01,8.602235e-14,0.000000e+00,-7.838356e+03,7.530795e-11,0.000000e+00,1.009959e+06
2.488719e-03,1.620028e+06,2.680798e+06,7.174855e-15,2.595280e-02,-6.886832e+02,8.965040e-02,1.404222e-06,3.087413e+01,-3.170063e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.429226e-15,0.000000e+00,1.863045e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.882794e-17,0.000000e+00,-2.266481e+01,8.612810e-14,0.000000e+00,-7.836938e+03,9.349578e-11,0.000000e+00,1.010020e+06
2.490123e-03,1.621108e+06,2.679719e+06,7.081697e-15,2.605588e-02,-6.885311e+02,8.965040e-02,1.404216e-06,3.107952e+01,-3.169197e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.431602e-15,0.000000e+00,1.864265e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.894907e-17,0.000000e+00,-2.267581e+01,8.625938e-14,0.000000e+00,-7.835520e+03,7.689385e-11,0.000000e+00,1.010061e+06
2.491527e-03,1.622187e+06,2.678640e+06,7.060206e-15,2.612545e-02,-6.883789e+02,8.965040e-02,1.404210e-06,3.128861e+01,-3.168332e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.430751e-15,0.000000e+00,1.865485e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.907035e-17,0.000000e+00,-2.268681e+01,8.636736e-14,0.000000e+00,-7.834101e+03,1.966787e-11,0.000000e+00,1.010097e+06
2.492932e-03,1.623266e+06,2.677560e+06,7.413619e-15,2.616709e-02,-6.882267e+02,8.965040e-02,1.404205e-06,3.149790e+01,-3.167466e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.425749e-15,0.000000e+00,1.866706e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.919166e-17,0.000000e+00,-2.269781e+01,8.639498e-14,0.000000e+00,-7.832683e+03,-7.051876e-12,0.000000e+00,1.010156e+06
2.494336e-03,1.624345e+06,2.676482e+06,7.061945e-15,2.618433e-02,-6.880746e+02,8.965040e-02,1.404199e-06,3.169992e+01,-3.166600e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.431831e-15,0.000000e+00,1.867926e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.931296e-17,0.000000e+00,-2.270881e+01,8.638508e-14,0.000000e+00,-7.831265e+03,-4.140686e-11,0.000000e+00,1.010257e+06
2.495740e-03,1.625423e+06,2.675404e+06,7.001092e-15,2.617891e-02,-6.879225e+02,8.965040e-02,1.404194e-06,3.188766e+01,-3.165734e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.441705e-15,0.000000e+00,1.869147e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.943419e-17,0.000000e+00,-2.271980e+01,8.632693e-14,0.000000e+00,-7.829846e+03,5.034996e-11,0.000000e+00,1.010387e+06
2.497144e-03,1.626501e+06,2.674326e+06,7.075489e-15,2.615200e-02,-6.877704e+02,8.965040e-02,1.404189e-06,3.206007e+01,-3.164868e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.453801e-15,0.000000e+00,1.870367e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.955550e-17,0.000000e+00,-2.273079e+01,8.639763e-14,0.000000e+00,-7.828427e+03,8.175041e-11,0.000000e+00,1.010516e+06
2.498548e-03,1.627579e+06,2.673248e+06,7.160727e-15,2.610554e-02,-6.876183e+02,8.965040e-02,1.404184e-06,3.222079e+01,-3.164002e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.458878e-15,0.000000e+00,1.871588e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.967698e-17,0.000000e+00,-2.274179e+01,8.651243e-14,0.000000e+00,-7.827008e+03,1.001511e-10,0.000000e+00,1.010617e+06
2.499952e-03,1.628656e+06,2.672168e+06,7.057205e-15,2.604291e-02,-6.874659e+02,8.965040e-02,1.404179e-06,3.236949e+01,-3.163140e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.460552e-15,0.000000e+00,1.872802e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.979866e-17,0.000000e+00,-2.275278e+01,8.665306e-14,0.000000e+00,-7.825589e+03,4.203430e-11,0.000000e+00,1.010682e+06
2.501357e-03,1.629732e+06,2.671095e+06,6.894914e-15,2.596872e-02,-6.873144e+02,8.965040e-02,1.404173e-06,3.250630e+01,-3.167454e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.462408e-15,0.000000e+00,1.874026e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.992042e-17,0.000000e+00,-2.276376e+01,8.671208e-14,0.000000e+00,-7.824170e+03,1.385127e-11,0.000000e+00,1.004782e+06
2.502761e-03,1.630810e+06,2.670018e+06,7.169558e-15,2.588816e-02,-6.871623e+02,8.965040e-02,1.404167e-06,3.264405e+01,-3.166585e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.457392e-15,0.000000e+00,1.875246e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.004220e-17,0.000000e+00,-2.277475e+01,8.673153e-14,0.000000e+00,-7.822759e+03,1.536981e-11,0.000000e+00,1.013900e+06
2.504165e-03,1.631887e+06,2.668940e+06,7.212933e-15,2.580623e-02,-6.870101e+02,8.965040e-02,1.404161e-06,3.270881e+01,-3.165719e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.462133e-15,0.000000e+00,1.876467e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.016402e-17,0.000000e+00,-2.278573e+01,8.675311e-14,0.000000e+00,-7.821335e+03,-4.152876e-11,0.000000e+00,1.009956e+06
2.505569e-03,1.632963e+06,2.667865e+06,7.222743e-15,2.572693e-02,-6.868582e+02,8.965040e-02,1.404154e-06,3.269056e+01,-3.164851e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.468421e-15,0.000000e+00,1.877689e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.028575e-17,0.000000e+00,-2.279671e+01,8.669480e-14,0.000000e+00,-7.819917e+03,3.925878e-11,0.000000e+00,1.011189e+06
2.506973e-03,1.634039e+06,2.666789e+06,7.457796e-15,2.565298e-02,-6.867062e+02,8.965040e-02,1.404146e-06,3.260187e+01,-3.163983e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.475821e-15,0.000000e+00,1.878911e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.040757e-17,0.000000e+00,-2.280769e+01,8.674992e-14,0.000000e+00,-7.818497e+03,5.205474e-11,0.000000e+00,1.011585e+06
2.508377e-03,1.635114e+06,2.665714e+06,7.277057e-15,2.558633e-02,-6.865544e+02,8.965040e-02,1.404138e-06,3.244802e+01,-3.163115e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.488403e-15,0.000000e+00,1.880133e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.052948e-17,0.000000e+00,-2.281866e+01,8.682302e-14,0.000000e+00,-7.817077e+03,6.127364e-11,0.000000e+00,1.011624e+06
2.509782e-03,1.636190e+06,2.664639e+06,7.410158e-15,2.552904e-02,-6.864025e+02,8.965040e-02,1.404130e-06,3.226008e+01,-3.162247e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.492531e-15,0.000000e+00,1.881355e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.065151e-17,0.000000e+00,-2.282964e+01,8.690906e-14,0.000000e+00,-7.815656e+03,1.041658e-10,0.000000e+00,1.011607e+06
2.511186e-03,1.637265e+06,2.663564e+06,7.310293e-15,2.548378e-02,-6.862508e+02,8.965040e-02,1.404122e-06,3.206319e+01,-3.161379e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.498207e-15,0.000000e+00,1.882576e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.077374e-17,0.000000e+00,-2.284061e+01,8.705532e-14,0.000000e+00,-7.814236e+03,3.417827e-11,0.000000e+00,1.011612e+06
2.512590e-03,1.638339e+06,2.662490e+06,7.254357e-15,2.545359e-02,-6.860991e+02,8.965040e-02,1.404114e-06,3.184336e+01,-3.160512e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.505429e-15,0.000000e+00,1.883798e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.089605e-17,0.000000e+00,-2.285158e+01,8.710331e-14,0.000000e+00,-7.812815e+03,4.699368e-11,0.000000e+00,1.011527e+06
2.513994e-03,1.639413e+06,2.661416e+06,7.379199e-15,2.544117e-02,-6.859475e+02,8.965040e-02,1.404106e-06,3.159548e+01,-3.159644e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.508397e-15,0.000000e+00,1.885020e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.101844e-17,0.000000e+00,-2.286255e+01,8.716929e-14,0.000000e+00,-7.811395e+03,5.979813e-11,0.000000e+00,1.011365e+06
2.515398e-03,1.640487e+06,2.660343e+06,7.599183e-15,2.544871e-02,-6.857960e+02,8.965040e-02,1.404098e-06,3.134876e+01,-3.158776e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.514890e-15,0.000000e+00,1.886242e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.114096e-17,0.000000e+00,-2.287351e+01,8.725326e-14,0.000000e+00,-7.809975e+03,2.457429e-11,0.000000e+00,1.011413e+06
2.516802e-03,1.641560e+06,2.659270e+06,7.544552e-15,2.547846e-02,-6.856446e+02,8.965040e-02,1.404090e-06,3.112388e+01,-3.157907e+02,0.000000e+00,0.000000e+00,0.000000e+00,7.519323e-15,0.000000e+00,1.887465e+02,0.000000e+00,0.000000e+00,0.000000e+00,8.126352e-17,0.000000e+00,-2.288448e+01,8.728776e-14,0.000000e+00,-7.808555e+03,5.375659e-11,0.000000e+00,1.011932e+06
